time,pd_4,pd_7,pd_8,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.002044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012579,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.022824,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496635,1.230014,0.353255,-0.000359,-0.001171,-0.000519,0.999999,0.555242,1.128161,0.263886,0.842754,0.013946,-0.538117,0.001155,0.597792,0.816507,0.258660,-0.089965,-0.002938,0.013207,0.995853
0.033062,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496638,1.230017,0.353259,-0.000351,-0.001176,-0.000522,0.999999,0.555253,1.128161,0.263886,0.842757,0.013939,-0.538113,0.001145,0.597793,0.816510,0.258662,-0.089966,-0.002937,0.013212,0.995853
0.043367,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496638,1.230017,0.353259,-0.000351,-0.001176,-0.000522,0.999999,0.555253,1.128161,0.263886,0.842757,0.013939,-0.538113,0.001145,0.597793,0.816510,0.258662,-0.089966,-0.002937,0.013212,0.995853
0.053651,6.000,8.598,0.000,0.103,0.106,0.103,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496638,1.230011,0.353256,-0.000369,-0.001180,-0.000526,0.999999,0.555258,1.128156,0.263887,0.842770,0.013923,-0.538092,0.001137,0.597789,0.816512,0.258664,-0.089959,-0.002932,0.013211,0.995854
0.063929,6.000,8.598,0.000,0.103,0.106,0.103,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496638,1.230011,0.353256,-0.000369,-0.001180,-0.000526,0.999999,0.555258,1.128156,0.263887,0.842770,0.013923,-0.538092,0.001137,0.597789,0.816512,0.258664,-0.089959,-0.002932,0.013211,0.995854
0.074206,6.000,8.598,0.000,0.103,0.106,0.103,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496636,1.230014,0.353254,-0.000365,-0.001173,-0.000522,0.999999,0.555244,1.128157,0.263886,0.842768,0.013957,-0.538096,0.001148,0.597793,0.816512,0.258659,-0.089963,-0.002937,0.013212,0.995853
0.084464,6.000,8.598,0.000,0.103,0.106,0.103,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496635,1.230013,0.353259,-0.000362,-0.001178,-0.000526,0.999999,0.555250,1.128159,0.263883,0.842754,0.013934,-0.538117,0.001131,0.597796,0.816508,0.258658,-0.089966,-0.002942,0.013206,0.995853
0.094808,6.000,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.000,0.000,0.000,0.000,0.496635,1.230013,0.353259,-0.000362,-0.001178,-0.000526,0.999999,0.555250,1.128159,0.263883,0.842754,0.013934,-0.538117,0.001131,0.597796,0.816508,0.258658,-0.089966,-0.002942,0.013206,0.995853
0.105193,6.000,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.000,0.000,0.000,0.000,0.496630,1.230015,0.353263,-0.000354,-0.001184,-0.000523,0.999999,0.555250,1.128158,0.263887,0.842759,0.013953,-0.538109,0.001150,0.597792,0.816513,0.258660,-0.089961,-0.002937,0.013201,0.995854
0.115591,6.000,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.000,0.000,0.000,0.000,0.496638,1.230019,0.353257,-0.000360,-0.001184,-0.000527,0.999999,0.555242,1.128153,0.263879,0.842760,0.013944,-0.538107,0.001140,0.597790,0.816511,0.258662,-0.089972,-0.002941,0.013205,0.995852
0.125824,6.000,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.000,0.000,0.000,0.000,0.496638,1.230019,0.353257,-0.000360,-0.001184,-0.000527,0.999999,0.555242,1.128153,0.263879,0.842760,0.013944,-0.538107,0.001140,0.597790,0.816511,0.258662,-0.089972,-0.002941,0.013205,0.995852
0.136069,6.000,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496643,1.230013,0.353253,-0.000370,-0.001163,-0.000529,0.999999,0.555255,1.128156,0.263882,0.842744,0.013933,-0.538134,0.001115,0.597802,0.816515,0.258657,-0.089961,-0.002938,0.013209,0.995853
0.146464,6.251,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496638,1.230019,0.353255,-0.000353,-0.001169,-0.000521,0.999999,0.555259,1.128154,0.263883,0.842774,0.013931,-0.538086,0.001130,0.597802,0.816513,0.258649,-0.089971,-0.002927,0.013208,0.995853
0.156952,6.251,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496638,1.230019,0.353255,-0.000353,-0.001169,-0.000521,0.999999,0.555259,1.128154,0.263883,0.842774,0.013931,-0.538086,0.001130,0.597802,0.816513,0.258649,-0.089971,-0.002927,0.013208,0.995853
0.167420,6.251,8.598,3.402,0.103,0.106,0.103,0.104,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496632,1.230014,0.353260,-0.000365,-0.001176,-0.000518,0.999999,0.555251,1.128159,0.263885,0.842764,0.013949,-0.538101,0.001157,0.597806,0.816516,0.258647,-0.089970,-0.002929,0.013205,0.995853
0.177936,6.251,8.463,3.402,0.104,0.104,0.099,0.103,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496632,1.230014,0.353260,-0.000365,-0.001176,-0.000518,0.999999,0.555251,1.128159,0.263885,0.842764,0.013949,-0.538101,0.001157,0.597806,0.816516,0.258647,-0.089970,-0.002929,0.013205,0.995853
0.188296,6.251,8.463,3.402,0.104,0.104,0.099,0.103,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496641,1.230014,0.353255,-0.000350,-0.001175,-0.000521,0.999999,0.555256,1.128156,0.263887,0.842758,0.013952,-0.538111,0.001162,0.597798,0.816516,0.258658,-0.089966,-0.002938,0.013206,0.995853
0.198672,6.251,8.463,3.402,0.104,0.104,0.099,0.103,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496642,1.230016,0.353256,-0.000359,-0.001173,-0.000533,0.999999,0.555253,1.128162,0.263885,0.842753,0.013946,-0.538119,0.001131,0.597796,0.816512,0.258661,-0.089964,-0.002937,0.013203,0.995853
0.209155,6.251,8.463,3.402,0.104,0.104,0.099,0.103,0.110,0.133,0.058,0.136,0.106,0.102,0.023,-0.028,0.496636,1.230017,0.353256,-0.000356,-0.001177,-0.000529,0.999999,0.555262,1.128157,0.263887,0.842763,0.013922,-0.538103,0.001172,0.597805,0.816510,0.258652,-0.089973,-0.002922,0.013207,0.995852
0.219524,6.251,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.106,0.102,0.023,-0.028,0.496636,1.230017,0.353256,-0.000356,-0.001177,-0.000529,0.999999,0.555262,1.128157,0.263887,0.842763,0.013922,-0.538103,0.001172,0.597805,0.816510,0.258652,-0.089973,-0.002922,0.013207,0.995852
0.229921,6.251,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.106,0.102,0.023,-0.028,0.496636,1.230017,0.353256,-0.000356,-0.001177,-0.000529,0.999999,0.555262,1.128157,0.263887,0.842763,0.013922,-0.538103,0.001172,0.597805,0.816510,0.258652,-0.089973,-0.002922,0.013207,0.995852
0.240358,6.251,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.106,0.102,0.023,-0.028,0.496636,1.230017,0.353256,-0.000356,-0.001177,-0.000529,0.999999,0.555262,1.128157,0.263887,0.842763,0.013922,-0.538103,0.001172,0.597805,0.816510,0.258652,-0.089973,-0.002922,0.013207,0.995852
0.250801,6.251,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.106,0.102,0.023,-0.028,0.496636,1.230013,0.353259,-0.000351,-0.001177,-0.000526,0.999999,0.555249,1.128150,0.263886,0.842758,0.013915,-0.538111,0.001182,0.597796,0.816516,0.258662,-0.089962,-0.002949,0.013210,0.995853
0.261058,6.251,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496636,1.230013,0.353259,-0.000351,-0.001177,-0.000526,0.999999,0.555249,1.128150,0.263886,0.842758,0.013915,-0.538111,0.001182,0.597796,0.816516,0.258662,-0.089962,-0.002949,0.013210,0.995853
0.271241,6.501,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496636,1.230016,0.353259,-0.000359,-0.001178,-0.000516,0.999999,0.555257,1.128156,0.263887,0.842759,0.013902,-0.538110,0.001183,0.597795,0.816510,0.258659,-0.089966,-0.002945,0.013206,0.995853
0.281523,6.501,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496636,1.230016,0.353259,-0.000359,-0.001178,-0.000516,0.999999,0.555257,1.128156,0.263887,0.842759,0.013902,-0.538110,0.001183,0.597795,0.816510,0.258659,-0.089966,-0.002945,0.013206,0.995853
0.291802,6.501,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496636,1.230016,0.353259,-0.000359,-0.001178,-0.000516,0.999999,0.555257,1.128156,0.263887,0.842759,0.013902,-0.538110,0.001183,0.597795,0.816510,0.258659,-0.089966,-0.002945,0.013206,0.995853
0.301957,6.501,8.463,3.285,0.104,0.104,0.099,0.103,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496636,1.230008,0.353257,-0.000365,-0.001179,-0.000524,0.999999,0.555258,1.128162,0.263884,0.842751,0.013986,-0.538120,0.001123,0.597800,0.816521,0.258659,-0.089959,-0.002951,0.013207,0.995854
0.312142,6.501,8.311,3.285,0.104,0.104,0.102,0.104,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496636,1.230008,0.353257,-0.000365,-0.001179,-0.000524,0.999999,0.555258,1.128162,0.263884,0.842751,0.013986,-0.538120,0.001123,0.597800,0.816521,0.258659,-0.089959,-0.002951,0.013207,0.995854
0.322317,6.501,8.311,3.285,0.104,0.104,0.102,0.104,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496636,1.230008,0.353257,-0.000365,-0.001179,-0.000524,0.999999,0.555258,1.128162,0.263884,0.842751,0.013986,-0.538120,0.001123,0.597800,0.816521,0.258659,-0.089959,-0.002951,0.013207,0.995854
0.332555,6.501,8.311,3.285,0.104,0.104,0.102,0.104,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496631,1.230003,0.353258,-0.000358,-0.001172,-0.000511,0.999999,0.555255,1.128161,0.263881,0.842763,0.013984,-0.538102,0.001128,0.597800,0.816515,0.258657,-0.089958,-0.002948,0.013199,0.995854
0.342916,6.501,8.311,3.285,0.104,0.104,0.102,0.104,0.110,0.131,0.059,0.136,0.109,0.103,0.020,-0.030,0.496638,1.230010,0.353255,-0.000367,-0.001182,-0.000521,0.999999,0.555252,1.128161,0.263882,0.842736,0.013989,-0.538144,0.001135,0.597798,0.816514,0.258656,-0.089953,-0.002949,0.013202,0.995854
0.353316,6.501,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.109,0.103,0.020,-0.030,0.496638,1.230010,0.353255,-0.000367,-0.001182,-0.000521,0.999999,0.555252,1.128161,0.263882,0.842736,0.013989,-0.538144,0.001135,0.597798,0.816514,0.258656,-0.089953,-0.002949,0.013202,0.995854
0.363502,6.501,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.109,0.103,0.020,-0.030,0.496638,1.230010,0.353255,-0.000367,-0.001182,-0.000521,0.999999,0.555252,1.128161,0.263882,0.842736,0.013989,-0.538144,0.001135,0.597798,0.816514,0.258656,-0.089953,-0.002949,0.013202,0.995854
0.373679,6.501,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.109,0.103,0.020,-0.030,0.496642,1.230011,0.353254,-0.000369,-0.001178,-0.000527,0.999999,0.555258,1.128153,0.263887,0.842757,0.013934,-0.538113,0.001173,0.597795,0.816514,0.258657,-0.089951,-0.002941,0.013203,0.995854
0.383832,6.501,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.109,0.103,0.020,-0.030,0.496642,1.230011,0.353254,-0.000369,-0.001178,-0.000527,0.999999,0.555258,1.128153,0.263887,0.842757,0.013934,-0.538113,0.001173,0.597795,0.816514,0.258657,-0.089951,-0.002941,0.013203,0.995854
0.393967,6.501,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496642,1.230011,0.353254,-0.000369,-0.001178,-0.000527,0.999999,0.555258,1.128153,0.263887,0.842757,0.013934,-0.538113,0.001173,0.597795,0.816514,0.258657,-0.089951,-0.002941,0.013203,0.995854
0.404162,6.748,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496642,1.230011,0.353254,-0.000369,-0.001178,-0.000527,0.999999,0.555258,1.128153,0.263887,0.842757,0.013934,-0.538113,0.001173,0.597795,0.816514,0.258657,-0.089951,-0.002941,0.013203,0.995854
0.414316,6.748,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496640,1.230013,0.353254,-0.000357,-0.001171,-0.000524,0.999999,0.555250,1.128158,0.263882,0.842758,0.013941,-0.538111,0.001130,0.597792,0.816515,0.258657,-0.089946,-0.002947,0.013205,0.995855
0.424521,6.748,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496640,1.230013,0.353254,-0.000357,-0.001171,-0.000524,0.999999,0.555250,1.128158,0.263882,0.842758,0.013941,-0.538111,0.001130,0.597792,0.816515,0.258657,-0.089946,-0.002947,0.013205,0.995855
0.434706,6.748,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496640,1.230013,0.353254,-0.000357,-0.001171,-0.000524,0.999999,0.555250,1.128158,0.263882,0.842758,0.013941,-0.538111,0.001130,0.597792,0.816515,0.258657,-0.089946,-0.002947,0.013205,0.995855
0.444891,6.748,8.311,3.188,0.104,0.104,0.102,0.104,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496647,1.230015,0.353254,-0.000360,-0.001173,-0.000533,0.999999,0.555253,1.128154,0.263880,0.842750,0.013912,-0.538125,0.001152,0.597795,0.816515,0.258651,-0.089944,-0.002945,0.013195,0.995855
0.455038,6.748,8.142,3.188,0.104,0.104,0.100,0.096,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496642,1.230007,0.353253,-0.000364,-0.001167,-0.000528,0.999999,0.555245,1.128159,0.263884,0.842748,0.013969,-0.538127,0.001155,0.597795,0.816509,0.258639,-0.089942,-0.002921,0.013187,0.995855
0.465212,6.748,8.142,3.188,0.104,0.104,0.100,0.096,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496642,1.230007,0.353253,-0.000364,-0.001167,-0.000528,0.999999,0.555245,1.128159,0.263884,0.842748,0.013969,-0.538127,0.001155,0.597795,0.816509,0.258639,-0.089942,-0.002921,0.013187,0.995855
0.475383,6.748,8.142,3.188,0.104,0.104,0.100,0.096,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496635,1.230012,0.353258,-0.000363,-0.001170,-0.000520,0.999999,0.555243,1.128164,0.263884,0.842730,0.014002,-0.538153,0.001114,0.597790,0.816514,0.258649,-0.089930,-0.002938,0.013187,0.995856
0.485555,6.748,8.142,3.188,0.104,0.104,0.100,0.096,0.110,0.133,0.058,0.142,0.107,0.100,0.027,-0.029,0.496635,1.230012,0.353258,-0.000363,-0.001170,-0.000520,0.999999,0.555243,1.128164,0.263884,0.842730,0.014002,-0.538153,0.001114,0.597790,0.816514,0.258649,-0.089930,-0.002938,0.013187,0.995856
0.495709,6.748,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.107,0.100,0.027,-0.029,0.496635,1.230012,0.353258,-0.000363,-0.001170,-0.000520,0.999999,0.555243,1.128164,0.263884,0.842730,0.014002,-0.538153,0.001114,0.597790,0.816514,0.258649,-0.089930,-0.002938,0.013187,0.995856
0.505865,6.748,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.107,0.100,0.027,-0.029,0.496638,1.230011,0.353256,-0.000367,-0.001166,-0.000530,0.999999,0.555246,1.128158,0.263889,0.842724,0.013969,-0.538163,0.001145,0.597784,0.816512,0.258652,-0.089931,-0.002929,0.013182,0.995856
0.516024,6.748,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.107,0.100,0.027,-0.029,0.496638,1.230011,0.353256,-0.000367,-0.001166,-0.000530,0.999999,0.555246,1.128158,0.263889,0.842724,0.013969,-0.538163,0.001145,0.597784,0.816512,0.258652,-0.089931,-0.002929,0.013182,0.995856
0.526162,6.748,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.107,0.100,0.027,-0.029,0.496638,1.230011,0.353256,-0.000367,-0.001166,-0.000530,0.999999,0.555246,1.128158,0.263889,0.842724,0.013969,-0.538163,0.001145,0.597784,0.816512,0.258652,-0.089931,-0.002929,0.013182,0.995856
0.536295,6.748,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496635,1.230010,0.353259,-0.000363,-0.001176,-0.000525,0.999999,0.555239,1.128158,0.263888,0.842730,0.013987,-0.538154,0.001149,0.597788,0.816513,0.258652,-0.089931,-0.002937,0.013186,0.995856
0.546472,6.988,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496633,1.230011,0.353260,-0.000360,-0.001170,-0.000522,0.999999,0.555248,1.128166,0.263889,0.842720,0.013973,-0.538170,0.001150,0.597788,0.816515,0.258652,-0.089929,-0.002940,0.013185,0.995857
0.556710,6.988,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496633,1.230011,0.353260,-0.000360,-0.001170,-0.000522,0.999999,0.555248,1.128166,0.263889,0.842720,0.013973,-0.538170,0.001150,0.597788,0.816515,0.258652,-0.089929,-0.002940,0.013185,0.995857
0.566970,6.988,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496638,1.230011,0.353260,-0.000364,-0.001177,-0.000522,0.999999,0.555264,1.128156,0.263891,0.842746,0.013902,-0.538130,0.001214,0.597787,0.816513,0.258649,-0.089926,-0.002940,0.013176,0.995857
0.577218,6.988,8.142,3.110,0.104,0.104,0.100,0.096,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496638,1.230011,0.353260,-0.000364,-0.001177,-0.000522,0.999999,0.555264,1.128156,0.263891,0.842746,0.013902,-0.538130,0.001214,0.597787,0.816513,0.258649,-0.089926,-0.002940,0.013176,0.995857
0.587459,6.988,7.959,3.110,0.103,0.104,0.103,0.102,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496642,1.230014,0.353257,-0.000372,-0.001169,-0.000529,0.999999,0.555252,1.128151,0.263886,0.842753,0.013924,-0.538119,0.001171,0.597794,0.816516,0.258650,-0.089928,-0.002933,0.013191,0.995857
0.597700,6.988,7.959,3.110,0.103,0.104,0.103,0.102,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496642,1.230014,0.353257,-0.000372,-0.001169,-0.000529,0.999999,0.555252,1.128151,0.263886,0.842753,0.013924,-0.538119,0.001171,0.597794,0.816516,0.258650,-0.089928,-0.002933,0.013191,0.995857
0.607917,6.988,7.959,3.110,0.103,0.104,0.103,0.102,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496642,1.230014,0.353257,-0.000372,-0.001169,-0.000529,0.999999,0.555252,1.128151,0.263886,0.842753,0.013924,-0.538119,0.001171,0.597794,0.816516,0.258650,-0.089928,-0.002933,0.013191,0.995857
0.618167,6.988,7.959,3.110,0.103,0.104,0.103,0.102,0.110,0.131,0.061,0.137,0.109,0.107,0.015,-0.030,0.496641,1.230008,0.353260,-0.000366,-0.001168,-0.000517,0.999999,0.555244,1.128165,0.263888,0.842733,0.013977,-0.538150,0.001127,0.597796,0.816515,0.258647,-0.089916,-0.002929,0.013176,0.995858
0.628437,6.988,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.109,0.107,0.015,-0.030,0.496641,1.230008,0.353260,-0.000366,-0.001168,-0.000517,0.999999,0.555244,1.128165,0.263888,0.842733,0.013977,-0.538150,0.001127,0.597796,0.816515,0.258647,-0.089916,-0.002929,0.013176,0.995858
0.638654,6.988,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.109,0.107,0.015,-0.030,0.496635,1.230015,0.353258,-0.000353,-0.001173,-0.000527,0.999999,0.555245,1.128166,0.263886,0.842728,0.013908,-0.538158,0.001125,0.597788,0.816512,0.258648,-0.089904,-0.002931,0.013179,0.995859
0.648825,6.988,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.109,0.107,0.015,-0.030,0.496635,1.230015,0.353258,-0.000353,-0.001173,-0.000527,0.999999,0.555245,1.128166,0.263886,0.842728,0.013908,-0.538158,0.001125,0.597788,0.816512,0.258648,-0.089904,-0.002931,0.013179,0.995859
0.659087,6.988,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.109,0.107,0.015,-0.030,0.496634,1.230011,0.353261,-0.000370,-0.001176,-0.000520,0.999999,0.555244,1.128164,0.263889,0.842735,0.013955,-0.538147,0.001135,0.597787,0.816512,0.258644,-0.089883,-0.002925,0.013168,0.995861
0.669401,6.988,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496637,1.230015,0.353255,-0.000358,-0.001178,-0.000524,0.999999,0.555246,1.128161,0.263883,0.842726,0.013982,-0.538159,0.001126,0.597789,0.816498,0.258640,-0.089829,-0.002927,0.013160,0.995866
0.679660,7.222,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496637,1.230015,0.353255,-0.000358,-0.001178,-0.000524,0.999999,0.555246,1.128161,0.263883,0.842726,0.013982,-0.538159,0.001126,0.597789,0.816498,0.258640,-0.089829,-0.002927,0.013160,0.995866
0.689945,7.222,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496630,1.230014,0.353265,-0.000345,-0.001177,-0.000508,0.999999,0.555248,1.128165,0.263884,0.842715,0.013992,-0.538177,0.001113,0.597789,0.816497,0.258639,-0.089812,-0.002921,0.013155,0.995868
0.700211,7.222,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496630,1.230014,0.353265,-0.000345,-0.001177,-0.000508,0.999999,0.555248,1.128165,0.263884,0.842715,0.013992,-0.538177,0.001113,0.597789,0.816497,0.258639,-0.089812,-0.002921,0.013155,0.995868
0.710474,7.222,7.959,3.053,0.103,0.104,0.103,0.102,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496631,1.230017,0.353258,-0.000357,-0.001181,-0.000527,0.999999,0.555241,1.128167,0.263883,0.842717,0.014007,-0.538173,0.001092,0.597791,0.816477,0.258623,-0.089727,-0.002914,0.013136,0.995876
0.720759,7.222,7.761,3.053,0.106,0.103,0.104,0.103,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496631,1.230017,0.353258,-0.000357,-0.001181,-0.000527,0.999999,0.555241,1.128167,0.263883,0.842717,0.014007,-0.538173,0.001092,0.597791,0.816477,0.258623,-0.089727,-0.002914,0.013136,0.995876
0.731064,7.222,7.761,3.053,0.106,0.103,0.104,0.103,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496633,1.230014,0.353255,-0.000362,-0.001171,-0.000521,0.999999,0.555240,1.128162,0.263883,0.842744,0.013965,-0.538131,0.001160,0.597786,0.816466,0.258617,-0.089664,-0.002899,0.013137,0.995881
0.741311,7.222,7.761,3.053,0.106,0.103,0.104,0.103,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496633,1.230014,0.353255,-0.000362,-0.001171,-0.000521,0.999999,0.555240,1.128162,0.263883,0.842744,0.013965,-0.538131,0.001160,0.597786,0.816466,0.258617,-0.089664,-0.002899,0.013137,0.995881
0.751568,7.222,7.761,3.053,0.106,0.103,0.104,0.103,0.110,0.133,0.058,0.134,0.107,0.107,0.031,-0.029,0.496641,1.230015,0.353254,-0.000359,-0.001170,-0.000527,0.999999,0.555253,1.128163,0.263885,0.842724,0.013959,-0.538163,0.001126,0.597789,0.816447,0.258605,-0.089578,-0.002893,0.013121,0.995889
0.761861,7.222,7.761,3.016,0.106,0.103,0.104,0.103,0.110,0.147,0.074,0.142,0.107,0.107,0.031,-0.029,0.496641,1.230015,0.353254,-0.000359,-0.001170,-0.000527,0.999999,0.555253,1.128163,0.263885,0.842724,0.013959,-0.538163,0.001126,0.597789,0.816447,0.258605,-0.089578,-0.002893,0.013121,0.995889
0.772134,7.222,7.761,3.016,0.106,0.103,0.104,0.103,0.110,0.147,0.074,0.142,0.107,0.107,0.031,-0.029,0.496641,1.230015,0.353257,-0.000367,-0.001170,-0.000524,0.999999,0.555250,1.128162,0.263886,0.842741,0.013960,-0.538137,0.001126,0.597793,0.816383,0.258669,-0.089224,-0.002945,0.013422,0.995917
0.782393,7.222,7.761,3.016,0.106,0.103,0.104,0.103,0.110,0.147,0.074,0.142,0.107,0.107,0.031,-0.029,0.496638,1.230018,0.353259,-0.000353,-0.001181,-0.000517,0.999999,0.555247,1.128162,0.263888,0.842752,0.013943,-0.538120,0.001125,0.597799,0.816343,0.258666,-0.089101,-0.002938,0.013440,0.995928
