time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21
0.217719,0.667,0,0,0.642,0.652,0.629,0.632,0.643,0.681,0.59,0.666,0.633,0.642,0.007,-0.037,0.496983,1.230099,0.353339,-0.00008,-0.000936,-0.000705,0.999999,0.555428,1.128031,0.263723,0.843025,0.014171,-0.537688,0.00014,0.607267,0.809188,0.268141,-0.668409,-0.048267,0.731554,-0.125416
0.227881,0.667,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.633,0.642,0.007,-0.037,0.496983,1.230099,0.353339,-0.00008,-0.000936,-0.000705,0.999999,0.555428,1.128031,0.263723,0.843025,0.014171,-0.537688,0.00014,0.607267,0.809188,0.268141,-0.668409,-0.048267,0.731554,-0.125416
0.23821,0.667,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.633,0.642,0.007,-0.037,0.496984,1.230098,0.35334,-0.000081,-0.000934,-0.000705,0.999999,0.55543,1.128031,0.26372,0.843027,0.014145,-0.537685,0.00013,0.607258,0.80918,0.268143,-0.6684,-0.048267,0.731564,-0.125406
0.248498,0.667,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.633,0.642,0.007,-0.037,0.496981,1.230097,0.353337,-0.00008,-0.000935,-0.000703,0.999999,0.555439,1.128026,0.263723,0.843038,0.014164,-0.537667,0.000134,0.60726,0.80918,0.268146,-0.668408,-0.048281,0.731558,-0.125392
0.258921,0.667,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.633,0.642,0.007,-0.037,0.496984,1.230096,0.353338,-0.000082,-0.000932,-0.000709,0.999999,0.555434,1.128035,0.263719,0.843042,0.014128,-0.537662,0.000127,0.607262,0.80919,0.268144,-0.668406,-0.048265,0.731557,-0.125413
0.269334,0.667,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496984,1.230096,0.353338,-0.000082,-0.000932,-0.000709,0.999999,0.555434,1.128035,0.263719,0.843042,0.014128,-0.537662,0.000127,0.607262,0.80919,0.268144,-0.668406,-0.048265,0.731557,-0.125413
0.279746,1.333,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496986,1.230096,0.353339,-0.000081,-0.000929,-0.000704,0.999999,0.555432,1.128032,0.263721,0.843041,0.014142,-0.537664,0.000125,0.607264,0.809186,0.268134,-0.668396,-0.048281,0.731565,-0.125413
0.290179,1.333,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496988,1.2301,0.353337,-0.000078,-0.000937,-0.000696,0.999999,0.555431,1.128024,0.263721,0.843046,0.01414,-0.537656,0.000131,0.607261,0.809191,0.268142,-0.668407,-0.048265,0.731557,-0.125408
0.300573,1.333,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496988,1.2301,0.353337,-0.000078,-0.000937,-0.000696,0.999999,0.555431,1.128024,0.263721,0.843046,0.01414,-0.537656,0.000131,0.607261,0.809191,0.268142,-0.668407,-0.048265,0.731557,-0.125408
0.310934,1.333,0,0,0.642,0.652,0.629,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496984,1.230095,0.353339,-0.000078,-0.000939,-0.000703,0.999999,0.555437,1.128032,0.263723,0.843048,0.014112,-0.537654,0.000146,0.607264,0.809183,0.268142,-0.668407,-0.048272,0.731559,-0.125394
0.321316,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496984,1.230095,0.353339,-0.000078,-0.000939,-0.000703,0.999999,0.555437,1.128032,0.263723,0.843048,0.014112,-0.537654,0.000146,0.607264,0.809183,0.268142,-0.668407,-0.048272,0.731559,-0.125394
0.331639,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496982,1.230096,0.35334,-0.000081,-0.000936,-0.0007,0.999999,0.555427,1.128029,0.26372,0.843032,0.014148,-0.537677,0.00012,0.607264,0.809194,0.268144,-0.668405,-0.048266,0.731559,-0.125407
0.34198,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496982,1.230096,0.35334,-0.000081,-0.000936,-0.0007,0.999999,0.555427,1.128029,0.26372,0.843032,0.014148,-0.537677,0.00012,0.607264,0.809194,0.268144,-0.668405,-0.048266,0.731559,-0.125407
0.352342,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.685,0.59,0.666,0.635,0.637,0.006,-0.037,0.496982,1.230096,0.35334,-0.000081,-0.000936,-0.0007,0.999999,0.555427,1.128029,0.26372,0.843032,0.014148,-0.537677,0.00012,0.607264,0.809194,0.268144,-0.668405,-0.048266,0.731559,-0.125407
0.362686,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.635,0.637,0.006,-0.037,0.496988,1.230098,0.353343,-0.00008,-0.000936,-0.000706,0.999999,0.555433,1.128027,0.263718,0.843048,0.014136,-0.537652,0.000134,0.607264,0.809185,0.268138,-0.668409,-0.04827,0.731559,-0.125383
0.372992,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.635,0.637,0.006,-0.037,0.496988,1.230098,0.353343,-0.00008,-0.000936,-0.000706,0.999999,0.555433,1.128027,0.263718,0.843048,0.014136,-0.537652,0.000134,0.607264,0.809185,0.268138,-0.668409,-0.04827,0.731559,-0.125383
0.383318,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.635,0.637,0.006,-0.037,0.496988,1.230098,0.353343,-0.00008,-0.000936,-0.000706,0.999999,0.555433,1.128027,0.263718,0.843048,0.014136,-0.537652,0.000134,0.607264,0.809185,0.268138,-0.668409,-0.04827,0.731559,-0.125383
0.393631,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.635,0.637,0.006,-0.037,0.496993,1.230098,0.353337,-0.000071,-0.00093,-0.000706,0.999999,0.555436,1.128026,0.263719,0.843035,0.014135,-0.537673,0.000122,0.607257,0.809193,0.268141,-0.668403,-0.048267,0.731561,-0.125404
0.403857,1.333,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.49699,1.230098,0.353336,-0.000073,-0.00093,-0.000698,0.999999,0.555433,1.128029,0.263718,0.843039,0.014163,-0.537666,0.00015,0.607257,0.809193,0.268138,-0.668407,-0.048265,0.73156,-0.125394
0.414082,1.999,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496985,1.230101,0.353338,-0.000075,-0.000927,-0.0007,0.999999,0.555422,1.128026,0.263715,0.84303,0.014143,-0.537681,0.000119,0.607257,0.809188,0.268139,-0.668407,-0.048269,0.731561,-0.125384
0.424193,1.999,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496985,1.230101,0.353338,-0.000075,-0.000927,-0.0007,0.999999,0.555422,1.128026,0.263715,0.84303,0.014143,-0.537681,0.000119,0.607257,0.809188,0.268139,-0.668407,-0.048269,0.731561,-0.125384
0.434334,1.999,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496987,1.2301,0.353336,-0.000072,-0.000936,-0.000701,0.999999,0.555426,1.128025,0.26372,0.843034,0.014172,-0.537674,0.000114,0.607258,0.809198,0.268142,-0.668411,-0.048268,0.731555,-0.125395
0.44449,1.999,0,0,0.643,0.65,0.63,0.632,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496987,1.2301,0.353336,-0.000072,-0.000936,-0.000701,0.999999,0.555426,1.128025,0.26372,0.843034,0.014172,-0.537674,0.000114,0.607258,0.809198,0.268142,-0.668411,-0.048268,0.731555,-0.125395
0.454645,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496981,1.230098,0.353337,-0.000071,-0.000937,-0.000708,0.999999,0.55543,1.128027,0.263719,0.843028,0.014138,-0.537683,0.000124,0.60726,0.809189,0.268148,-0.668425,-0.048253,0.731547,-0.125373
0.464803,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496986,1.2301,0.353341,-0.000069,-0.000938,-0.000709,0.999999,0.555428,1.128025,0.263719,0.843038,0.01414,-0.537667,0.000134,0.607251,0.809206,0.268135,-0.668395,-0.048284,0.731565,-0.125414
0.474959,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496981,1.230098,0.353341,-0.000077,-0.000932,-0.000702,0.999999,0.555425,1.128027,0.263719,0.843039,0.014151,-0.537667,0.000126,0.607257,0.809191,0.268136,-0.668407,-0.048269,0.731564,-0.125361
0.485134,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.681,0.59,0.666,0.63,0.637,0.01,-0.036,0.496981,1.230098,0.353341,-0.000077,-0.000932,-0.000702,0.999999,0.555425,1.128027,0.263719,0.843039,0.014151,-0.537667,0.000126,0.607257,0.809191,0.268136,-0.668407,-0.048269,0.731564,-0.125361
0.495369,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.63,0.637,0.01,-0.036,0.496981,1.230098,0.353341,-0.000077,-0.000932,-0.000702,0.999999,0.555425,1.128027,0.263719,0.843039,0.014151,-0.537667,0.000126,0.607257,0.809191,0.268136,-0.668407,-0.048269,0.731564,-0.125361
0.505534,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.63,0.637,0.01,-0.036,0.496982,1.230099,0.353339,-0.000082,-0.000938,-0.000697,0.999999,0.555437,1.128025,0.263725,0.84303,0.014142,-0.53768,0.000114,0.607255,0.809187,0.26814,-0.668403,-0.048268,0.731566,-0.12537
0.51572,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.63,0.637,0.01,-0.036,0.49698,1.230098,0.353342,-0.000074,-0.000935,-0.000699,0.999999,0.555432,1.128027,0.263717,0.843041,0.014127,-0.537664,0.000138,0.607259,0.809186,0.268146,-0.66842,-0.048254,0.731556,-0.125351
0.525851,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.63,0.637,0.01,-0.036,0.49698,1.230098,0.353342,-0.000074,-0.000935,-0.000699,0.999999,0.555432,1.128027,0.263717,0.843041,0.014127,-0.537664,0.000138,0.607259,0.809186,0.268146,-0.66842,-0.048254,0.731556,-0.125351
0.535965,1.999,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496987,1.230098,0.353342,-0.000082,-0.000932,-0.0007,0.999999,0.555424,1.128028,0.263721,0.843048,0.014182,-0.537651,0.000133,0.607244,0.809193,0.268141,-0.668413,-0.048285,0.731557,-0.125366
0.54622,2.666,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496987,1.230098,0.353342,-0.000082,-0.000932,-0.0007,0.999999,0.555424,1.128028,0.263721,0.843048,0.014182,-0.537651,0.000133,0.607244,0.809193,0.268141,-0.668413,-0.048285,0.731557,-0.125366
0.556587,2.666,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496987,1.230098,0.353342,-0.000082,-0.000932,-0.0007,0.999999,0.555424,1.128028,0.263721,0.843048,0.014182,-0.537651,0.000133,0.607244,0.809193,0.268141,-0.668413,-0.048285,0.731557,-0.125366
0.567001,2.666,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496983,1.230102,0.353341,-0.000079,-0.00093,-0.000706,0.999999,0.555427,1.128027,0.26372,0.843023,0.014148,-0.537691,0.000129,0.607261,0.809199,0.268129,-0.668404,-0.048288,0.731564,-0.125373
0.577444,2.666,0,0,0.642,0.652,0.628,0.637,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496984,1.2301,0.353338,-0.000076,-0.000928,-0.000697,0.999999,0.555427,1.128028,0.26372,0.843041,0.014145,-0.537663,0.000131,0.607249,0.809192,0.268132,-0.668411,-0.04827,0.731562,-0.125356
0.587785,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496984,1.2301,0.353338,-0.000076,-0.000928,-0.000697,0.999999,0.555427,1.128028,0.26372,0.843041,0.014145,-0.537663,0.000131,0.607249,0.809192,0.268132,-0.668411,-0.04827,0.731562,-0.125356
0.598175,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496983,1.230097,0.353341,-0.000084,-0.000936,-0.000706,0.999999,0.555424,1.128025,0.263718,0.84305,0.014173,-0.537648,0.000132,0.607253,0.809179,0.268178,-0.668467,-0.0482,0.731521,-0.125318
0.608543,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496983,1.230097,0.353341,-0.000084,-0.000936,-0.000706,0.999999,0.555424,1.128025,0.263718,0.84305,0.014173,-0.537648,0.000132,0.607253,0.809179,0.268178,-0.668467,-0.0482,0.731521,-0.125318
0.618732,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.684,0.591,0.666,0.632,0.636,0.006,-0.036,0.496976,1.230097,0.353347,-0.000061,-0.000932,-0.000705,0.999999,0.555432,1.128028,0.263719,0.84302,0.014117,-0.537697,0.000123,0.607249,0.80918,0.26818,-0.668473,-0.048194,0.731518,-0.125311
0.628921,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.632,0.636,0.006,-0.036,0.496983,1.230101,0.353344,-0.000082,-0.000933,-0.00071,0.999999,0.555432,1.128028,0.263726,0.843023,0.01417,-0.537692,0.000149,0.607249,0.8092,0.268131,-0.668413,-0.048262,0.731562,-0.125348
0.639102,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.632,0.636,0.006,-0.036,0.496983,1.230101,0.353344,-0.000082,-0.000933,-0.00071,0.999999,0.555432,1.128028,0.263726,0.843023,0.01417,-0.537692,0.000149,0.607249,0.8092,0.268131,-0.668413,-0.048262,0.731562,-0.125348
0.649295,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.632,0.636,0.006,-0.036,0.496978,1.230094,0.353343,-0.00009,-0.000932,-0.000708,0.999999,0.555424,1.12803,0.263724,0.84303,0.014177,-0.537679,0.000136,0.607249,0.809205,0.268134,-0.668413,-0.04826,0.73156,-0.125361
0.659518,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.632,0.636,0.006,-0.036,0.49698,1.230099,0.353343,-0.000077,-0.000936,-0.000704,0.999999,0.555425,1.128023,0.263722,0.843029,0.014168,-0.537681,0.000119,0.607248,0.809197,0.268141,-0.668419,-0.048253,0.731558,-0.125345
0.669715,2.666,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.49698,1.230099,0.353343,-0.000077,-0.000936,-0.000704,0.999999,0.555425,1.128023,0.263722,0.843029,0.014168,-0.537681,0.000119,0.607248,0.809197,0.268141,-0.668419,-0.048253,0.731558,-0.125345
0.679889,3.332,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.496979,1.230101,0.353342,-0.000076,-0.000934,-0.000698,0.999999,0.555439,1.128022,0.263721,0.843054,0.014123,-0.537643,0.00017,0.607249,0.809204,0.268136,-0.668412,-0.048265,0.731559,-0.125371
0.690135,3.332,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.496979,1.230101,0.353342,-0.000076,-0.000934,-0.000698,0.999999,0.555439,1.128022,0.263721,0.843054,0.014123,-0.537643,0.00017,0.607249,0.809204,0.268136,-0.668412,-0.048265,0.731559,-0.125371
0.700371,3.332,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.496984,1.230097,0.353338,-0.000078,-0.000941,-0.0007,0.999999,0.555439,1.128028,0.263721,0.843034,0.014165,-0.537673,0.000152,0.607247,0.809206,0.268136,-0.668415,-0.048252,0.73156,-0.125348
0.7106,3.332,0,0,0.643,0.649,0.629,0.642,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.49698,1.230099,0.353343,-0.000073,-0.000928,-0.000704,0.999999,0.555429,1.12803,0.263723,0.843016,0.014128,-0.537703,0.00014,0.607251,0.809199,0.268142,-0.668423,-0.048251,0.731554,-0.125344
0.72082,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.496983,1.2301,0.353338,-0.000068,-0.000935,-0.000699,0.999999,0.55542,1.12803,0.263727,0.843033,0.014131,-0.537677,0.000117,0.607253,0.809209,0.268131,-0.668414,-0.048271,0.731559,-0.125353
0.730988,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.496983,1.2301,0.353338,-0.000068,-0.000935,-0.000699,0.999999,0.55542,1.12803,0.263727,0.843033,0.014131,-0.537677,0.000117,0.607253,0.809209,0.268131,-0.668414,-0.048271,0.731559,-0.125353
0.741274,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.496979,1.230094,0.353341,-0.000083,-0.000929,-0.000703,0.999999,0.555427,1.128026,0.263721,0.843034,0.014157,-0.537674,0.000143,0.607248,0.809197,0.268132,-0.668417,-0.048267,0.73156,-0.125337
0.751571,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.681,0.591,0.666,0.629,0.637,0.01,-0.037,0.496981,1.230099,0.353343,-0.000079,-0.000937,-0.000703,0.999999,0.555429,1.128028,0.263723,0.843039,0.014137,-0.537666,0.00013,0.60725,0.809197,0.268135,-0.668418,-0.048264,0.731561,-0.125328
0.76193,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.684,0.59,0.666,0.629,0.637,0.01,-0.037,0.496981,1.230099,0.353343,-0.000079,-0.000937,-0.000703,0.999999,0.555429,1.128028,0.263723,0.843039,0.014137,-0.537666,0.00013,0.60725,0.809197,0.268135,-0.668418,-0.048264,0.731561,-0.125328
0.772326,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.684,0.59,0.666,0.629,0.637,0.01,-0.037,0.496984,1.230098,0.353342,-0.000087,-0.00093,-0.00071,0.999999,0.555423,1.128027,0.263723,0.843044,0.01414,-0.537658,0.000144,0.607242,0.809173,0.26818,-0.668467,-0.048193,0.731529,-0.125278
0.782676,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.684,0.59,0.666,0.629,0.637,0.01,-0.037,0.496982,1.230097,0.353339,-0.000088,-0.000928,-0.000707,0.999999,0.55543,1.128024,0.263721,0.843028,0.014153,-0.537684,0.000135,0.607237,0.8092,0.268123,-0.668404,-0.048272,0.731572,-0.125337
0.79298,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.684,0.59,0.666,0.629,0.637,0.01,-0.037,0.496982,1.230097,0.353339,-0.000088,-0.000928,-0.000707,0.999999,0.55543,1.128024,0.263721,0.843028,0.014153,-0.537684,0.000135,0.607237,0.8092,0.268123,-0.668404,-0.048272,0.731572,-0.125337
0.803307,3.332,0,0,0.642,0.652,0.629,0.632,0.642,0.684,0.59,0.666,0.63,0.637,0.007,-0.037,0.49698,1.230102,0.353341,-0.000074,-0.000931,-0.000706,0.999999,0.555427,1.128026,0.263718,0.84303,0.014144,-0.53768,0.000124,0.607248,0.809199,0.268129,-0.668416,-0.04827,0.731563,-0.125319
0.813573,3.999,0,0,0.642,0.652,0.629,0.632,0.642,0.684,0.59,0.666,0.63,0.637,0.007,-0.037,0.49698,1.230102,0.353341,-0.000074,-0.000931,-0.000706,0.999999,0.555427,1.128026,0.263718,0.84303,0.014144,-0.53768,0.000124,0.607248,0.809199,0.268129,-0.668416,-0.04827,0.731563,-0.125319
