time,pd_4,pd_7,pd_8,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.175774,6.251,8.598,3.402,0.013,30.913,-0.004,-0.004,0.022,-0.036,0.031,0.037,0.017,0.009,-0.005,-0.037,0.496632,1.230006,0.353252,-0.000366,-0.001185,-0.000517,0.999999,0.555256,1.128150,0.263867,0.842794,0.013882,-0.538056,0.001145,0.594270,0.823756,0.255001,-0.076470,-0.002416,-0.001824,0.997067
0.185913,6.251,8.463,3.402,0.015,30.980,0.002,-0.005,0.022,-0.036,0.031,0.037,0.017,0.009,-0.005,-0.037,0.496638,1.230008,0.353246,-0.000364,-0.001170,-0.000516,0.999999,0.555260,1.128149,0.263866,0.842785,0.013867,-0.538070,0.001169,0.594280,0.823751,0.255016,-0.076472,-0.002389,-0.001788,0.997067
0.196067,6.251,8.463,3.402,0.015,30.980,0.002,-0.005,0.022,-0.036,0.031,0.037,0.017,0.009,-0.005,-0.037,0.496638,1.230008,0.353246,-0.000364,-0.001170,-0.000516,0.999999,0.555260,1.128149,0.263866,0.842785,0.013867,-0.538070,0.001169,0.594280,0.823751,0.255016,-0.076472,-0.002389,-0.001788,0.997067
0.206190,6.251,8.463,3.402,0.015,30.980,0.002,-0.005,0.022,-0.036,0.031,0.037,0.017,0.009,-0.005,-0.037,0.496638,1.230010,0.353247,-0.000348,-0.001174,-0.000516,0.999999,0.555263,1.128146,0.263861,0.842816,0.013868,-0.538021,0.001186,0.594274,0.823758,0.254998,-0.076467,-0.002424,-0.001818,0.997068
0.216324,6.251,8.463,3.402,0.015,30.980,0.002,-0.005,0.022,-0.036,0.031,0.037,0.017,0.009,-0.005,-0.037,0.496638,1.230010,0.353247,-0.000348,-0.001174,-0.000516,0.999999,0.555263,1.128146,0.263861,0.842816,0.013868,-0.538021,0.001186,0.594274,0.823758,0.254998,-0.076467,-0.002424,-0.001818,0.997068
0.226483,6.251,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.005,-0.037,0.496635,1.230012,0.353249,-0.000351,-0.001175,-0.000508,0.999999,0.555260,1.128145,0.263867,0.842812,0.013851,-0.538029,0.001179,0.594287,0.823750,0.255019,-0.076464,-0.002395,-0.001774,0.997068
0.236636,6.251,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.005,-0.037,0.496642,1.230011,0.353247,-0.000353,-0.001179,-0.000513,0.999999,0.555250,1.128153,0.263862,0.842806,0.013878,-0.538038,0.001153,0.594276,0.823754,0.254996,-0.076462,-0.002426,-0.001813,0.997068
0.246783,6.251,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.005,-0.037,0.496637,1.230011,0.353248,-0.000357,-0.001181,-0.000511,0.999999,0.555253,1.128154,0.263858,0.842795,0.013858,-0.538055,0.001152,0.594277,0.823761,0.254998,-0.076457,-0.002427,-0.001805,0.997068
0.256938,6.251,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.005,-0.037,0.496637,1.230011,0.353248,-0.000357,-0.001181,-0.000511,0.999999,0.555253,1.128154,0.263858,0.842795,0.013858,-0.538055,0.001152,0.594277,0.823761,0.254998,-0.076457,-0.002427,-0.001805,0.997068
0.267118,6.251,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496634,1.230007,0.353245,-0.000370,-0.001170,-0.000514,0.999999,0.555255,1.128153,0.263863,0.842791,0.013907,-0.538060,0.001156,0.594276,0.823756,0.254996,-0.076463,-0.002415,-0.001814,0.997068
0.277295,6.500,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496642,1.230006,0.353248,-0.000364,-0.001172,-0.000516,0.999999,0.555250,1.128157,0.263859,0.842779,0.013926,-0.538079,0.001129,0.594287,0.823746,0.255018,-0.076471,-0.002383,-0.001780,0.997067
0.287582,6.500,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496642,1.230006,0.353248,-0.000364,-0.001172,-0.000516,0.999999,0.555250,1.128157,0.263859,0.842779,0.013926,-0.538079,0.001129,0.594287,0.823746,0.255018,-0.076471,-0.002383,-0.001780,0.997067
0.297953,6.500,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496643,1.230008,0.353240,-0.000366,-0.001173,-0.000519,0.999999,0.555250,1.128157,0.263859,0.842768,0.013906,-0.538096,0.001111,0.594275,0.823756,0.254998,-0.076470,-0.002411,-0.001817,0.997067
0.308360,6.500,8.463,3.286,0.015,30.980,0.002,-0.005,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496641,1.230005,0.353241,-0.000374,-0.001162,-0.000514,0.999999,0.555251,1.128151,0.263869,0.842799,0.013865,-0.538048,0.001198,0.594285,0.823746,0.255018,-0.076471,-0.002382,-0.001788,0.997067
0.318692,6.500,8.311,3.286,0.012,30.986,0.003,0.003,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496641,1.230005,0.353241,-0.000374,-0.001162,-0.000514,0.999999,0.555251,1.128151,0.263869,0.842799,0.013865,-0.538048,0.001198,0.594285,0.823746,0.255018,-0.076471,-0.002382,-0.001788,0.997067
0.328935,6.500,8.311,3.286,0.012,30.986,0.003,0.003,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496637,1.230012,0.353239,-0.000362,-0.001166,-0.000510,0.999999,0.555244,1.128155,0.263866,0.842785,0.013900,-0.538070,0.001158,0.594269,0.823755,0.254997,-0.076458,-0.002417,-0.001823,0.997068
0.339097,6.500,8.311,3.286,0.012,30.986,0.003,0.003,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496638,1.230009,0.353246,-0.000368,-0.001163,-0.000515,0.999999,0.555252,1.128147,0.263868,0.842787,0.013856,-0.538067,0.001208,0.594283,0.823749,0.255013,-0.076461,-0.002389,-0.001785,0.997068
0.349252,6.500,8.311,3.286,0.012,30.986,0.003,0.003,0.020,-0.036,0.040,0.036,0.017,0.009,-0.008,-0.035,0.496637,1.230009,0.353242,-0.000373,-0.001156,-0.000506,0.999999,0.555248,1.128155,0.263868,0.842763,0.013945,-0.538102,0.001147,0.594276,0.823758,0.254995,-0.076459,-0.002416,-0.001829,0.997068
0.359394,6.500,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.009,-0.008,-0.035,0.496637,1.230009,0.353242,-0.000373,-0.001156,-0.000506,0.999999,0.555248,1.128155,0.263868,0.842763,0.013945,-0.538102,0.001147,0.594276,0.823758,0.254995,-0.076459,-0.002416,-0.001829,0.997068
0.369667,6.500,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.009,-0.008,-0.035,0.496638,1.230011,0.353240,-0.000372,-0.001157,-0.000509,0.999999,0.555255,1.128157,0.263868,0.842764,0.013941,-0.538102,0.001129,0.594272,0.823756,0.254996,-0.076447,-0.002422,-0.001827,0.997069
0.380048,6.500,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.009,-0.008,-0.035,0.496638,1.230011,0.353240,-0.000372,-0.001157,-0.000509,0.999999,0.555255,1.128157,0.263868,0.842764,0.013941,-0.538102,0.001129,0.594272,0.823756,0.254996,-0.076447,-0.002422,-0.001827,0.997069
0.390281,6.500,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.009,-0.008,-0.035,0.496650,1.230013,0.353238,-0.000360,-0.001145,-0.000507,0.999999,0.555252,1.128158,0.263868,0.842752,0.013936,-0.538121,0.001140,0.594280,0.823744,0.255018,-0.076461,-0.002391,-0.001795,0.997068
0.400523,6.500,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496644,1.230012,0.353242,-0.000366,-0.001153,-0.000513,0.999999,0.555253,1.128162,0.263873,0.842760,0.013903,-0.538109,0.001124,0.594288,0.823749,0.255017,-0.076455,-0.002390,-0.001790,0.997069
0.410778,6.747,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496644,1.230012,0.353242,-0.000366,-0.001153,-0.000513,0.999999,0.555253,1.128162,0.263873,0.842760,0.013903,-0.538109,0.001124,0.594288,0.823749,0.255017,-0.076455,-0.002390,-0.001790,0.997069
0.421143,6.747,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496642,1.230008,0.353243,-0.000370,-0.001153,-0.000513,0.999999,0.555259,1.128164,0.263874,0.842769,0.013914,-0.538095,0.001151,0.594269,0.823752,0.254995,-0.076456,-0.002417,-0.001838,0.997068
0.431357,6.747,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496641,1.230010,0.353245,-0.000372,-0.001153,-0.000516,0.999999,0.555259,1.128159,0.263874,0.842766,0.013867,-0.538100,0.001196,0.594273,0.823753,0.254993,-0.076441,-0.002422,-0.001827,0.997070
0.441536,6.747,8.311,3.188,0.012,30.986,0.003,0.003,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496641,1.230010,0.353245,-0.000372,-0.001153,-0.000516,0.999999,0.555259,1.128159,0.263874,0.842766,0.013867,-0.538100,0.001196,0.594273,0.823753,0.254993,-0.076441,-0.002422,-0.001827,0.997070
0.451692,6.747,8.143,3.188,0.013,30.987,-0.004,0.005,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496649,1.230009,0.353240,-0.000363,-0.001149,-0.000511,0.999999,0.555267,1.128159,0.263877,0.842774,0.013853,-0.538088,0.001203,0.594267,0.823755,0.254997,-0.076442,-0.002420,-0.001828,0.997070
0.461857,6.747,8.143,3.188,0.013,30.987,-0.004,0.005,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496640,1.230007,0.353249,-0.000354,-0.001152,-0.000507,0.999999,0.555255,1.128157,0.263870,0.842778,0.013885,-0.538081,0.001191,0.594268,0.823757,0.254993,-0.076440,-0.002424,-0.001837,0.997070
0.472029,6.747,8.143,3.188,0.013,30.987,-0.004,0.005,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496640,1.230007,0.353249,-0.000354,-0.001152,-0.000507,0.999999,0.555255,1.128157,0.263870,0.842778,0.013885,-0.538081,0.001191,0.594268,0.823757,0.254993,-0.076440,-0.002424,-0.001837,0.997070
0.482179,6.747,8.143,3.188,0.013,30.987,-0.004,0.005,0.022,-0.035,0.031,0.036,0.017,0.007,-0.005,-0.036,0.496641,1.230007,0.353245,-0.000374,-0.001160,-0.000513,0.999999,0.555257,1.128158,0.263870,0.842770,0.013884,-0.538093,0.001153,0.594271,0.823756,0.254995,-0.076440,-0.002423,-0.001836,0.997070
0.492314,6.747,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.007,-0.005,-0.036,0.496645,1.230007,0.353242,-0.000361,-0.001158,-0.000505,0.999999,0.555250,1.128159,0.263868,0.842772,0.013947,-0.538089,0.001135,0.594268,0.823754,0.254996,-0.076429,-0.002418,-0.001835,0.997070
0.502484,6.747,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.007,-0.005,-0.036,0.496645,1.230007,0.353242,-0.000361,-0.001158,-0.000505,0.999999,0.555250,1.128159,0.263868,0.842772,0.013947,-0.538089,0.001135,0.594268,0.823754,0.254996,-0.076429,-0.002418,-0.001835,0.997070
0.512633,6.747,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.007,-0.005,-0.036,0.496641,1.230006,0.353244,-0.000361,-0.001156,-0.000511,0.999999,0.555257,1.128148,0.263870,0.842785,0.013871,-0.538071,0.001186,0.594266,0.823755,0.255000,-0.076435,-0.002416,-0.001824,0.997070
0.522776,6.747,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.007,-0.005,-0.036,0.496648,1.230014,0.353243,-0.000362,-0.001156,-0.000519,0.999999,0.555265,1.128149,0.263869,0.842773,0.013800,-0.538091,0.001229,0.594269,0.823756,0.254995,-0.076442,-0.002416,-0.001830,0.997069
0.532953,6.747,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496648,1.230014,0.353243,-0.000362,-0.001156,-0.000519,0.999999,0.555265,1.128149,0.263869,0.842773,0.013800,-0.538091,0.001229,0.594269,0.823756,0.254995,-0.076442,-0.002416,-0.001830,0.997069
0.543107,6.987,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496646,1.230016,0.353243,-0.000356,-0.001161,-0.000508,0.999999,0.555257,1.128149,0.263875,0.842776,0.013828,-0.538085,0.001199,0.594267,0.823760,0.254992,-0.076430,-0.002415,-0.001830,0.997070
0.553381,6.987,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496644,1.230012,0.353243,-0.000359,-0.001163,-0.000500,0.999999,0.555252,1.128160,0.263868,0.842782,0.013938,-0.538073,0.001122,0.594275,0.823754,0.255016,-0.076431,-0.002376,-0.001787,0.997070
0.563612,6.987,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496644,1.230012,0.353243,-0.000359,-0.001163,-0.000500,0.999999,0.555252,1.128160,0.263868,0.842782,0.013938,-0.538073,0.001122,0.594275,0.823754,0.255016,-0.076431,-0.002376,-0.001787,0.997070
0.573842,6.987,8.143,3.110,0.013,30.987,-0.004,0.005,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496642,1.230008,0.353242,-0.000362,-0.001160,-0.000507,0.999999,0.555247,1.128157,0.263869,0.842758,0.013941,-0.538111,0.001127,0.594278,0.823751,0.255017,-0.076436,-0.002382,-0.001787,0.997070
0.584023,6.987,7.960,3.110,0.012,30.989,-0.004,0.003,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496642,1.230008,0.353242,-0.000362,-0.001160,-0.000507,0.999999,0.555247,1.128157,0.263869,0.842758,0.013941,-0.538111,0.001127,0.594278,0.823751,0.255017,-0.076436,-0.002382,-0.001787,0.997070
0.594242,6.987,7.960,3.110,0.012,30.989,-0.004,0.003,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496634,1.230006,0.353249,-0.000349,-0.001158,-0.000494,0.999999,0.555252,1.128152,0.263868,0.842792,0.013956,-0.538057,0.001152,0.594265,0.823760,0.254992,-0.076433,-0.002409,-0.001842,0.997070
0.604449,6.987,7.960,3.110,0.012,30.989,-0.004,0.003,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496639,1.230011,0.353247,-0.000345,-0.001158,-0.000510,0.999999,0.555260,1.128155,0.263870,0.842786,0.013894,-0.538068,0.001184,0.594279,0.823752,0.255012,-0.076433,-0.002379,-0.001801,0.997070
0.614669,6.987,7.960,3.110,0.012,30.989,-0.004,0.003,0.023,-0.036,0.038,0.037,0.017,0.012,-0.007,-0.035,0.496639,1.230011,0.353247,-0.000345,-0.001158,-0.000510,0.999999,0.555260,1.128155,0.263870,0.842786,0.013894,-0.538068,0.001184,0.594279,0.823752,0.255012,-0.076433,-0.002379,-0.001801,0.997070
0.624902,6.987,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.017,0.012,-0.007,-0.035,0.496643,1.230011,0.353246,-0.000363,-0.001157,-0.000510,0.999999,0.555260,1.128147,0.263868,0.842792,0.013912,-0.538059,0.001175,0.594263,0.823759,0.254988,-0.076425,-0.002417,-0.001838,0.997071
0.635153,6.987,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.017,0.012,-0.007,-0.035,0.496638,1.230010,0.353247,-0.000364,-0.001151,-0.000511,0.999999,0.555256,1.128144,0.263865,0.842784,0.013921,-0.538071,0.001137,0.594265,0.823759,0.254993,-0.076429,-0.002416,-0.001827,0.997070
0.645381,6.987,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.017,0.012,-0.007,-0.035,0.496638,1.230010,0.353247,-0.000364,-0.001151,-0.000511,0.999999,0.555256,1.128144,0.263865,0.842784,0.013921,-0.538071,0.001137,0.594265,0.823759,0.254993,-0.076429,-0.002416,-0.001827,0.997070
0.655628,6.987,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.017,0.012,-0.007,-0.035,0.496638,1.230010,0.353247,-0.000364,-0.001151,-0.000511,0.999999,0.555256,1.128144,0.263865,0.842784,0.013921,-0.538071,0.001137,0.594265,0.823759,0.254993,-0.076429,-0.002416,-0.001827,0.997070
0.665819,6.987,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496640,1.230009,0.353247,-0.000359,-0.001161,-0.000511,0.999999,0.555248,1.128149,0.263857,0.842773,0.013927,-0.538087,0.001125,0.594278,0.823750,0.255008,-0.076421,-0.002389,-0.001803,0.997071
0.676008,7.221,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496640,1.230009,0.353247,-0.000359,-0.001161,-0.000511,0.999999,0.555248,1.128149,0.263857,0.842773,0.013927,-0.538087,0.001125,0.594278,0.823750,0.255008,-0.076421,-0.002389,-0.001803,0.997071
0.686202,7.221,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496638,1.230010,0.353247,-0.000359,-0.001157,-0.000509,0.999999,0.555253,1.128148,0.263862,0.842756,0.013990,-0.538112,0.001129,0.594268,0.823751,0.254987,-0.076381,-0.002401,-0.001838,0.997074
0.696405,7.221,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496638,1.230010,0.353247,-0.000359,-0.001157,-0.000509,0.999999,0.555253,1.128148,0.263862,0.842756,0.013990,-0.538112,0.001129,0.594268,0.823751,0.254987,-0.076381,-0.002401,-0.001838,0.997074
0.706608,7.221,7.960,3.053,0.012,30.989,-0.004,0.003,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496643,1.230013,0.353247,-0.000351,-0.001172,-0.000511,0.999999,0.555242,1.128149,0.263867,0.842763,0.013954,-0.538102,0.001134,0.594266,0.823744,0.254981,-0.076351,-0.002408,-0.001845,0.997076
0.716776,7.221,7.763,3.053,0.015,30.989,0.003,0.005,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496643,1.230009,0.353244,-0.000358,-0.001152,-0.000508,0.999999,0.555257,1.128153,0.263873,0.842772,0.013921,-0.538090,0.001179,0.594267,0.823739,0.254977,-0.076298,-0.002400,-0.001847,0.997081
0.726990,7.221,7.763,3.053,0.015,30.989,0.003,0.005,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496643,1.230009,0.353244,-0.000358,-0.001152,-0.000508,0.999999,0.555257,1.128153,0.263873,0.842772,0.013921,-0.538090,0.001179,0.594267,0.823739,0.254977,-0.076298,-0.002400,-0.001847,0.997081
0.737343,7.221,7.763,3.053,0.015,30.989,0.003,0.005,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496643,1.230009,0.353244,-0.000358,-0.001152,-0.000508,0.999999,0.555257,1.128153,0.263873,0.842772,0.013921,-0.538090,0.001179,0.594267,0.823739,0.254977,-0.076298,-0.002400,-0.001847,0.997081
0.747611,7.221,7.763,3.053,0.015,30.989,0.003,0.005,0.022,-0.036,0.037,0.037,0.019,0.009,0.003,-0.036,0.496640,1.230009,0.353248,-0.000362,-0.001160,-0.000508,0.999999,0.555252,1.128161,0.263874,0.842739,0.013963,-0.538141,0.001135,0.594262,0.823729,0.254968,-0.076247,-0.002389,-0.001854,0.997084
