step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s
0.0,0.007198684,2.0,1.0,1.0,1.0,,,,,,,,,0.261805,1.229732,0.362992,-0.001343,0.007072,-0.003021,0.99997,0.230981,1.120273,0.360699,-0.001569,-0.00132,0.000988,0.999997,0.266244,0.810101,0.373792,-0.08543,-0.006015,0.030723,-0.995852,-0.010795454
1.0,0.06569128,2.0,1.0,1.0,1.0,,,,,,,,,0.261803,1.229733,0.362993,-0.001334,0.007073,-0.003022,0.99997,0.230987,1.12027,0.360699,-0.001558,-0.001308,0.000962,0.999997,0.266244,0.810101,0.373791,-0.085424,-0.006019,0.03073,-0.995852,0.026337937
2.0,0.06573858,2.0,1.0,1.0,1.0,,,,,,,,,0.261803,1.229733,0.362993,-0.001334,0.007073,-0.003022,0.99997,0.230987,1.12027,0.360699,-0.001558,-0.001308,0.000962,0.999997,0.266244,0.810101,0.373791,-0.085424,-0.006019,0.03073,-0.995852,0.026337937
3.0,0.0657621,2.0,1.0,1.0,1.0,,,,,,,,,0.261803,1.229733,0.362993,-0.001334,0.007073,-0.003022,0.99997,0.230987,1.12027,0.360699,-0.001558,-0.001308,0.000962,0.999997,0.266244,0.810101,0.373791,-0.085424,-0.006019,0.03073,-0.995852,0.026337937
4.0,0.06578352,2.0,1.0,1.0,1.0,,,,,,,,,0.261803,1.229733,0.362993,-0.001334,0.007073,-0.003022,0.99997,0.230987,1.12027,0.360699,-0.001558,-0.001308,0.000962,0.999997,0.266244,0.810101,0.373791,-0.085424,-0.006019,0.03073,-0.995852,0.026337937
5.0,0.0658041,2.0,1.0,1.0,1.0,,,,,,,,,0.261803,1.229733,0.362993,-0.001334,0.007073,-0.003022,0.99997,0.230987,1.12027,0.360699,-0.001558,-0.001308,0.000962,0.999997,0.266244,0.810101,0.373791,-0.085424,-0.006019,0.03073,-0.995852,0.026337937
6.0,0.08110247,2.0,1.0,1.0,1.0,0.00414844,0.00123047,0.00050977,0.00849023,0.00107227,0.00270703,-0.00049219,0.0028125,0.261803,1.229733,0.362993,-0.001334,0.007073,-0.003022,0.99997,0.230987,1.12027,0.360699,-0.001558,-0.001308,0.000962,0.999997,0.266244,0.810101,0.373791,-0.085424,-0.006019,0.03073,-0.995852,0.026337937
7.0,0.08133667,2.0,1.0,1.0,1.0,0.00414844,0.00123047,0.00050977,0.00849023,0.00107227,0.00270703,-0.00049219,0.0028125,0.261803,1.229733,0.362993,-0.001334,0.007073,-0.003022,0.99997,0.230987,1.12027,0.360699,-0.001558,-0.001308,0.000962,0.999997,0.266244,0.810101,0.373791,-0.085424,-0.006019,0.03073,-0.995852,0.026337937
8.0,0.104452565,2.0,1.0,1.0,1.0,0.00414844,0.00123047,0.00050977,0.00849023,0.00107227,0.00270703,-0.00049219,0.0028125,0.261803,1.229735,0.36299,-0.00133,0.007081,-0.003016,0.999969,0.230982,1.120273,0.360703,-0.001554,-0.001332,0.000982,0.999997,0.266244,0.8101,0.373789,-0.085423,-0.006015,0.03073,-0.995853,0.06727857
9.0,0.10454881,2.0,1.0,1.0,1.0,0.00414844,0.00123047,0.00050977,0.00849023,0.00107227,0.00270703,-0.00049219,0.0028125,0.261803,1.229735,0.36299,-0.00133,0.007081,-0.003016,0.999969,0.230982,1.120273,0.360703,-0.001554,-0.001332,0.000982,0.999997,0.266244,0.8101,0.373789,-0.085423,-0.006015,0.03073,-0.995853,0.06727857
10.0,0.11045741,2.0,1.0,1.0,1.0,0.00414844,0.00123047,0.00050977,0.00849023,0.00107227,0.00270703,-0.00049219,0.0028125,0.261804,1.22973,0.362991,-0.001337,0.007074,-0.003024,0.99997,0.230988,1.120271,0.360696,-0.001562,-0.001306,0.000977,0.999997,0.266244,0.810103,0.373794,-0.085414,-0.006019,0.030719,-0.995854,0.11038107
11.0,0.12610331,2.0,1.0,1.0,1.0,0.00414844,0.00123047,0.00050977,0.00849023,0.00107227,0.00270703,-0.00049219,0.0028125,0.261804,1.22973,0.362991,-0.001337,0.007074,-0.003024,0.99997,0.230988,1.120271,0.360696,-0.001562,-0.001306,0.000977,0.999997,0.266244,0.810103,0.373794,-0.085414,-0.006019,0.030719,-0.995854,0.11038107
