step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s
0.0,0.004474508,1.0,1.0,1.0,1.0,,,,,,,,,0.261558,1.229632,0.363278,-0.001644,0.007216,-0.003391,0.999967,0.231377,1.12041,0.361393,0.990587,0.066094,-0.119829,-0.003311,0.267095,0.807437,0.388513,-0.04552,-0.00693,0.025839,-0.998605,-0.010564493
1.0,0.09440357,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
2.0,0.094467215,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
3.0,0.09449128,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
4.0,0.09450957,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
5.0,0.094523236,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
6.0,0.09453983,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
7.0,0.09455396,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
8.0,0.09456823,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
9.0,0.09458257,1.0,1.0,1.0,1.0,-0.00070312,0.00365625,-3.516e-05,0.00021094,0.00172266,-0.00606445,-0.00054492,-0.00195117,0.261555,1.229639,0.363281,-0.001638,0.007219,-0.003386,0.999967,0.231377,1.120403,0.361383,0.990585,0.066085,-0.119848,-0.003241,0.267093,0.807438,0.388513,-0.045512,-0.006928,0.025835,-0.998606,0.078692004
