step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s
0.0,0.014546141,3.0,1.0,1.0,1.0,,,,,,,,,0.262471,1.229879,0.362671,-0.00074,0.007306,-0.002146,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271505,0.810292,0.385792,-0.0497,-0.006947,0.018077,-0.998576,0.011026492
1.0,0.055637997,3.0,1.0,1.0,1.0,,,,,,,,,0.262471,1.22988,0.362668,-0.00073,0.007307,-0.002142,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271507,0.810294,0.385792,-0.049709,-0.006949,0.018072,-0.998576,0.054857664
2.0,0.05584726,3.0,1.0,1.0,1.0,,,,,,,,,0.262471,1.22988,0.362668,-0.00073,0.007307,-0.002142,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271507,0.810294,0.385792,-0.049709,-0.006949,0.018072,-0.998576,0.054857664
3.0,0.055880103,3.0,1.0,1.0,1.0,,,,,,,,,0.262471,1.22988,0.362668,-0.00073,0.007307,-0.002142,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271507,0.810294,0.385792,-0.049709,-0.006949,0.018072,-0.998576,0.054857664
4.0,0.055905335,3.0,1.0,1.0,1.0,,,,,,,,,0.262471,1.22988,0.362668,-0.00073,0.007307,-0.002142,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271507,0.810294,0.385792,-0.049709,-0.006949,0.018072,-0.998576,0.054857664
5.0,0.076728545,3.0,1.0,1.0,1.0,,,,,,,,,0.262466,1.229885,0.362664,-0.00072,0.007315,-0.002142,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271509,0.810292,0.385794,-0.049708,-0.006946,0.018086,-0.998576,0.07649768
6.0,0.07676741,3.0,1.0,1.0,1.0,,,,,,,,,0.262466,1.229885,0.362664,-0.00072,0.007315,-0.002142,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271509,0.810292,0.385794,-0.049708,-0.006946,0.018086,-0.998576,0.07649768
7.0,0.087906584,3.0,1.0,1.0,1.0,-0.00277734,0.00066797,-0.0004043,0.00140625,-1.758e-05,0.00669727,-0.00043945,-0.00133594,0.262466,1.229885,0.362664,-0.00072,0.007315,-0.002142,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271509,0.810292,0.385794,-0.049708,-0.006946,0.018086,-0.998576,0.07649768
8.0,0.09690938,3.0,1.0,1.0,1.0,-0.00277734,0.00066797,-0.0004043,0.00140625,-1.758e-05,0.00669727,-0.00043945,-0.00133594,0.262465,1.229881,0.362669,-0.000735,0.007311,-0.002148,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271513,0.810291,0.385792,-0.049712,-0.006945,0.018076,-0.998576,0.09665409
9.0,0.10979683,3.0,1.0,1.0,1.0,-0.00277734,0.00066797,-0.0004043,0.00140625,-1.758e-05,0.00669727,-0.00043945,-0.00133594,0.262465,1.229881,0.362669,-0.000735,0.007311,-0.002148,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.271513,0.810291,0.385792,-0.049712,-0.006945,0.018076,-0.998576,0.09665409
