time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.002001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012614,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406428,1.226929,0.326225,-0.000093,0.008480,-0.001185,0.999963,0.413873,1.125220,0.202075,0.007820,-0.061669,-0.039074,0.997301,0.517238,0.833734,0.248950,0.016653,-0.002098,-0.056932,-0.998237
0.022918,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406428,1.226929,0.326225,-0.000093,0.008480,-0.001185,0.999963,0.413873,1.125220,0.202075,0.007820,-0.061669,-0.039074,0.997301,0.517238,0.833734,0.248950,0.016653,-0.002098,-0.056932,-0.998237
0.033177,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406428,1.226930,0.326227,-0.000096,0.008485,-0.001181,0.999963,0.413876,1.125217,0.202073,0.007819,-0.061667,-0.039030,0.997303,0.517239,0.833731,0.248951,0.016656,-0.002095,-0.056945,-0.998236
0.043360,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406428,1.226930,0.326227,-0.000096,0.008485,-0.001181,0.999963,0.413876,1.125217,0.202073,0.007819,-0.061667,-0.039030,0.997303,0.517239,0.833731,0.248951,0.016656,-0.002095,-0.056945,-0.998236
0.053526,3.000,5.000,0.000,0.000,-0.068,0.401,-0.071,-0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406428,1.226930,0.326227,-0.000096,0.008485,-0.001181,0.999963,0.413876,1.125217,0.202073,0.007819,-0.061667,-0.039030,0.997303,0.517239,0.833731,0.248951,0.016656,-0.002095,-0.056945,-0.998236
0.063721,3.000,5.000,0.000,0.000,-0.068,0.401,-0.071,-0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406426,1.226929,0.326223,-0.000094,0.008476,-0.001178,0.999963,0.413880,1.125214,0.202077,0.007789,-0.061675,-0.038959,0.997305,0.517240,0.833733,0.248948,0.016662,-0.002091,-0.056942,-0.998236
0.073965,3.000,5.000,0.000,0.000,-0.068,0.401,-0.071,-0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406423,1.226928,0.326222,-0.000094,0.008477,-0.001180,0.999963,0.413881,1.125217,0.202079,0.007813,-0.061695,-0.038989,0.997303,0.517229,0.833733,0.248957,0.016675,-0.002078,-0.056947,-0.998236
0.084208,3.000,5.000,0.000,0.000,-0.068,0.401,-0.071,-0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406423,1.226928,0.326222,-0.000094,0.008477,-0.001180,0.999963,0.413881,1.125217,0.202079,0.007813,-0.061695,-0.038989,0.997303,0.517229,0.833733,0.248957,0.016675,-0.002078,-0.056947,-0.998236
0.094401,3.000,5.000,3.000,0.000,-0.068,0.401,-0.071,-0.068,0.233,0.318,0.320,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406429,1.226925,0.326222,-0.000101,0.008471,-0.001182,0.999963,0.413879,1.125215,0.202081,0.007800,-0.061634,-0.039014,0.997306,0.517226,0.833739,0.248959,0.016672,-0.002081,-0.056950,-0.998236
0.104608,3.000,5.000,3.000,0.000,-0.068,0.401,-0.071,-0.068,0.233,0.318,0.320,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406432,1.226929,0.326225,-0.000100,0.008476,-0.001184,0.999963,0.413883,1.125216,0.202078,0.007799,-0.061629,-0.038974,0.997307,0.517222,0.833739,0.248959,0.016669,-0.002083,-0.056943,-0.998236
