time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.001606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011972,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.022164,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405514,1.226603,0.324727,-0.000932,0.008788,-0.000487,0.999961,0.413141,1.124816,0.200878,0.007462,-0.061900,-0.039701,0.997265,0.509614,0.822453,0.244240,-0.000495,0.002876,0.002978,-0.999991
0.032405,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405517,1.226601,0.324721,-0.000928,0.008802,-0.000487,0.999961,0.412982,1.124770,0.200817,0.007976,-0.061911,-0.041527,0.997186,0.509612,0.822454,0.244238,-0.000504,0.002870,0.002984,-0.999991
0.042676,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405517,1.226601,0.324721,-0.000928,0.008802,-0.000487,0.999961,0.412982,1.124770,0.200817,0.007976,-0.061911,-0.041527,0.997186,0.509612,0.822454,0.244238,-0.000504,0.002870,0.002984,-0.999991
0.052918,2.000,3.052,0.000,0.000,-0.070,-0.078,-0.071,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405512,1.226598,0.324721,-0.000937,0.008796,-0.000496,0.999961,0.413127,1.124812,0.200879,0.007471,-0.061796,-0.039886,0.997264,0.509613,0.822452,0.244238,-0.000498,0.002870,0.002983,-0.999991
0.063205,2.000,3.052,0.000,0.000,-0.070,-0.078,-0.071,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405512,1.226598,0.324721,-0.000937,0.008796,-0.000496,0.999961,0.413127,1.124812,0.200879,0.007471,-0.061796,-0.039886,0.997264,0.509613,0.822452,0.244238,-0.000498,0.002870,0.002983,-0.999991
0.073519,2.000,3.052,0.000,0.000,-0.070,-0.078,-0.071,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405512,1.226598,0.324721,-0.000937,0.008796,-0.000496,0.999961,0.413127,1.124812,0.200879,0.007471,-0.061796,-0.039886,0.997264,0.509613,0.822452,0.244238,-0.000498,0.002870,0.002983,-0.999991
0.083767,2.000,3.052,0.000,0.000,-0.070,-0.078,-0.071,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405517,1.226599,0.324717,-0.000930,0.008798,-0.000491,0.999961,0.413138,1.124815,0.200873,0.007470,-0.061872,-0.039845,0.997261,0.509610,0.822454,0.244240,-0.000499,0.002869,0.002985,-0.999991
0.093983,2.000,3.052,4.999,0.000,-0.070,-0.078,-0.071,-0.078,0.220,0.318,0.314,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405517,1.226599,0.324721,-0.000935,0.008791,-0.000494,0.999961,0.412960,1.124768,0.200805,0.008194,-0.061872,-0.042368,0.997151,0.509609,0.822451,0.244238,-0.000504,0.002865,0.002977,-0.999991
0.104162,2.000,3.052,4.999,0.000,-0.070,-0.078,-0.071,-0.078,0.220,0.318,0.314,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405517,1.226599,0.324721,-0.000935,0.008791,-0.000494,0.999961,0.412960,1.124768,0.200805,0.008194,-0.061872,-0.042368,0.997151,0.509609,0.822451,0.244238,-0.000504,0.002865,0.002977,-0.999991
0.114413,2.000,3.052,4.999,0.000,-0.070,-0.078,-0.071,-0.078,0.220,0.318,0.314,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405514,1.226598,0.324722,-0.000930,0.008790,-0.000504,0.999961,0.412946,1.124764,0.200802,0.008221,-0.061886,-0.042367,0.997150,0.509609,0.822454,0.244240,-0.000493,0.002866,0.002989,-0.999991
0.124547,2.000,3.052,4.999,0.000,-0.070,-0.078,-0.071,-0.078,0.220,0.318,0.314,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405514,1.226598,0.324722,-0.000930,0.008790,-0.000504,0.999961,0.412946,1.124764,0.200802,0.008221,-0.061886,-0.042367,0.997150,0.509609,0.822454,0.244240,-0.000493,0.002866,0.002989,-0.999991
0.134734,2.000,3.052,4.999,2.948,-0.070,-0.078,-0.071,-0.078,0.220,0.318,0.314,0.332,-0.049,0.036,0.034,-0.046,0.000,0.000,0.000,0.000,0.405514,1.226598,0.324722,-0.000930,0.008790,-0.000504,0.999961,0.412946,1.124764,0.200802,0.008221,-0.061886,-0.042367,0.997150,0.509609,0.822454,0.244240,-0.000493,0.002866,0.002989,-0.999991
0.144900,2.000,3.052,4.999,2.948,-0.070,-0.078,-0.071,-0.078,0.220,0.318,0.314,0.332,-0.049,0.036,0.034,-0.046,0.000,0.000,0.000,0.000,0.405516,1.226600,0.324718,-0.000933,0.008795,-0.000489,0.999961,0.412955,1.124761,0.200807,0.008125,-0.061882,-0.042091,0.997162,0.509613,0.822453,0.244236,-0.000494,0.002870,0.002984,-0.999991
