time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.001735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012133,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405498,1.226607,0.324719,-0.000933,0.008790,-0.000487,0.999961,0.413206,1.124879,0.200909,0.007561,-0.061722,-0.040380,0.997248,0.512910,0.820717,0.244830,0.004561,0.002571,-0.009706,-0.999939
0.022326,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405498,1.226607,0.324719,-0.000933,0.008790,-0.000487,0.999961,0.413206,1.124879,0.200909,0.007561,-0.061722,-0.040380,0.997248,0.512910,0.820717,0.244830,0.004561,0.002571,-0.009706,-0.999939
0.032562,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405503,1.226609,0.324717,-0.000935,0.008790,-0.000492,0.999961,0.413211,1.124873,0.200907,0.007552,-0.061752,-0.040396,0.997245,0.512909,0.820718,0.244828,0.004557,0.002571,-0.009705,-0.999939
0.042783,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405505,1.226609,0.324715,-0.000931,0.008784,-0.000488,0.999961,0.413213,1.124877,0.200912,0.007482,-0.061776,-0.040281,0.997249,0.512909,0.820714,0.244830,0.004551,0.002568,-0.009707,-0.999939
0.053057,2.000,3.026,0.000,0.000,-0.070,-0.043,-0.074,-0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405505,1.226609,0.324715,-0.000931,0.008784,-0.000488,0.999961,0.413213,1.124877,0.200912,0.007482,-0.061776,-0.040281,0.997249,0.512909,0.820714,0.244830,0.004551,0.002568,-0.009707,-0.999939
0.063373,2.000,3.026,0.000,0.000,-0.070,-0.043,-0.074,-0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405505,1.226609,0.324715,-0.000931,0.008784,-0.000488,0.999961,0.413213,1.124877,0.200912,0.007482,-0.061776,-0.040281,0.997249,0.512909,0.820714,0.244830,0.004551,0.002568,-0.009707,-0.999939
0.073703,2.000,3.026,0.000,0.000,-0.070,-0.043,-0.074,-0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405501,1.226608,0.324718,-0.000944,0.008786,-0.000485,0.999961,0.413222,1.124879,0.200914,0.007515,-0.061723,-0.040402,0.997247,0.512905,0.820714,0.244830,0.004561,0.002561,-0.009707,-0.999939
0.083947,2.000,3.026,0.000,0.000,-0.070,-0.043,-0.074,-0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405501,1.226608,0.324718,-0.000944,0.008786,-0.000485,0.999961,0.413222,1.124879,0.200914,0.007515,-0.061723,-0.040402,0.997247,0.512905,0.820714,0.244830,0.004561,0.002561,-0.009707,-0.999939
0.094248,2.000,3.026,5.000,0.000,-0.070,-0.043,-0.074,-0.080,0.233,0.314,0.321,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.405501,1.226608,0.324718,-0.000944,0.008786,-0.000485,0.999961,0.413222,1.124879,0.200914,0.007515,-0.061723,-0.040402,0.997247,0.512905,0.820714,0.244830,0.004561,0.002561,-0.009707,-0.999939
