time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21
0.002294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229709,0.352528,-0.000331,0.000595,-0.000006,1.000000,0.554761,1.127613,0.262933,-0.000320,0.001345,0.000092,0.999999,0.594925,0.823727,0.252326,-0.067489,-0.000582,0.002082,0.997718
0.022859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229709,0.352528,-0.000331,0.000595,-0.000006,1.000000,0.554761,1.127613,0.262933,-0.000320,0.001345,0.000092,0.999999,0.594925,0.823727,0.252326,-0.067489,-0.000582,0.002082,0.997718
0.033136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229709,0.352528,-0.000331,0.000595,-0.000006,1.000000,0.554761,1.127613,0.262933,-0.000320,0.001345,0.000092,0.999999,0.594925,0.823727,0.252326,-0.067489,-0.000582,0.002082,0.997718
0.043333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496581,1.229706,0.352524,-0.000341,0.000593,-0.000017,1.000000,0.554762,1.127609,0.262931,-0.000301,0.001327,0.000123,0.999999,0.594932,0.823735,0.252317,-0.067499,-0.000558,0.002099,0.997717
0.053575,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496581,1.229706,0.352524,-0.000341,0.000593,-0.000017,1.000000,0.554762,1.127609,0.262931,-0.000301,0.001327,0.000123,0.999999,0.594932,0.823735,0.252317,-0.067499,-0.000558,0.002099,0.997717
0.063736,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496581,1.229706,0.352524,-0.000341,0.000593,-0.000017,1.000000,0.554762,1.127609,0.262931,-0.000301,0.001327,0.000123,0.999999,0.594932,0.823735,0.252317,-0.067499,-0.000558,0.002099,0.997717
0.073913,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229705,0.352523,-0.000342,0.000598,-0.000013,1.000000,0.554764,1.127607,0.262931,-0.000305,0.001361,0.000129,0.999999,0.594931,0.823727,0.252327,-0.067495,-0.000582,0.002090,0.997717
0.084074,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229705,0.352523,-0.000342,0.000598,-0.000013,1.000000,0.554764,1.127607,0.262931,-0.000305,0.001361,0.000129,0.999999,0.594931,0.823727,0.252327,-0.067495,-0.000582,0.002090,0.997717
0.094238,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229705,0.352523,-0.000342,0.000598,-0.000013,1.000000,0.554764,1.127607,0.262931,-0.000305,0.001361,0.000129,0.999999,0.594931,0.823727,0.252327,-0.067495,-0.000582,0.002090,0.997717
0.104434,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229705,0.352526,-0.000334,0.000593,-0.000009,1.000000,0.554764,1.127610,0.262932,-0.000292,0.001356,0.000173,0.999999,0.594941,0.823734,0.252320,-0.067496,-0.000564,0.002095,0.997717
0.114680,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229705,0.352526,-0.000334,0.000593,-0.000009,1.000000,0.554764,1.127610,0.262932,-0.000292,0.001356,0.000173,0.999999,0.594941,0.823734,0.252320,-0.067496,-0.000564,0.002095,0.997717
0.124889,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496570,1.229705,0.352526,-0.000334,0.000593,-0.000009,1.000000,0.554764,1.127610,0.262932,-0.000292,0.001356,0.000173,0.999999,0.594941,0.823734,0.252320,-0.067496,-0.000564,0.002095,0.997717
0.135096,0.000,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496571,1.229706,0.352526,-0.000336,0.000593,-0.000017,1.000000,0.554770,1.127607,0.262931,-0.000315,0.001346,0.000124,0.999999,0.594928,0.823728,0.252327,-0.067496,-0.000573,0.002079,0.997717
0.145409,0.668,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496576,1.229704,0.352522,-0.000348,0.000594,-0.000015,1.000000,0.554764,1.127612,0.262933,-0.000313,0.001350,0.000160,0.999999,0.594928,0.823733,0.252333,-0.067495,-0.000576,0.002083,0.997717
0.155602,0.668,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496576,1.229704,0.352522,-0.000348,0.000594,-0.000015,1.000000,0.554764,1.127612,0.262933,-0.000313,0.001350,0.000160,0.999999,0.594928,0.823733,0.252333,-0.067495,-0.000576,0.002083,0.997717
0.165792,0.668,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496574,1.229707,0.352525,-0.000343,0.000596,-0.000017,1.000000,0.554767,1.127611,0.262934,-0.000330,0.001345,0.000138,0.999999,0.594938,0.823734,0.252319,-0.067505,-0.000556,0.002096,0.997717
0.175977,0.668,0.000,0.000,-0.049,0.152,-0.061,-0.059,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496577,1.229708,0.352524,-0.000333,0.000597,-0.000013,1.000000,0.554757,1.127609,0.262933,-0.000317,0.001318,0.000123,0.999999,0.594930,0.823732,0.252333,-0.067494,-0.000574,0.002085,0.997717
0.186180,0.668,0.000,0.000,-0.050,0.152,-0.059,-0.057,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496573,1.229706,0.352524,-0.000335,0.000590,-0.000016,1.000000,0.554762,1.127605,0.262932,-0.000336,0.001315,0.000144,0.999999,0.594928,0.823730,0.252330,-0.067504,-0.000577,0.002087,0.997717
0.196508,0.668,0.000,0.000,-0.050,0.152,-0.059,-0.057,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496573,1.229706,0.352524,-0.000335,0.000590,-0.000016,1.000000,0.554762,1.127605,0.262932,-0.000336,0.001315,0.000144,0.999999,0.594928,0.823730,0.252330,-0.067504,-0.000577,0.002087,0.997717
0.206969,0.668,0.000,0.000,-0.050,0.152,-0.059,-0.057,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496573,1.229706,0.352524,-0.000335,0.000590,-0.000016,1.000000,0.554762,1.127605,0.262932,-0.000336,0.001315,0.000144,0.999999,0.594928,0.823730,0.252330,-0.067504,-0.000577,0.002087,0.997717
0.217313,0.668,0.000,0.000,-0.050,0.152,-0.059,-0.057,-0.043,-0.026,-0.098,-0.016,-0.044,-0.050,-0.008,-0.059,0.000,0.000,0.000,0.000,0.496569,1.229707,0.352528,-0.000333,0.000597,-0.000010,1.000000,0.554765,1.127607,0.262929,-0.000320,0.001341,0.000136,0.999999,0.594941,0.823739,0.252322,-0.067503,-0.000565,0.002105,0.997717
