time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,pm_13,pm_14,pm_15,pm_16,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21
0.002158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496444,1.229564,0.351969,-0.000839,0.001114,0.000363,0.999999,0.554611,1.127781,0.262537,-0.841406,-0.015195,0.540190,-0.000396,0.602510,0.808251,0.262418,-0.108743,-0.003047,0.033635,0.993496
0.022804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496444,1.229564,0.351969,-0.000839,0.001114,0.000363,0.999999,0.554611,1.127781,0.262537,-0.841406,-0.015195,0.540190,-0.000396,0.602510,0.808251,0.262418,-0.108743,-0.003047,0.033635,0.993496
0.033062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496444,1.229564,0.351969,-0.000839,0.001114,0.000363,0.999999,0.554611,1.127781,0.262537,-0.841406,-0.015195,0.540190,-0.000396,0.602510,0.808251,0.262418,-0.108743,-0.003047,0.033635,0.993496
0.043400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496451,1.229567,0.351962,-0.000834,0.001116,0.000355,0.999999,0.554602,1.127779,0.262542,-0.841408,-0.015209,0.540186,-0.000376,0.602503,0.808252,0.262421,-0.108746,-0.003038,0.033630,0.993496
0.053801,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496454,1.229564,0.351966,-0.000841,0.001121,0.000356,0.999999,0.554601,1.127779,0.262541,-0.841403,-0.015233,0.540193,-0.000379,0.602505,0.808252,0.262421,-0.108751,-0.003036,0.033630,0.993495
0.064167,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496454,1.229564,0.351966,-0.000841,0.001121,0.000356,0.999999,0.554601,1.127779,0.262541,-0.841403,-0.015233,0.540193,-0.000379,0.602505,0.808252,0.262421,-0.108751,-0.003036,0.033630,0.993495
0.074527,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496451,1.229566,0.351964,-0.000835,0.001115,0.000356,0.999999,0.554602,1.127782,0.262544,-0.841420,-0.015205,0.540168,-0.000393,0.602508,0.808254,0.262413,-0.108737,-0.003047,0.033629,0.993497
0.084971,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496456,1.229566,0.351962,-0.000844,0.001115,0.000347,0.999999,0.554605,1.127782,0.262543,-0.841423,-0.015175,0.540164,-0.000402,0.602516,0.808259,0.262413,-0.108748,-0.003032,0.033638,0.993495
0.095311,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496456,1.229566,0.351962,-0.000844,0.001115,0.000347,0.999999,0.554605,1.127782,0.262543,-0.841423,-0.015175,0.540164,-0.000402,0.602516,0.808259,0.262413,-0.108748,-0.003032,0.033638,0.993495
0.105709,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496452,1.229569,0.351968,-0.000831,0.001116,0.000361,0.999999,0.554610,1.127781,0.262542,-0.841418,-0.015200,0.540171,-0.000380,0.602515,0.808260,0.262417,-0.108747,-0.003029,0.033641,0.993495
0.116071,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496453,1.229565,0.351965,-0.000840,0.001120,0.000352,0.999999,0.554598,1.127781,0.262542,-0.841417,-0.015238,0.540172,-0.000380,0.602503,0.808257,0.262419,-0.108746,-0.003040,0.033628,0.993496
0.126449,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496452,1.229567,0.351967,-0.000838,0.001119,0.000352,0.999999,0.554605,1.127777,0.262543,-0.841423,-0.015193,0.540164,-0.000382,0.602508,0.808256,0.262420,-0.108747,-0.003038,0.033638,0.993496
0.136840,0.000,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.422,0.421,-0.002,-0.036,0.000,0.000,0.000,0.000,0.496449,1.229565,0.351966,-0.000838,0.001113,0.000357,0.999999,0.554604,1.127777,0.262541,-0.841411,-0.015188,0.540182,-0.000404,0.602507,0.808258,0.262422,-0.108749,-0.003042,0.033635,0.993495
0.147094,0.667,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.422,0.421,-0.002,-0.036,0.000,0.000,0.000,0.000,0.496449,1.229565,0.351966,-0.000838,0.001113,0.000357,0.999999,0.554604,1.127777,0.262541,-0.841411,-0.015188,0.540182,-0.000404,0.602507,0.808258,0.262422,-0.108749,-0.003042,0.033635,0.993495
0.157342,0.667,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.422,0.421,-0.002,-0.036,0.000,0.000,0.000,0.000,0.496450,1.229563,0.351964,-0.000846,0.001126,0.000357,0.999999,0.554612,1.127779,0.262541,-0.841428,-0.015179,0.540156,-0.000396,0.602509,0.808260,0.262419,-0.108748,-0.003042,0.033631,0.993496
0.167561,0.667,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.422,0.421,-0.002,-0.036,0.000,0.000,0.000,0.000,0.496450,1.229563,0.351964,-0.000846,0.001126,0.000357,0.999999,0.554612,1.127779,0.262541,-0.841428,-0.015179,0.540156,-0.000396,0.602509,0.808260,0.262419,-0.108748,-0.003042,0.033631,0.993496
0.177802,0.667,0.000,0.000,0.425,0.428,0.422,0.415,0.427,0.460,0.372,0.448,0.422,0.421,-0.002,-0.036,0.000,0.000,0.000,0.000,0.496458,1.229565,0.351963,-0.000840,0.001114,0.000356,0.999999,0.554600,1.127780,0.262543,-0.841417,-0.015195,0.540172,-0.000368,0.602515,0.808265,0.262412,-0.108746,-0.003028,0.033641,0.993495
