step_id,time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw,mocap_time_rel_s,config_seg1_psi,config_max_psi
0.0,0.02072108,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,0.268131,1.230718,0.360509,0.001795,0.008222,0.00103,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.28131,0.79831,0.374802,0.071324,0.009477,-0.014103,0.997308,0.010217792,2.0,0.0
1.0,0.067338005,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,0.268133,1.230711,0.360515,0.001794,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281282,0.798453,0.374858,0.070906,0.00945,-0.014116,0.997338,0.06556498,2.0,0.0
2.0,0.06739737,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,0.268133,1.230711,0.360515,0.001794,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281282,0.798453,0.374858,0.070906,0.00945,-0.014116,0.997338,0.06556498,2.0,0.0
3.0,0.06742038,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,0.268133,1.230711,0.360515,0.001794,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281282,0.798453,0.374858,0.070906,0.00945,-0.014116,0.997338,0.06556498,2.0,0.0
4.0,0.06743919,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,0.268133,1.230711,0.360515,0.001794,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281282,0.798453,0.374858,0.070906,0.00945,-0.014116,0.997338,0.06556498,2.0,0.0
5.0,0.07764067,2.0,2.0,2.0,2.0,0.93499804,0.80850583,-0.00089648,0.05296289,0.00225,0.00397266,-0.00864844,-0.00319922,0.04974609,0.5678965,0.4051582,0.3441621,-0.0049043,0.00070312,-0.00188086,-0.00641602,0.268133,1.230711,0.360515,0.001794,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281282,0.798453,0.374858,0.070906,0.00945,-0.014116,0.997338,0.06556498,2.0,0.0
6.0,0.08663853,2.0,2.0,2.0,2.0,0.93499804,0.80850583,-0.00089648,0.05296289,0.00225,0.00397266,-0.00864844,-0.00319922,0.04974609,0.5678965,0.4051582,0.3441621,-0.0049043,0.00070312,-0.00188086,-0.00641602,0.268134,1.230712,0.360511,0.001793,0.008218,0.001024,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281336,0.798519,0.37479,0.070734,0.009566,-0.014123,0.997349,0.086274296,2.0,0.0
7.0,0.09666288,2.0,2.0,2.0,2.0,0.93499804,0.80850583,-0.00089648,0.05296289,0.00225,0.00397266,-0.00864844,-0.00319922,0.04974609,0.5678965,0.4051582,0.3441621,-0.0049043,0.00070312,-0.00188086,-0.00641602,0.268137,1.230713,0.360512,0.001795,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281319,0.798576,0.374838,0.070568,0.009529,-0.014123,0.997361,0.09627932,2.0,0.0
8.0,0.107856534,2.0,2.0,2.0,2.0,0.93499804,0.80850583,-0.00089648,0.05296289,0.00225,0.00397266,-0.00864844,-0.00319922,0.04974609,0.5678965,0.4051582,0.3441621,-0.0049043,0.00070312,-0.00188086,-0.00641602,0.268137,1.230713,0.360512,0.001795,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281319,0.798576,0.374838,0.070568,0.009529,-0.014123,0.997361,0.09627932,2.0,0.0
9.0,0.119200654,2.0,2.0,2.0,2.0,0.93499804,0.80850583,-0.00089648,0.05296289,0.00225,0.00397266,-0.00864844,-0.00319922,0.04974609,0.5678965,0.4051582,0.3441621,-0.0049043,0.00070312,-0.00188086,-0.00641602,0.268137,1.230713,0.360512,0.001795,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281319,0.798576,0.374838,0.070568,0.009529,-0.014123,0.997361,0.09627932,2.0,0.0
10.0,0.12088545,2.0,2.0,2.0,2.0,0.93499804,0.80850583,-0.00089648,0.05296289,0.00225,0.00397266,-0.00864844,-0.00319922,0.04974609,0.5678965,0.4051582,0.3441621,-0.0049043,0.00070312,-0.00188086,-0.00641602,0.268137,1.230713,0.360512,0.001795,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281319,0.798576,0.374838,0.070568,0.009529,-0.014123,0.997361,0.09627932,2.0,0.0
11.0,0.13826762,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268137,1.230713,0.360512,0.001795,0.008212,0.001022,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281319,0.798576,0.374838,0.070568,0.009529,-0.014123,0.997361,0.09627932,2.0,0.0
12.0,0.14442673,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268138,1.230712,0.360513,0.001797,0.008212,0.001023,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281258,0.798636,0.374975,0.070438,0.009388,-0.014081,0.997373,0.13853683,2.0,0.0
13.0,0.1566302,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268138,1.230712,0.360513,0.001797,0.008212,0.001023,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281258,0.798636,0.374975,0.070438,0.009388,-0.014081,0.997373,0.13853683,2.0,0.0
14.0,0.16747798,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268134,1.230713,0.360512,0.0018,0.008214,0.001026,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.280889,0.798999,0.37466,0.0706,0.010196,-0.013068,0.997367,0.14475112,2.0,0.0
15.0,0.1736279,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268134,1.230713,0.360512,0.0018,0.008214,0.001026,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.280889,0.798999,0.37466,0.0706,0.010196,-0.013068,0.997367,0.14475112,2.0,0.0
16.0,0.18205582,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268134,1.230713,0.360512,0.0018,0.008214,0.001026,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.280889,0.798999,0.37466,0.0706,0.010196,-0.013068,0.997367,0.14475112,2.0,0.0
17.0,0.20628013,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268133,1.23071,0.36051,0.001795,0.008217,0.001023,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.280945,0.798773,0.374512,0.070163,0.010372,-0.013822,0.997386,0.1821069,2.0,0.0
18.0,0.20641288,2.0,2.0,2.0,2.0,0.8871856,0.8000684,-0.00089648,0.05296289,-0.0005625,-0.00024609,-0.00302344,0.01226953,0.04833984,0.536959,0.39531446,0.33291212,0.0091582,0.00492187,0.00796289,0.00905273,0.268133,1.23071,0.36051,0.001795,0.008217,0.001023,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.280945,0.798773,0.374512,0.070163,0.010372,-0.013822,0.997386,0.1821069,2.0,0.0
19.0,0.2111122,2.0,2.0,2.0,2.0,0.9251543,0.8028809,0.00050977,0.05999414,-0.0005625,-0.00868359,-0.00021094,0.00523828,0.04693359,0.5243027,0.3854707,0.3244746,-0.00349805,-0.00632812,-0.00047461,-0.00782227,0.268139,1.230709,0.360514,0.001796,0.008213,0.001015,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.280939,0.798975,0.374645,0.070198,0.010273,-0.013359,0.997391,0.19566458,2.0,0.0
20.0,0.22378688,2.0,2.0,2.0,2.0,0.9251543,0.8028809,0.00050977,0.05999414,-0.0005625,-0.00868359,-0.00021094,0.00523828,0.04693359,0.5243027,0.3854707,0.3244746,-0.00349805,-0.00632812,-0.00047461,-0.00782227,0.268135,1.230712,0.360512,0.001793,0.008219,0.001021,0.999964,0.238396,1.118001,0.361315,0.00447,0.012846,0.001916,0.999906,0.281421,0.798668,0.374786,0.069945,0.009764,-0.014336,0.9974,0.21234985,2.0,0.0
