step_id,time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw,mocap_time_rel_s,config_seg1_psi,config_max_psi
13.0,0.13872088,2.0,2.0,2.0,2.0,0.9175606,0.83842385,0.00137109,0.02460938,0.0052207,-0.00165234,0.0015293,0.01151367,0.03642188,0.5435156,0.403875,0.35956055,0.00515039,0.00441211,0.00288281,0.00497461,0.26792,1.230558,0.360634,0.001112,0.007759,0.000715,0.999969,0.23937,1.117656,0.360185,0.00244,0.008817,-0.000109,0.999958,0.27994,0.799285,0.378069,0.061418,0.009393,-0.013803,0.997973,0.13421458,2.0,0.0
14.0,0.1486536,2.0,2.0,2.0,2.0,0.9189668,0.84123635,-3.516e-05,0.02179688,-0.0116543,-0.00868359,-0.0069082,-0.01520508,0.03501563,0.51820314,0.38840625,0.3440918,-0.01594336,-0.01246289,-0.00555469,-0.02596289,0.26792,1.230558,0.360634,0.001112,0.007759,0.000715,0.999969,0.23937,1.117656,0.360185,0.00244,0.008817,-0.000109,0.999958,0.27994,0.799285,0.378069,0.061418,0.009393,-0.013803,0.997973,0.13421458,2.0,0.0
15.0,0.15878083,2.0,2.0,2.0,2.0,0.9189668,0.84123635,-3.516e-05,0.02179688,-0.0116543,-0.00868359,-0.0069082,-0.01520508,0.03501563,0.51820314,0.38840625,0.3440918,-0.01594336,-0.01246289,-0.00555469,-0.02596289,0.267919,1.230558,0.360631,0.001113,0.007755,0.000709,0.999969,0.239366,1.117657,0.360188,0.002447,0.008817,-1e-04,0.999958,0.279913,0.799376,0.37811,0.061174,0.009392,-0.013725,0.997989,0.15740661,2.0,0.0
16.0,0.16860686,2.0,2.0,2.0,2.0,0.9189668,0.84123635,-3.516e-05,0.02179688,-0.0116543,-0.00868359,-0.0069082,-0.01520508,0.03501563,0.51820314,0.38840625,0.3440918,-0.01594336,-0.01246289,-0.00555469,-0.02596289,0.267919,1.230558,0.360631,0.001113,0.007755,0.000709,0.999969,0.239366,1.117657,0.360188,0.002447,0.008817,-1e-04,0.999958,0.279913,0.799376,0.37811,0.061174,0.009392,-0.013725,0.997989,0.15740661,2.0,0.0
17.0,0.17852981,2.0,2.0,2.0,2.0,0.9189668,0.84123635,-3.516e-05,0.02179688,-0.0116543,-0.00868359,-0.0069082,-0.01520508,0.03501563,0.51820314,0.38840625,0.3440918,-0.01594336,-0.01246289,-0.00555469,-0.02596289,0.267919,1.230558,0.360631,0.001113,0.007755,0.000709,0.999969,0.239366,1.117657,0.360188,0.002447,0.008817,-1e-04,0.999958,0.279913,0.799376,0.37811,0.061174,0.009392,-0.013725,0.997989,0.15740661,2.0,0.0
18.0,0.19713542,2.0,2.0,2.0,2.0,0.9189668,0.84123635,-3.516e-05,0.02179688,-0.0116543,-0.00868359,-0.0069082,-0.01520508,0.03501563,0.51820314,0.38840625,0.3440918,-0.01594336,-0.01246289,-0.00555469,-0.02596289,0.267925,1.230555,0.360634,0.001109,0.007756,0.000709,0.999969,0.239368,1.117656,0.36019,0.002436,0.008805,-0.000107,0.999958,0.279922,0.799417,0.378146,0.061049,0.009399,-0.01367,0.997997,0.17912099,2.0,0.0
19.0,0.20212337,2.0,2.0,2.0,2.0,0.9189668,0.8398301,-0.00144141,0.02460938,0.00100195,0.00678516,-0.01112695,-0.00114258,0.03642188,0.5196094,0.38559374,0.33987305,0.00655664,0.01003711,0.00710156,0.01059961,0.267925,1.230555,0.360634,0.001109,0.007756,0.000709,0.999969,0.239368,1.117656,0.36019,0.002436,0.008805,-0.000107,0.999958,0.279922,0.799417,0.378146,0.061049,0.009399,-0.01367,0.997997,0.17912099,2.0,0.0
20.0,0.21436471,2.0,2.0,2.0,2.0,0.9189668,0.8398301,-0.00144141,0.02460938,0.00100195,0.00678516,-0.01112695,-0.00114258,0.03642188,0.5196094,0.38559374,0.33987305,0.00655664,0.01003711,0.00710156,0.01059961,0.267924,1.230555,0.360634,0.001109,0.007751,0.000709,0.999969,0.239371,1.117656,0.36019,0.002437,0.008797,-1e-04,0.999958,0.279935,0.799457,0.378173,0.060947,0.009432,-0.013565,0.998004,0.20238084,2.0,0.0
21.0,0.2245782,2.0,2.0,2.0,2.0,0.9189668,0.8398301,-0.00144141,0.02460938,0.00100195,0.00678516,-0.01112695,-0.00114258,0.03642188,0.5196094,0.38559374,0.33987305,0.00655664,0.01003711,0.00710156,0.01059961,0.267924,1.230555,0.360634,0.001109,0.007751,0.000709,0.999969,0.239371,1.117656,0.36019,0.002437,0.008797,-1e-04,0.999958,0.279935,0.799457,0.378173,0.060947,0.009432,-0.013565,0.998004,0.20238084,2.0,0.0
22.0,0.2336588,2.0,2.0,2.0,2.0,0.9189668,0.8398301,-0.00144141,0.02460938,0.00100195,0.00678516,-0.01112695,-0.00114258,0.03642188,0.5196094,0.38559374,0.33987305,0.00655664,0.01003711,0.00710156,0.01059961,0.267924,1.230555,0.360634,0.001109,0.007751,0.000709,0.999969,0.239371,1.117656,0.36019,0.002437,0.008797,-1e-04,0.999958,0.279935,0.799457,0.378173,0.060947,0.009432,-0.013565,0.998004,0.20238084,2.0,0.0
23.0,0.23900749,2.0,2.0,2.0,2.0,0.9189668,0.8398301,-0.00144141,0.02460938,0.00100195,0.00678516,-0.01112695,-0.00114258,0.03642188,0.5196094,0.38559374,0.33987305,0.00655664,0.01003711,0.00710156,0.01059961,0.267924,1.230555,0.360634,0.001109,0.007751,0.000709,0.999969,0.239371,1.117656,0.36019,0.002437,0.008797,-1e-04,0.999958,0.279935,0.799457,0.378173,0.060947,0.009432,-0.013565,0.998004,0.20238084,2.0,0.0
24.0,0.25148752,2.0,2.0,2.0,2.0,0.9189668,0.8398301,-0.00144141,0.02460938,0.00100195,0.00678516,-0.01112695,-0.00114258,0.03642188,0.5196094,0.38559374,0.33987305,0.00655664,0.01003711,0.00710156,0.01059961,0.267926,1.230556,0.360635,0.001117,0.007754,0.000709,0.999969,0.239368,1.117654,0.360185,0.002435,0.008811,-0.000113,0.999958,0.279945,0.799473,0.378189,0.060898,0.009443,-0.013506,0.998008,0.24745649,2.0,0.0
25.0,0.25886583,2.0,2.0,2.0,2.0,0.9161543,0.84123635,-3.516e-05,0.02601562,-0.00181055,-0.00024609,0.00574805,0.00729492,0.03642188,0.52945316,0.38559374,0.34268555,0.00655664,-0.00543164,0.00288281,0.00216211,0.267923,1.230555,0.360637,0.001116,0.007753,0.000707,0.999969,0.239371,1.117656,0.360188,0.002426,0.008798,-0.000103,0.999958,0.279956,0.799494,0.378205,0.060847,0.009454,-0.013455,0.998012,0.25731653,2.0,0.0
26.0,0.2692903,2.0,2.0,2.0,2.0,0.9161543,0.84123635,-3.516e-05,0.02601562,-0.00181055,-0.00024609,0.00574805,0.00729492,0.03642188,0.52945316,0.38559374,0.34268555,0.00655664,-0.00543164,0.00288281,0.00216211,0.267923,1.230555,0.360637,0.001116,0.007753,0.000707,0.999969,0.239371,1.117656,0.360188,0.002426,0.008798,-0.000103,0.999958,0.279956,0.799494,0.378205,0.060847,0.009454,-0.013455,0.998012,0.25731653,2.0,0.0
27.0,0.28534997,2.0,2.0,2.0,2.0,0.9161543,0.84123635,-3.516e-05,0.02601562,-0.00181055,-0.00024609,0.00574805,0.00729492,0.03642188,0.52945316,0.38559374,0.34268555,0.00655664,-0.00543164,0.00288281,0.00216211,0.26792,1.230551,0.36064,0.001116,0.00775,0.000711,0.999969,0.239372,1.117655,0.360185,0.002423,0.008777,-8.3e-05,0.999959,0.279965,0.799502,0.378217,0.060806,0.009454,-0.013434,0.998014,0.28527838,2.0,0.0
28.0,0.29625276,2.0,2.0,2.0,2.0,0.9161543,0.84123635,-3.516e-05,0.02601562,-0.00181055,-0.00024609,0.00574805,0.00729492,0.03642188,0.52945316,0.38559374,0.34268555,0.00655664,-0.00543164,0.00288281,0.00216211,0.26792,1.230551,0.36064,0.001116,0.00775,0.000711,0.999969,0.239372,1.117655,0.360185,0.002423,0.008777,-8.3e-05,0.999959,0.279965,0.799502,0.378217,0.060806,0.009454,-0.013434,0.998014,0.28527838,2.0,0.0
29.0,0.3061727,2.0,2.0,2.0,2.0,0.9161543,0.84123635,-3.516e-05,0.02601562,-0.00181055,-0.00024609,0.00574805,0.00729492,0.03642188,0.52945316,0.38559374,0.34268555,0.00655664,-0.00543164,0.00288281,0.00216211,0.26792,1.230551,0.36064,0.001116,0.00775,0.000711,0.999969,0.239372,1.117655,0.360185,0.002423,0.008777,-8.3e-05,0.999959,0.279965,0.799502,0.378217,0.060806,0.009454,-0.013434,0.998014,0.28527838,2.0,0.0
30.0,0.31226346,2.0,2.0,2.0,2.0,0.9105293,0.8398301,0.00137109,0.02601562,-0.00181055,0.00116016,0.0043418,0.01151367,0.03782813,0.53085935,0.38559374,0.34268555,-0.00047461,0.01144336,0.00428906,0.00497461,0.26792,1.230551,0.36064,0.001116,0.00775,0.000711,0.999969,0.239372,1.117655,0.360185,0.002423,0.008777,-8.3e-05,0.999959,0.279965,0.799502,0.378217,0.060806,0.009454,-0.013434,0.998014,0.28527838,2.0,0.0
31.0,0.31868047,2.0,2.0,2.0,2.0,0.9105293,0.8398301,0.00137109,0.02601562,-0.00181055,0.00116016,0.0043418,0.01151367,0.03782813,0.53085935,0.38559374,0.34268555,-0.00047461,0.01144336,0.00428906,0.00497461,0.267921,1.230551,0.36064,0.00111,0.007754,0.000708,0.999969,0.239375,1.117654,0.360189,0.0024,0.008799,-8.6e-05,0.999958,0.279963,0.799519,0.378239,0.06073,0.009455,-0.01342,0.998019,0.3125979,2.0,0.0
32.0,0.330548,2.0,2.0,2.0,2.0,0.9105293,0.8398301,0.00137109,0.02601562,-0.00181055,0.00116016,0.0043418,0.01151367,0.03782813,0.53085935,0.38559374,0.34268555,-0.00047461,0.01144336,0.00428906,0.00497461,0.267921,1.230551,0.36064,0.00111,0.007754,0.000708,0.999969,0.239375,1.117654,0.360189,0.0024,0.008799,-8.6e-05,0.999958,0.279963,0.799519,0.378239,0.06073,0.009455,-0.01342,0.998019,0.3125979,2.0,0.0
33.0,0.34247366,2.0,2.0,2.0,2.0,0.9105293,0.8398301,0.00137109,0.02601562,-0.00181055,0.00116016,0.0043418,0.01151367,0.03782813,0.53085935,0.38559374,0.34268555,-0.00047461,0.01144336,0.00428906,0.00497461,0.267919,1.230551,0.360641,0.001113,0.00776,0.000709,0.999969,0.239371,1.117658,0.360188,0.002441,0.008805,-8.6e-05,0.999958,0.279963,0.799533,0.378261,0.060662,0.009441,-0.013424,0.998024,0.33463767,2.0,0.0
34.0,0.34899306,2.0,2.0,2.0,2.0,0.9105293,0.8398301,0.00137109,0.02601562,-0.00181055,0.00116016,0.0043418,0.01151367,0.03782813,0.53085935,0.38559374,0.34268555,-0.00047461,0.01144336,0.00428906,0.00497461,0.267919,1.230551,0.360641,0.001113,0.00776,0.000709,0.999969,0.239371,1.117658,0.360188,0.002441,0.008805,-8.6e-05,0.999958,0.279963,0.799533,0.378261,0.060662,0.009441,-0.013424,0.998024,0.33463767,2.0,0.0
35.0,0.36769456,2.0,2.0,2.0,2.0,0.90912306,0.8398301,0.00137109,0.02320313,0.0052207,0.01100391,-0.0069082,-0.00114258,0.03501563,0.53929687,0.387,0.3497168,-0.00328711,0.00019336,-0.01117969,0.00497461,0.267919,1.230551,0.360641,0.001113,0.00776,0.000709,0.999969,0.239371,1.117658,0.360188,0.002441,0.008805,-8.6e-05,0.999958,0.279963,0.799533,0.378261,0.060662,0.009441,-0.013424,0.998024,0.33463767,2.0,0.0
36.0,0.36868584,2.0,2.0,2.0,2.0,0.90912306,0.8398301,0.00137109,0.02320313,0.0052207,0.01100391,-0.0069082,-0.00114258,0.03501563,0.53929687,0.387,0.3497168,-0.00328711,0.00019336,-0.01117969,0.00497461,0.267919,1.23055,0.360638,0.00111,0.00776,0.000708,0.999969,0.239358,1.11766,0.360185,0.00244,0.008846,-0.000111,0.999958,0.279966,0.799533,0.378269,0.060635,0.009446,-0.013408,0.998025,0.36782354,2.0,0.0
37.0,0.37860316,2.0,2.0,2.0,2.0,0.90912306,0.8398301,0.00137109,0.02320313,0.0052207,0.01100391,-0.0069082,-0.00114258,0.03501563,0.53929687,0.387,0.3497168,-0.00328711,0.00019336,-0.01117969,0.00497461,0.267919,1.23055,0.360638,0.00111,0.00776,0.000708,0.999969,0.239358,1.11766,0.360185,0.00244,0.008846,-0.000111,0.999958,0.279966,0.799533,0.378269,0.060635,0.009446,-0.013408,0.998025,0.36782354,2.0,0.0
38.0,0.3957811,2.0,2.0,2.0,2.0,0.90912306,0.8398301,0.00137109,0.02320313,0.0052207,0.01100391,-0.0069082,-0.00114258,0.03501563,0.53929687,0.387,0.3497168,-0.00328711,0.00019336,-0.01117969,0.00497461,0.267921,1.230551,0.360636,0.001104,0.007759,0.000707,0.999969,0.239357,1.117662,0.360187,0.002423,0.008835,-0.000148,0.999958,0.279972,0.799541,0.378276,0.060598,0.009442,-0.013387,0.998028,0.3845553,2.0,0.0
39.0,0.3988834,2.0,2.0,2.0,2.0,0.90912306,0.8398301,0.00137109,0.02320313,0.0052207,0.01100391,-0.0069082,-0.00114258,0.03501563,0.53929687,0.387,0.3497168,-0.00328711,0.00019336,-0.01117969,0.00497461,0.267921,1.230551,0.360636,0.001104,0.007759,0.000707,0.999969,0.239357,1.117662,0.360187,0.002423,0.008835,-0.000148,0.999958,0.279972,0.799541,0.378276,0.060598,0.009442,-0.013387,0.998028,0.3845553,2.0,0.0
40.0,0.41506678,2.0,2.0,2.0,2.0,0.90912306,0.8370176,0.00137109,0.02320313,0.0024082,-0.00024609,0.0043418,0.01010742,0.04485938,0.5463281,0.387,0.3525293,0.01077539,0.00019336,0.00710156,0.00356836,0.267916,1.230553,0.360634,0.001106,0.007758,0.000703,0.999969,0.239356,1.11766,0.360188,0.002412,0.008813,-0.000127,0.999958,0.279976,0.79954,0.378285,0.060594,0.009444,-0.013385,0.998028,0.39651462,2.0,0.0
41.0,0.42363,2.0,2.0,2.0,2.0,0.90912306,0.8370176,0.00137109,0.02320313,0.0024082,-0.00024609,0.0043418,0.01010742,0.04485938,0.5463281,0.387,0.3525293,0.01077539,0.00019336,0.00710156,0.00356836,0.267916,1.230553,0.360634,0.001106,0.007758,0.000703,0.999969,0.239356,1.11766,0.360188,0.002412,0.008813,-0.000127,0.999958,0.279976,0.79954,0.378285,0.060594,0.009444,-0.013385,0.998028,0.39651462,2.0,0.0
42.0,0.45092845,2.0,2.0,2.0,2.0,0.90912306,0.8370176,0.00137109,0.02320313,0.0024082,-0.00024609,0.0043418,0.01010742,0.04485938,0.5463281,0.387,0.3525293,0.01077539,0.00019336,0.00710156,0.00356836,0.267916,1.230553,0.360634,0.001106,0.007758,0.000703,0.999969,0.239356,1.11766,0.360188,0.002412,0.008813,-0.000127,0.999958,0.279976,0.79954,0.378285,0.060594,0.009444,-0.013385,0.998028,0.39651462,2.0,0.0
43.0,0.45096603,2.0,2.0,2.0,2.0,0.90912306,0.8370176,0.00137109,0.02320313,0.0024082,-0.00024609,0.0043418,0.01010742,0.04485938,0.5463281,0.387,0.3525293,0.01077539,0.00019336,0.00710156,0.00356836,0.267916,1.230553,0.360634,0.001106,0.007758,0.000703,0.999969,0.239356,1.11766,0.360188,0.002412,0.008813,-0.000127,0.999958,0.279976,0.79954,0.378285,0.060594,0.009444,-0.013385,0.998028,0.39651462,2.0,0.0
44.0,0.45097983,2.0,2.0,2.0,2.0,0.90912306,0.8370176,0.00137109,0.02320313,0.0024082,-0.00024609,0.0043418,0.01010742,0.04485938,0.5463281,0.387,0.3525293,0.01077539,0.00019336,0.00710156,0.00356836,0.267916,1.230553,0.360634,0.001106,0.007758,0.000703,0.999969,0.239356,1.11766,0.360188,0.002412,0.008813,-0.000127,0.999958,0.279976,0.79954,0.378285,0.060594,0.009444,-0.013385,0.998028,0.39651462,2.0,0.0
45.0,0.46428645,2.0,2.0,2.0,2.0,0.9105293,0.8342051,-0.00144141,0.02039063,0.00381445,0.01241016,-0.00550195,0.01432617,0.04345313,0.54914063,0.387,0.35393554,0.00374414,0.00441211,0.00147656,0.01200586,0.267919,1.230553,0.360634,0.001108,0.007757,0.000704,0.999969,0.239368,1.117662,0.360187,0.002437,0.008809,-0.000112,0.999958,0.279977,0.799542,0.378285,0.060588,0.00945,-0.013354,0.998029,0.43961996,2.0,0.0
46.0,0.47156426,2.0,2.0,2.0,2.0,0.9105293,0.8342051,-0.00144141,0.02039063,0.00381445,0.01241016,-0.00550195,0.01432617,0.04345313,0.54914063,0.387,0.35393554,0.00374414,0.00441211,0.00147656,0.01200586,0.267924,1.230553,0.360636,0.001108,0.007753,0.000712,0.999969,0.239366,1.11766,0.360188,0.002432,0.008808,-0.000122,0.999958,0.27998,0.799538,0.378288,0.060573,0.00944,-0.013364,0.99803,0.46422416,2.0,0.0
47.0,0.47879347,2.0,2.0,2.0,2.0,0.9105293,0.8342051,-0.00144141,0.02039063,0.00381445,0.01241016,-0.00550195,0.01432617,0.04345313,0.54914063,0.387,0.35393554,0.00374414,0.00441211,0.00147656,0.01200586,0.267921,1.230555,0.360633,0.001108,0.007754,0.000708,0.999969,0.239366,1.117656,0.360189,0.002431,0.008803,-0.000131,0.999958,0.279983,0.799531,0.378292,0.060572,0.009435,-0.013367,0.99803,0.47763476,2.0,0.0
48.0,0.49368176,2.0,2.0,2.0,2.0,0.9105293,0.8342051,-0.00144141,0.02039063,0.00381445,0.01241016,-0.00550195,0.01432617,0.04345313,0.54914063,0.387,0.35393554,0.00374414,0.00441211,0.00147656,0.01200586,0.267921,1.230554,0.360634,0.001104,0.007752,0.000716,0.999969,0.239374,1.117655,0.360188,0.00244,0.00881,-0.000144,0.999958,0.279975,0.799536,0.378286,0.060574,0.009442,-0.013373,0.99803,0.48406085,2.0,0.0
49.0,0.5038098,2.0,2.0,2.0,2.0,0.9105293,0.8342051,-0.00144141,0.02039063,0.00381445,0.01241016,-0.00550195,0.01432617,0.04345313,0.54914063,0.387,0.35393554,0.00374414,0.00441211,0.00147656,0.01200586,0.267921,1.230554,0.360634,0.001104,0.007752,0.000716,0.999969,0.239374,1.117655,0.360188,0.00244,0.00881,-0.000144,0.999958,0.279975,0.799536,0.378286,0.060574,0.009442,-0.013373,0.99803,0.48406085,2.0,0.0
50.0,0.5109272,2.0,2.0,2.0,2.0,0.9077168,0.83279884,-0.00144141,0.02460938,-0.0032168,0.00116016,0.0015293,0.00729492,0.04345313,0.5561719,0.38559374,0.35674804,0.00093164,-0.00543164,-0.00133594,0.00497461,0.267919,1.230553,0.360637,0.001107,0.007751,0.000711,0.999969,0.239368,1.117654,0.360186,0.002428,0.008785,-0.000124,0.999959,0.279975,0.799534,0.378281,0.060586,0.009449,-0.013361,0.998029,0.49902976,2.0,0.0
51.0,0.5212404,2.0,2.0,2.0,2.0,0.9077168,0.83279884,-0.00144141,0.02460938,-0.0032168,0.00116016,0.0015293,0.00729492,0.04345313,0.5561719,0.38559374,0.35674804,0.00093164,-0.00543164,-0.00133594,0.00497461,0.267921,1.230552,0.360635,0.001109,0.007752,0.000708,0.999969,0.239365,1.117655,0.360187,0.002438,0.008804,-0.000135,0.999958,0.279973,0.799529,0.378279,0.060594,0.009448,-0.01335,0.998028,0.5109916,2.0,0.0
52.0,0.5285368,2.0,2.0,2.0,2.0,0.9077168,0.83279884,-0.00144141,0.02460938,-0.0032168,0.00116016,0.0015293,0.00729492,0.04345313,0.5561719,0.38559374,0.35674804,0.00093164,-0.00543164,-0.00133594,0.00497461,0.267921,1.230552,0.360635,0.001109,0.007752,0.000708,0.999969,0.239365,1.117655,0.360187,0.002438,0.008804,-0.000135,0.999958,0.279973,0.799529,0.378279,0.060594,0.009448,-0.01335,0.998028,0.5109916,2.0,0.0
53.0,0.54305476,2.0,2.0,2.0,2.0,0.9077168,0.83279884,-0.00144141,0.02460938,-0.0032168,0.00116016,0.0015293,0.00729492,0.04345313,0.5561719,0.38559374,0.35674804,0.00093164,-0.00543164,-0.00133594,0.00497461,0.267921,1.230552,0.360635,0.001109,0.007752,0.000708,0.999969,0.239365,1.117655,0.360187,0.002438,0.008804,-0.000135,0.999958,0.279973,0.799529,0.378279,0.060594,0.009448,-0.01335,0.998028,0.5109916,2.0,0.0
54.0,0.55040956,2.0,2.0,2.0,2.0,0.9077168,0.83279884,-0.00144141,0.02460938,-0.0032168,0.00116016,0.0015293,0.00729492,0.04345313,0.5561719,0.38559374,0.35674804,0.00093164,-0.00543164,-0.00133594,0.00497461,0.267922,1.230556,0.360632,0.00111,0.007752,0.000711,0.999969,0.239372,1.117657,0.360188,0.002447,0.00881,-0.000153,0.999958,0.279974,0.799526,0.378279,0.060594,0.009456,-0.013358,0.998028,0.54323363,2.0,0.0
55.0,0.5645274,2.0,2.0,2.0,2.0,0.9077168,0.8313926,-3.516e-05,0.02179688,0.0108457,-0.00446484,0.00574805,0.00729492,0.04485938,0.55195314,0.38559374,0.3609668,0.00655664,0.00159961,-0.00133594,0.00497461,0.267922,1.230552,0.360634,0.001112,0.007749,0.000714,0.999969,0.239372,1.117654,0.360187,0.00245,0.008776,-0.000127,0.999959,0.27997,0.799524,0.378277,0.0606,0.009443,-0.013372,0.998028,0.55066836,2.0,0.0
56.0,0.5685444,2.0,2.0,2.0,2.0,0.9077168,0.8313926,-3.516e-05,0.02179688,0.0108457,-0.00446484,0.00574805,0.00729492,0.04485938,0.55195314,0.38559374,0.3609668,0.00655664,0.00159961,-0.00133594,0.00497461,0.267921,1.230552,0.360635,0.001107,0.00775,0.000712,0.999969,0.239377,1.117655,0.360188,0.002448,0.008801,-0.000132,0.999958,0.279969,0.799524,0.378273,0.060608,0.009455,-0.013362,0.998028,0.56464756,2.0,0.0
