0.000238, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.001663, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.002455, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.003075, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.003698, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.004267, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.004886, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.00557, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.00629, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
0.006876, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,  0.00000e+00, 0.00000e+00, 0.00000e+00, 2.92500e+03, 2.93400e+03,  2.92900e+03, 2.93700e+03, 1.02300e+03, 1.02300e+03, 9.23000e+02,  2.37000e+02, 1.02300e+03, 1.02300e+03, 9.08000e+02, 2.38000e+02,  1.02300e+03, 1.02300e+03, 9.36000e+02, 2.30000e+02, 1.02300e+03,  1.02300e+03, 9.66000e+02, 8.41000e+02, 1.02300e+03, 1.02300e+03,  9.48000e+02, 8.26000e+02, 2.65500e+03, 6.00700e+03, 2.93100e+03,  2.92800e+03, 2.63400e+03, 6.00400e+03, 2.93200e+03, 2.92700e+03,  1.06560e-02,-6.14941e-01,-9.09690e-02, 2.00000e-05, 1.90000e-05,  3.00000e-05, 1.00000e+00, 1.55420e-02,-5.19324e-01,-9.27980e-02,  9.88000e-04, 4.98000e-04, 1.13000e-04, 9.99999e-01, 1.49230e-02, -4.58105e-01,-9.21230e-02, 1.42000e-03,-7.11000e-04,-1.05700e-03,  9.99998e-01
