time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001081,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011989,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.022197,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528976,0.813177,0.209721,-0.087421,-0.005264,0.017431,0.996005
0.032413,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528976,0.813179,0.209719,-0.087425,-0.005260,0.017435,0.996005
0.042623,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528976,0.813179,0.209719,-0.087425,-0.005260,0.017435,0.996005
0.052871,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528971,0.813180,0.209718,-0.087427,-0.005256,0.017441,0.996004
0.063294,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528971,0.813180,0.209718,-0.087427,-0.005256,0.017441,0.996004
0.073622,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528973,0.813179,0.209722,-0.087424,-0.005262,0.017436,0.996005
0.083806,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528973,0.813179,0.209722,-0.087424,-0.005262,0.017436,0.996005
0.093920,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528969,0.813182,0.209721,-0.087432,-0.005254,0.017442,0.996004
0.104164,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528986,0.813199,0.209722,-0.087431,-0.005261,0.017392,0.996005
0.114496,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528986,0.813199,0.209722,-0.087431,-0.005261,0.017392,0.996005
0.124640,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528966,0.813186,0.209721,-0.087431,-0.005255,0.017447,0.996004
0.134846,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.000000,0.000000,0.000000,0.000000,0.528966,0.813186,0.209721,-0.087431,-0.005255,0.017447,0.996004
0.145018,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.000000,0.000000,0.000000,0.000000,0.528966,0.813186,0.209721,-0.087431,-0.005255,0.017447,0.996004
0.155153,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.000000,0.000000,0.000000,0.000000,0.528974,0.813182,0.209719,-0.087435,-0.005259,0.017442,0.996004
0.165287,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.000000,0.000000,0.000000,0.000000,0.528976,0.813181,0.209722,-0.087437,-0.005262,0.017444,0.996003
0.175442,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528976,0.813181,0.209722,-0.087437,-0.005262,0.017444,0.996003
0.185573,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528968,0.813188,0.209719,-0.087435,-0.005249,0.017447,0.996004
0.195712,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528976,0.813184,0.209721,-0.087437,-0.005262,0.017444,0.996003
0.205853,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528974,0.813184,0.209726,-0.087442,-0.005259,0.017449,0.996003
0.215992,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528974,0.813184,0.209726,-0.087442,-0.005259,0.017449,0.996003
0.226150,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528983,0.813187,0.209718,-0.087437,-0.005262,0.017441,0.996003
0.236290,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528983,0.813187,0.209718,-0.087437,-0.005262,0.017441,0.996003
0.246452,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528979,0.813187,0.209724,-0.087441,-0.005268,0.017448,0.996003
0.256732,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528979,0.813187,0.209724,-0.087441,-0.005268,0.017448,0.996003
0.267006,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528905,0.813133,0.209725,-0.087565,-0.005183,0.017447,0.995993
0.277372,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528974,0.813193,0.209724,-0.087439,-0.005260,0.017459,0.996003
0.287606,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528974,0.813193,0.209724,-0.087439,-0.005260,0.017459,0.996003
0.297841,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528974,0.813194,0.209723,-0.087442,-0.005257,0.017460,0.996003
0.308067,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528979,0.813189,0.209724,-0.087447,-0.005265,0.017453,0.996002
0.318226,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528979,0.813189,0.209724,-0.087447,-0.005265,0.017453,0.996002
0.328370,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528970,0.813193,0.209723,-0.087443,-0.005259,0.017462,0.996003
0.338512,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528983,0.813189,0.209724,-0.087454,-0.005257,0.017456,0.996002
0.348656,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528983,0.813189,0.209724,-0.087454,-0.005257,0.017456,0.996002
0.359005,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528969,0.813196,0.209719,-0.087447,-0.005254,0.017470,0.996002
0.369407,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528982,0.813190,0.209723,-0.087453,-0.005260,0.017465,0.996002
0.379839,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528982,0.813190,0.209723,-0.087453,-0.005260,0.017465,0.996002
0.390205,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528982,0.813194,0.209727,-0.087451,-0.005264,0.017467,0.996002
0.400508,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528982,0.813194,0.209727,-0.087451,-0.005264,0.017467,0.996002
0.410750,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528982,0.813194,0.209727,-0.087451,-0.005264,0.017467,0.996002
0.421157,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528973,0.813198,0.209724,-0.087455,-0.005251,0.017472,0.996001
0.431484,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528973,0.813198,0.209724,-0.087455,-0.005251,0.017472,0.996001
0.441731,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528980,0.813195,0.209728,-0.087450,-0.005264,0.017465,0.996002
0.452049,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528985,0.813200,0.209726,-0.087449,-0.005260,0.017462,0.996002
0.462419,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528985,0.813200,0.209726,-0.087449,-0.005260,0.017462,0.996002
0.472682,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528975,0.813198,0.209723,-0.087458,-0.005253,0.017477,0.996001
0.483017,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.529018,0.813202,0.209709,-0.087468,-0.005241,0.017514,0.996000
0.493394,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.529018,0.813202,0.209709,-0.087468,-0.005241,0.017514,0.996000
0.503670,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528992,0.813215,0.209730,-0.087455,-0.005266,0.017424,0.996002
0.514015,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528992,0.813215,0.209730,-0.087455,-0.005266,0.017424,0.996002
0.524374,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528992,0.813215,0.209730,-0.087455,-0.005266,0.017424,0.996002
0.534626,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528974,0.813201,0.209726,-0.087463,-0.005257,0.017482,0.996000
0.544975,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.529014,0.813209,0.209714,-0.087468,-0.005236,0.017514,0.996000
0.555360,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528971,0.813203,0.209726,-0.087462,-0.005260,0.017485,0.996000
0.565732,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528972,0.813204,0.209726,-0.087462,-0.005257,0.017484,0.996001
0.576078,2.000,0.000,0.000,0.000,1.599400,0.385800,1.585300,1.593800,1.617700,0.105900,0.111600,0.028600,0.082000,0.073600,-0.012200,-0.030500,0.528972,0.813204,0.209726,-0.087462,-0.005257,0.017484,0.996001
