time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001006,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011365,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021623,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526985,0.823613,0.186733,0.005167,-0.002229,0.014549,0.999878
0.031870,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526985,0.823613,0.186733,0.005167,-0.002229,0.014549,0.999878
0.042100,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526982,0.823613,0.186733,0.005164,-0.002227,0.014552,0.999878
0.052342,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526958,0.823614,0.186731,0.005164,-0.002211,0.014562,0.999878
0.062542,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526958,0.823614,0.186731,0.005164,-0.002211,0.014562,0.999878
0.072807,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526943,0.823582,0.186783,0.005139,-0.002158,0.014683,0.999877
0.083036,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526959,0.823622,0.186771,0.005147,-0.002177,0.014568,0.999878
0.093350,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526959,0.823622,0.186771,0.005147,-0.002177,0.014568,0.999878
0.103596,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526986,0.823630,0.186746,0.005145,-0.002214,0.014568,0.999878
0.114019,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526975,0.823626,0.186730,0.005140,-0.002230,0.014578,0.999878
0.124366,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526975,0.823626,0.186730,0.005140,-0.002230,0.014578,0.999878
0.134671,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.000000,0.000000,0.000000,0.000000,0.526962,0.823601,0.186766,0.005136,-0.002188,0.014684,0.999877
0.144943,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.000000,0.000000,0.000000,0.000000,0.526922,0.823590,0.186818,0.005111,-0.002098,0.014734,0.999876
0.155161,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.000000,0.000000,0.000000,0.000000,0.526922,0.823590,0.186818,0.005111,-0.002098,0.014734,0.999876
0.165437,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.000000,0.000000,0.000000,0.000000,0.526919,0.823591,0.186824,0.005116,-0.002088,0.014742,0.999876
0.175638,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526919,0.823591,0.186824,0.005116,-0.002088,0.014742,0.999876
0.186119,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526917,0.823594,0.186833,0.005107,-0.002089,0.014753,0.999876
0.196417,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526992,0.823651,0.186748,0.005128,-0.002226,0.014608,0.999878
0.206764,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526992,0.823651,0.186748,0.005128,-0.002226,0.014608,0.999878
0.217011,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526992,0.823651,0.186748,0.005128,-0.002226,0.014608,0.999878
0.227257,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526955,0.823615,0.186786,0.005109,-0.002169,0.014727,0.999876
0.237597,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526955,0.823615,0.186786,0.005109,-0.002169,0.014727,0.999876
0.247898,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526936,0.823619,0.186812,0.005090,-0.002127,0.014747,0.999876
0.258177,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526904,0.823604,0.186857,0.005074,-0.002058,0.014792,0.999876
0.268440,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526904,0.823604,0.186857,0.005074,-0.002058,0.014792,0.999876
0.278812,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526948,0.823622,0.186811,0.005081,-0.002140,0.014752,0.999876
0.289358,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526954,0.823630,0.186797,0.005069,-0.002162,0.014751,0.999876
0.299648,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526953,0.823632,0.186802,0.005068,-0.002155,0.014754,0.999876
0.309881,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526944,0.823631,0.186816,0.005057,-0.002129,0.014775,0.999876
0.320110,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526944,0.823631,0.186816,0.005057,-0.002129,0.014775,0.999876
0.330371,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526939,0.823632,0.186825,0.005051,-0.002118,0.014790,0.999876
0.340631,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526939,0.823632,0.186825,0.005051,-0.002118,0.014790,0.999876
0.350782,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526944,0.823634,0.186826,0.005047,-0.002126,0.014800,0.999876
0.360910,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.527011,0.823686,0.186756,0.005065,-0.002242,0.014667,0.999877
0.371042,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.527011,0.823686,0.186756,0.005065,-0.002242,0.014667,0.999877
0.381212,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.527011,0.823686,0.186756,0.005065,-0.002242,0.014667,0.999877
0.391332,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526985,0.823654,0.186772,0.005049,-0.002207,0.014759,0.999876
0.401535,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526985,0.823654,0.186772,0.005049,-0.002207,0.014759,0.999876
0.411674,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526985,0.823654,0.186772,0.005049,-0.002207,0.014759,0.999876
0.421791,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526975,0.823661,0.186791,0.005041,-0.002187,0.014785,0.999876
0.431995,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526975,0.823661,0.186791,0.005041,-0.002187,0.014785,0.999876
0.442199,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526975,0.823661,0.186791,0.005041,-0.002187,0.014785,0.999876
0.452349,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526975,0.823661,0.186791,0.005041,-0.002187,0.014785,0.999876
0.462568,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526939,0.823661,0.186839,0.005008,-0.002111,0.014830,0.999875
0.472713,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526939,0.823661,0.186839,0.005008,-0.002111,0.014830,0.999875
0.482860,0.000,0.000,0.000,0.000,-0.050200,-0.020600,-0.051600,-0.054400,-0.022000,0.096100,0.108700,0.031400,0.080600,0.068000,-0.000900,-0.015000,0.526939,0.823661,0.186839,0.005008,-0.002111,0.014830,0.999875
