time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.000987,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011392,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021653,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031852,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532665,0.834393,0.189346,-0.008689,0.000250,0.038641,0.999215
0.042203,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532665,0.834393,0.189346,-0.008689,0.000250,0.038641,0.999215
0.052438,2.000,2.000,0.000,2.000,-0.058600,-0.019200,-0.069800,-0.068400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532665,0.834393,0.189346,-0.008689,0.000250,0.038641,0.999215
0.062696,2.000,2.000,0.000,2.000,-0.058600,-0.019200,-0.069800,-0.068400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532663,0.834393,0.189346,-0.008671,0.000245,0.038634,0.999216
0.072917,2.000,2.000,0.000,2.000,-0.058600,-0.019200,-0.069800,-0.068400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532663,0.834393,0.189346,-0.008671,0.000245,0.038634,0.999216
0.083168,2.000,2.000,0.000,2.000,-0.058600,-0.019200,-0.069800,-0.068400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532663,0.834393,0.189346,-0.008671,0.000245,0.038634,0.999216
0.093406,2.000,2.000,0.000,2.000,-0.058600,-0.019200,-0.069800,-0.068400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532661,0.834399,0.189349,-0.008680,0.000246,0.038648,0.999215
