step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s
0.0,0.014460692,1.0,1.0,1.0,1.0,,,,,,,,,0.262126,1.229861,0.362802,-0.000873,0.007201,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270753,0.813145,0.388501,-0.040015,-0.007837,0.016157,-0.999038,0.009395102
1.0,0.10737468,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
2.0,0.10742166,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
3.0,0.10744434,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
4.0,0.1074649,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
5.0,0.107484326,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
6.0,0.10750402,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
7.0,0.107522726,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
8.0,0.10754012,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
9.0,0.10755875,1.0,1.0,1.0,1.0,-0.00469336,0.00091406,-0.00130078,-0.00114258,0.00087891,-0.0018457,-0.00500977,-0.00094922,0.262122,1.229861,0.362803,-0.000874,0.007204,-0.002398,0.999971,0.234153,1.121088,0.358905,-0.989682,-0.070421,0.124687,0.004798,0.270762,0.81313,0.388512,-0.040022,-0.007873,0.016102,-0.999038,0.09606972
