step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s
0.0,0.013395958,3.0,1.0,1.0,1.0,,,,,,,,,0.262344,1.22984,0.362612,-0.000695,0.007386,-0.002249,0.99997,0.232817,1.120733,0.359961,0.990561,0.067551,-0.119183,-0.004512,0.267819,0.808231,0.386168,-0.048162,-0.007892,0.025788,-0.998475,0.006867839
1.0,0.08804201,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
2.0,0.088376775,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
3.0,0.08843176,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
4.0,0.0884675,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
5.0,0.08848877,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
6.0,0.0885129,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
7.0,0.0885383,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
8.0,0.10046895,3.0,1.0,1.0,1.0,,,,,,,,,0.262347,1.229839,0.36261,-0.000695,0.007384,-0.002256,0.99997,0.232821,1.120732,0.359958,0.990562,0.067548,-0.119177,-0.004525,0.267821,0.808231,0.386165,-0.048166,-0.007888,0.025797,-0.998475,0.028563805
9.0,0.10382042,3.0,1.0,1.0,1.0,-0.0016875,5.273e-05,-0.00131836,1.758e-05,-0.00094922,-0.02411719,-0.00035156,0.0004043,0.262346,1.229845,0.362609,-0.000695,0.007385,-0.002257,0.99997,0.232818,1.120733,0.359959,0.990563,0.067552,-0.119168,-0.004529,0.267817,0.808231,0.386165,-0.04816,-0.007886,0.0258,-0.998475,0.06270809
