time,pd_4,pd_7,pd_8,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.002117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012315,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.022515,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032719,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496771,1.230026,0.353277,-0.000183,-0.000851,-0.000610,1.000000,0.555068,1.128213,0.263900,0.842886,0.014848,-0.537887,0.000313,0.597446,0.810822,0.259004,-0.091669,-0.003060,0.012673,0.995704
0.042914,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496771,1.230026,0.353277,-0.000183,-0.000851,-0.000610,1.000000,0.555068,1.128213,0.263900,0.842886,0.014848,-0.537887,0.000313,0.597446,0.810822,0.259004,-0.091669,-0.003060,0.012673,0.995704
0.053122,6.000,8.598,0.000,0.166,0.206,0.157,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496773,1.230028,0.353275,-0.000165,-0.000853,-0.000605,1.000000,0.555061,1.128206,0.263892,0.842864,0.014875,-0.537920,0.000275,0.597455,0.810825,0.259002,-0.091667,-0.003056,0.012674,0.995704
0.063362,6.000,8.598,0.000,0.166,0.206,0.157,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496764,1.230022,0.353279,-0.000186,-0.000844,-0.000614,1.000000,0.555062,1.128211,0.263895,0.842869,0.014877,-0.537914,0.000286,0.597457,0.810827,0.259000,-0.091678,-0.003055,0.012670,0.995703
0.073693,6.000,8.598,0.000,0.166,0.206,0.157,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496778,1.230025,0.353277,-0.000188,-0.000842,-0.000621,1.000000,0.555061,1.128211,0.263896,0.842870,0.014873,-0.537911,0.000296,0.597450,0.810830,0.259002,-0.091677,-0.003052,0.012679,0.995703
0.083940,6.000,8.598,0.000,0.166,0.206,0.157,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496778,1.230025,0.353277,-0.000188,-0.000842,-0.000621,1.000000,0.555061,1.128211,0.263896,0.842870,0.014873,-0.537911,0.000296,0.597450,0.810830,0.259002,-0.091677,-0.003052,0.012679,0.995703
0.094233,6.000,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.000,0.000,0.000,0.000,0.496774,1.230029,0.353276,-0.000185,-0.000846,-0.000615,1.000000,0.555071,1.128206,0.263899,0.842875,0.014793,-0.537905,0.000317,0.597454,0.810833,0.259007,-0.091683,-0.003053,0.012677,0.995703
0.104481,6.000,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.000,0.000,0.000,0.000,0.496764,1.230020,0.353285,-0.000161,-0.000851,-0.000600,1.000000,0.555061,1.128212,0.263900,0.842864,0.014867,-0.537920,0.000292,0.597450,0.810835,0.259005,-0.091694,-0.003050,0.012671,0.995702
0.114737,6.000,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.000,0.000,0.000,0.000,0.496764,1.230020,0.353285,-0.000161,-0.000851,-0.000600,1.000000,0.555061,1.128212,0.263900,0.842864,0.014867,-0.537920,0.000292,0.597450,0.810835,0.259005,-0.091694,-0.003050,0.012671,0.995702
0.125046,6.000,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.000,0.000,0.000,0.000,0.496774,1.230030,0.353273,-0.000173,-0.000848,-0.000617,1.000000,0.555068,1.128213,0.263898,0.842865,0.014866,-0.537920,0.000309,0.597455,0.810840,0.259004,-0.091684,-0.003056,0.012674,0.995703
0.135399,6.000,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496774,1.230030,0.353273,-0.000173,-0.000848,-0.000617,1.000000,0.555068,1.128213,0.263898,0.842865,0.014866,-0.537920,0.000309,0.597455,0.810840,0.259004,-0.091684,-0.003056,0.012674,0.995703
0.145729,6.251,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496768,1.230024,0.353279,-0.000180,-0.000855,-0.000605,1.000000,0.555065,1.128211,0.263895,0.842860,0.014852,-0.537929,0.000285,0.597457,0.810842,0.259003,-0.091690,-0.003051,0.012669,0.995702
0.155998,6.251,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496781,1.230030,0.353277,-0.000171,-0.000851,-0.000618,0.999999,0.555065,1.128210,0.263898,0.842866,0.014870,-0.537918,0.000288,0.597455,0.810845,0.259003,-0.091695,-0.003055,0.012678,0.995702
0.166299,6.251,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496780,1.230031,0.353280,-0.000171,-0.000853,-0.000610,1.000000,0.555059,1.128207,0.263892,0.842871,0.014883,-0.537910,0.000276,0.597457,0.810844,0.259002,-0.091698,-0.003053,0.012668,0.995702
0.176615,6.251,8.598,3.402,0.166,0.206,0.157,0.158,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496780,1.230031,0.353280,-0.000171,-0.000853,-0.000610,1.000000,0.555059,1.128207,0.263892,0.842871,0.014883,-0.537910,0.000276,0.597457,0.810844,0.259002,-0.091698,-0.003053,0.012668,0.995702
0.186950,6.251,8.463,3.402,0.169,0.210,0.158,0.159,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496763,1.230019,0.353280,-0.000160,-0.000852,-0.000600,1.000000,0.555064,1.128208,0.263895,0.842861,0.014872,-0.537926,0.000276,0.597453,0.810849,0.259003,-0.091687,-0.003045,0.012661,0.995703
0.197351,6.251,8.463,3.402,0.169,0.210,0.158,0.159,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496763,1.230019,0.353280,-0.000160,-0.000852,-0.000600,1.000000,0.555064,1.128208,0.263895,0.842861,0.014872,-0.537926,0.000276,0.597453,0.810849,0.259003,-0.091687,-0.003045,0.012661,0.995703
0.207776,6.251,8.463,3.402,0.169,0.210,0.158,0.159,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496777,1.230022,0.353276,-0.000186,-0.000849,-0.000617,0.999999,0.555059,1.128209,0.263891,0.842874,0.014855,-0.537906,0.000285,0.597454,0.810851,0.259006,-0.091699,-0.003043,0.012667,0.995702
0.218215,6.251,8.463,3.402,0.169,0.210,0.158,0.159,0.165,0.352,0.120,0.197,0.171,0.168,0.019,-0.028,0.496774,1.230020,0.353276,-0.000178,-0.000851,-0.000611,1.000000,0.555067,1.128208,0.263899,0.842872,0.014866,-0.537909,0.000303,0.597453,0.810847,0.259007,-0.091698,-0.003042,0.012662,0.995702
0.228589,6.251,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.168,0.019,-0.028,0.496774,1.230020,0.353276,-0.000178,-0.000851,-0.000611,1.000000,0.555067,1.128208,0.263899,0.842872,0.014866,-0.537909,0.000303,0.597453,0.810847,0.259007,-0.091698,-0.003042,0.012662,0.995702
0.239014,6.251,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.168,0.019,-0.028,0.496775,1.230023,0.353276,-0.000180,-0.000847,-0.000612,1.000000,0.555066,1.128203,0.263897,0.842882,0.014878,-0.537893,0.000295,0.597451,0.810851,0.259004,-0.091694,-0.003044,0.012664,0.995702
0.249520,6.251,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.168,0.019,-0.028,0.496775,1.230023,0.353276,-0.000180,-0.000847,-0.000612,1.000000,0.555066,1.128203,0.263897,0.842882,0.014878,-0.537893,0.000295,0.597451,0.810851,0.259004,-0.091694,-0.003044,0.012664,0.995702
0.259837,6.251,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496773,1.230027,0.353276,-0.000166,-0.000850,-0.000611,1.000000,0.555061,1.128205,0.263893,0.842856,0.014898,-0.537933,0.000292,0.597460,0.810858,0.259003,-0.091691,-0.003054,0.012677,0.995702
0.270269,6.501,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496776,1.230031,0.353278,-0.000176,-0.000855,-0.000614,0.999999,0.555070,1.128208,0.263895,0.842887,0.014869,-0.537885,0.000300,0.597457,0.810858,0.259007,-0.091690,-0.003052,0.012672,0.995702
0.280522,6.501,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496776,1.230031,0.353280,-0.000195,-0.000843,-0.000614,1.000000,0.555064,1.128205,0.263898,0.842893,0.014845,-0.537876,0.000296,0.597452,0.810858,0.259006,-0.091681,-0.003049,0.012673,0.995703
0.290856,6.501,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496776,1.230031,0.353280,-0.000195,-0.000843,-0.000614,1.000000,0.555064,1.128205,0.263898,0.842893,0.014845,-0.537876,0.000296,0.597452,0.810858,0.259006,-0.091681,-0.003049,0.012673,0.995703
0.301228,6.501,8.463,3.285,0.169,0.210,0.158,0.159,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496781,1.230028,0.353276,-0.000168,-0.000852,-0.000610,1.000000,0.555078,1.128205,0.263900,0.842891,0.014835,-0.537880,0.000307,0.597454,0.810858,0.259004,-0.091678,-0.003048,0.012672,0.995703
0.311480,6.501,8.311,3.285,0.166,0.206,0.157,0.166,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496781,1.230028,0.353276,-0.000168,-0.000852,-0.000610,1.000000,0.555078,1.128205,0.263900,0.842891,0.014835,-0.537880,0.000307,0.597454,0.810858,0.259004,-0.091678,-0.003048,0.012672,0.995703
0.321736,6.501,8.311,3.285,0.166,0.206,0.157,0.166,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496773,1.230022,0.353274,-0.000181,-0.000846,-0.000610,1.000000,0.555062,1.128210,0.263893,0.842863,0.014886,-0.537922,0.000291,0.597454,0.810870,0.259008,-0.091634,-0.003048,0.012702,0.995707
0.331973,6.501,8.311,3.285,0.166,0.206,0.157,0.166,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496773,1.230022,0.353274,-0.000181,-0.000846,-0.000610,1.000000,0.555062,1.128210,0.263893,0.842863,0.014886,-0.537922,0.000291,0.597454,0.810870,0.259008,-0.091634,-0.003048,0.012702,0.995707
0.342143,6.501,8.311,3.285,0.166,0.206,0.157,0.166,0.164,0.344,0.119,0.197,0.171,0.166,0.016,-0.026,0.496773,1.230024,0.353277,-0.000184,-0.000850,-0.000607,1.000000,0.555056,1.128209,0.263897,0.842880,0.014856,-0.537897,0.000282,0.597450,0.810870,0.258999,-0.091607,-0.003054,0.012701,0.995710
0.352286,6.501,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.016,-0.026,0.496773,1.230024,0.353277,-0.000184,-0.000850,-0.000607,1.000000,0.555056,1.128209,0.263897,0.842880,0.014856,-0.537897,0.000282,0.597450,0.810870,0.258999,-0.091607,-0.003054,0.012701,0.995710
0.362423,6.501,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.016,-0.026,0.496774,1.230024,0.353276,-0.000187,-0.000843,-0.000611,1.000000,0.555073,1.128206,0.263896,0.842885,0.014838,-0.537888,0.000292,0.597450,0.810873,0.258995,-0.091606,-0.003061,0.012693,0.995710
0.372686,6.501,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.016,-0.026,0.496768,1.230022,0.353276,-0.000179,-0.000852,-0.000611,1.000000,0.555069,1.128202,0.263897,0.842903,0.014838,-0.537860,0.000331,0.597451,0.810873,0.258994,-0.091588,-0.003042,0.012688,0.995712
0.383009,6.501,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.016,-0.026,0.496773,1.230027,0.353276,-0.000178,-0.000854,-0.000605,1.000000,0.555058,1.128203,0.263893,0.842875,0.014871,-0.537904,0.000266,0.597449,0.810874,0.258996,-0.091579,-0.003049,0.012686,0.995712
0.393249,6.501,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496773,1.230027,0.353276,-0.000178,-0.000854,-0.000605,1.000000,0.555058,1.128203,0.263893,0.842875,0.014871,-0.537904,0.000266,0.597449,0.810874,0.258996,-0.091579,-0.003049,0.012686,0.995712
0.403545,6.747,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496777,1.230027,0.353274,-0.000164,-0.000847,-0.000604,1.000000,0.555056,1.128206,0.263891,0.842877,0.014893,-0.537900,0.000271,0.597455,0.810872,0.258994,-0.091590,-0.003054,0.012687,0.995711
0.413812,6.747,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496775,1.230028,0.353274,-0.000169,-0.000854,-0.000615,0.999999,0.555075,1.128207,0.263900,0.842885,0.014820,-0.537889,0.000302,0.597455,0.810878,0.258992,-0.091578,-0.003050,0.012678,0.995713
0.424191,6.747,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496775,1.230028,0.353274,-0.000169,-0.000854,-0.000615,0.999999,0.555075,1.128207,0.263900,0.842885,0.014820,-0.537889,0.000302,0.597455,0.810878,0.258992,-0.091578,-0.003050,0.012678,0.995713
0.434474,6.747,8.311,3.188,0.166,0.206,0.157,0.166,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496776,1.230024,0.353275,-0.000176,-0.000846,-0.000608,1.000000,0.555072,1.128206,0.263897,0.842891,0.014845,-0.537879,0.000325,0.597459,0.810871,0.258991,-0.091593,-0.003052,0.012687,0.995711
0.444706,6.747,8.143,3.188,0.168,0.210,0.158,0.169,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496776,1.230024,0.353275,-0.000176,-0.000846,-0.000608,1.000000,0.555072,1.128206,0.263897,0.842891,0.014845,-0.537879,0.000325,0.597459,0.810871,0.258991,-0.091593,-0.003052,0.012687,0.995711
0.454895,6.747,8.143,3.188,0.168,0.210,0.158,0.169,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496771,1.230024,0.353279,-0.000185,-0.000852,-0.000613,0.999999,0.555059,1.128209,0.263895,0.842884,0.014861,-0.537890,0.000273,0.597460,0.810879,0.258996,-0.091589,-0.003059,0.012709,0.995711
0.465084,6.747,8.143,3.188,0.168,0.210,0.158,0.169,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496776,1.230029,0.353275,-0.000168,-0.000861,-0.000609,0.999999,0.555069,1.128201,0.263896,0.842886,0.014896,-0.537886,0.000292,0.597460,0.810882,0.258989,-0.091565,-0.003059,0.012687,0.995714
0.475255,6.747,8.143,3.188,0.168,0.210,0.158,0.169,0.164,0.351,0.117,0.197,0.171,0.166,0.019,-0.028,0.496776,1.230029,0.353275,-0.000168,-0.000861,-0.000609,0.999999,0.555069,1.128201,0.263896,0.842886,0.014896,-0.537886,0.000292,0.597460,0.810882,0.258989,-0.091565,-0.003059,0.012687,0.995714
0.485466,6.747,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.019,-0.028,0.496771,1.230021,0.353278,-0.000183,-0.000854,-0.000614,0.999999,0.555064,1.128208,0.263897,0.842867,0.014882,-0.537916,0.000303,0.597459,0.810883,0.258985,-0.091565,-0.003067,0.012689,0.995714
0.495671,6.747,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.019,-0.028,0.496774,1.230024,0.353277,-0.000171,-0.000844,-0.000614,1.000000,0.555063,1.128205,0.263894,0.842879,0.014865,-0.537898,0.000290,0.597463,0.810883,0.258983,-0.091553,-0.003058,0.012677,0.995715
0.505823,6.747,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.019,-0.028,0.496774,1.230024,0.353277,-0.000171,-0.000844,-0.000614,1.000000,0.555063,1.128205,0.263894,0.842879,0.014865,-0.537898,0.000290,0.597463,0.810883,0.258983,-0.091553,-0.003058,0.012677,0.995715
0.515981,6.747,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.019,-0.028,0.496776,1.230026,0.353278,-0.000164,-0.000853,-0.000611,1.000000,0.555074,1.128201,0.263897,0.842891,0.014841,-0.537879,0.000298,0.597457,0.810880,0.258982,-0.091551,-0.003060,0.012674,0.995715
0.526087,6.747,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.019,-0.028,0.496772,1.230025,0.353278,-0.000185,-0.000847,-0.000613,1.000000,0.555069,1.128205,0.263898,0.842891,0.014855,-0.537879,0.000319,0.597451,0.810879,0.258989,-0.091560,-0.003051,0.012686,0.995714
0.536271,6.747,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496772,1.230025,0.353278,-0.000185,-0.000847,-0.000613,1.000000,0.555069,1.128205,0.263898,0.842891,0.014855,-0.537879,0.000319,0.597451,0.810879,0.258989,-0.091560,-0.003051,0.012686,0.995714
0.546468,6.987,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496780,1.230023,0.353280,-0.000190,-0.000850,-0.000613,0.999999,0.555068,1.128207,0.263893,0.842869,0.014871,-0.537913,0.000284,0.597454,0.810885,0.258986,-0.091554,-0.003055,0.012671,0.995715
0.556610,6.987,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496781,1.230025,0.353275,-0.000173,-0.000854,-0.000613,0.999999,0.555065,1.128209,0.263895,0.842876,0.014879,-0.537903,0.000289,0.597453,0.810882,0.258983,-0.091544,-0.003055,0.012675,0.995716
0.566779,6.987,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496781,1.230025,0.353275,-0.000173,-0.000854,-0.000613,0.999999,0.555065,1.128209,0.263895,0.842876,0.014879,-0.537903,0.000289,0.597453,0.810882,0.258983,-0.091544,-0.003055,0.012675,0.995716
0.576952,6.987,8.143,3.110,0.168,0.210,0.158,0.169,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496780,1.230024,0.353278,-0.000184,-0.000852,-0.000613,0.999999,0.555063,1.128208,0.263897,0.842884,0.014876,-0.537890,0.000301,0.597452,0.810880,0.258979,-0.091533,-0.003045,0.012662,0.995717
0.587135,6.987,7.960,3.110,0.168,0.211,0.157,0.166,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496780,1.230024,0.353278,-0.000184,-0.000852,-0.000613,0.999999,0.555063,1.128208,0.263897,0.842884,0.014876,-0.537890,0.000301,0.597452,0.810880,0.258979,-0.091533,-0.003045,0.012662,0.995717
0.597316,6.987,7.960,3.110,0.168,0.211,0.157,0.166,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496782,1.230028,0.353278,-0.000186,-0.000845,-0.000618,1.000000,0.555073,1.128204,0.263896,0.842896,0.014839,-0.537872,0.000317,0.597454,0.810884,0.258983,-0.091541,-0.003051,0.012663,0.995716
0.607512,6.987,7.960,3.110,0.168,0.211,0.157,0.166,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496782,1.230028,0.353278,-0.000186,-0.000845,-0.000618,1.000000,0.555073,1.128204,0.263896,0.842896,0.014839,-0.537872,0.000317,0.597454,0.810884,0.258983,-0.091541,-0.003051,0.012663,0.995716
0.617712,6.987,7.960,3.110,0.168,0.211,0.157,0.166,0.166,0.346,0.119,0.199,0.171,0.166,0.020,-0.028,0.496782,1.230028,0.353278,-0.000186,-0.000845,-0.000618,1.000000,0.555073,1.128204,0.263896,0.842896,0.014839,-0.537872,0.000317,0.597454,0.810884,0.258983,-0.091541,-0.003051,0.012663,0.995716
0.627865,6.987,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.171,0.166,0.020,-0.028,0.496770,1.230024,0.353281,-0.000181,-0.000859,-0.000609,0.999999,0.555072,1.128207,0.263897,0.842866,0.014906,-0.537917,0.000319,0.597453,0.810883,0.258972,-0.091526,-0.003052,0.012646,0.995718
0.638027,6.987,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.171,0.166,0.020,-0.028,0.496770,1.230024,0.353281,-0.000181,-0.000859,-0.000609,0.999999,0.555072,1.128207,0.263897,0.842866,0.014906,-0.537917,0.000319,0.597453,0.810883,0.258972,-0.091526,-0.003052,0.012646,0.995718
0.648204,6.987,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.171,0.166,0.020,-0.028,0.496770,1.230024,0.353281,-0.000181,-0.000859,-0.000609,0.999999,0.555072,1.128207,0.263897,0.842866,0.014906,-0.537917,0.000319,0.597453,0.810883,0.258972,-0.091526,-0.003052,0.012646,0.995718
0.658438,6.987,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.171,0.166,0.020,-0.028,0.496779,1.230028,0.353282,-0.000169,-0.000853,-0.000617,0.999999,0.555073,1.128201,0.263900,0.842898,0.014799,-0.537870,0.000333,0.597451,0.810884,0.258974,-0.091453,-0.003048,0.012654,0.995724
0.668666,6.987,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496779,1.230028,0.353282,-0.000169,-0.000853,-0.000617,0.999999,0.555073,1.128201,0.263900,0.842898,0.014799,-0.537870,0.000333,0.597451,0.810884,0.258974,-0.091453,-0.003048,0.012654,0.995724
0.678843,7.221,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496779,1.230028,0.353282,-0.000169,-0.000853,-0.000617,0.999999,0.555073,1.128201,0.263900,0.842898,0.014799,-0.537870,0.000333,0.597451,0.810884,0.258974,-0.091453,-0.003048,0.012654,0.995724
0.689051,7.221,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496771,1.230018,0.353281,-0.000187,-0.000853,-0.000615,0.999999,0.555063,1.128210,0.263900,0.842876,0.014863,-0.537902,0.000279,0.597452,0.810866,0.258960,-0.091333,-0.003029,0.012620,0.995736
0.699224,7.221,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496771,1.230018,0.353281,-0.000187,-0.000853,-0.000615,0.999999,0.555063,1.128210,0.263900,0.842876,0.014863,-0.537902,0.000279,0.597452,0.810866,0.258960,-0.091333,-0.003029,0.012620,0.995736
0.709339,7.221,7.960,3.053,0.168,0.211,0.157,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496771,1.230018,0.353281,-0.000187,-0.000853,-0.000615,0.999999,0.555063,1.128210,0.263900,0.842876,0.014863,-0.537902,0.000279,0.597452,0.810866,0.258960,-0.091333,-0.003029,0.012620,0.995736
0.719539,7.221,7.763,3.053,0.166,0.210,0.158,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496774,1.230026,0.353284,-0.000184,-0.000854,-0.000615,0.999999,0.555066,1.128205,0.263897,0.842878,0.014829,-0.537899,0.000297,0.597445,0.810779,0.258877,-0.090597,-0.002951,0.012528,0.995804
0.729711,7.221,7.763,3.053,0.166,0.210,0.158,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496774,1.230026,0.353284,-0.000184,-0.000854,-0.000615,0.999999,0.555066,1.128205,0.263897,0.842878,0.014829,-0.537899,0.000297,0.597445,0.810779,0.258877,-0.090597,-0.002951,0.012528,0.995804
0.739883,7.221,7.763,3.053,0.166,0.210,0.158,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496777,1.230029,0.353278,-0.000173,-0.000854,-0.000615,0.999999,0.555063,1.128213,0.263899,0.842880,0.014881,-0.537896,0.000300,0.597458,0.810703,0.258839,-0.090224,-0.002883,0.012499,0.995839
0.750082,7.221,7.763,3.053,0.166,0.210,0.158,0.166,0.165,0.352,0.119,0.197,0.172,0.166,0.029,-0.026,0.496777,1.230029,0.353278,-0.000173,-0.000854,-0.000615,0.999999,0.555063,1.128213,0.263899,0.842880,0.014881,-0.537896,0.000300,0.597458,0.810703,0.258839,-0.090224,-0.002883,0.012499,0.995839
0.760507,7.221,7.763,3.016,0.166,0.210,0.158,0.166,0.172,0.358,0.127,0.207,0.172,0.166,0.029,-0.026,0.496777,1.230029,0.353278,-0.000173,-0.000854,-0.000615,0.999999,0.555063,1.128213,0.263899,0.842880,0.014881,-0.537896,0.000300,0.597458,0.810703,0.258839,-0.090224,-0.002883,0.012499,0.995839
0.770855,7.221,7.763,3.016,0.166,0.210,0.158,0.166,0.172,0.358,0.127,0.207,0.172,0.166,0.029,-0.026,0.496778,1.230023,0.353278,-0.000180,-0.000848,-0.000614,1.000000,0.555073,1.128209,0.263896,0.842885,0.014853,-0.537888,0.000301,0.597455,0.810606,0.258804,-0.089886,-0.002853,0.012462,0.995870
0.781100,7.221,7.763,3.016,0.166,0.210,0.158,0.166,0.172,0.358,0.127,0.207,0.172,0.166,0.029,-0.026,0.496778,1.230023,0.353278,-0.000180,-0.000848,-0.000614,1.000000,0.555073,1.128209,0.263896,0.842885,0.014853,-0.537888,0.000301,0.597455,0.810606,0.258804,-0.089886,-0.002853,0.012462,0.995870
