step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s,config_seg1_psi,config_max_psi
0.0,0.013091254,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.278122,1.230431,0.362379,1.4e-05,5.1e-05,-0.000117,1.0,0.249103,1.117679,0.360758,0.003223,-0.00075,0.001947,0.999993,0.285656,0.785035,0.386826,0.094519,-0.00098,-0.034471,0.994926,0.005976095,2.0,0.0
1.0,0.029221779,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.278126,1.230434,0.362375,1.8e-05,5.2e-05,-0.00012,1.0,0.249098,1.11768,0.36076,0.0032,-0.000773,0.00196,0.999993,0.285692,0.785068,0.386865,0.094244,-0.001007,-0.034412,0.994954,0.022657104,2.0,0.0
2.0,0.03867702,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.278126,1.230434,0.362375,1.8e-05,5.2e-05,-0.00012,1.0,0.249098,1.11768,0.36076,0.0032,-0.000773,0.00196,0.999993,0.285692,0.785068,0.386865,0.094244,-0.001007,-0.034412,0.994954,0.022657104,2.0,0.0
3.0,0.046188395,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.278124,1.230434,0.362378,2.1e-05,5e-05,-0.000118,1.0,0.249104,1.117681,0.360762,0.003239,-0.000754,0.001973,0.999993,0.285821,0.785215,0.387117,0.093396,-0.001121,-0.034221,0.99504,0.04610366,2.0,0.0
4.0,0.05710758,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.278124,1.230434,0.362378,2.1e-05,5e-05,-0.000118,1.0,0.249104,1.117681,0.360762,0.003239,-0.000754,0.001973,0.999993,0.285821,0.785215,0.387117,0.093396,-0.001121,-0.034221,0.99504,0.04610366,2.0,0.0
5.0,0.07544222,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.278121,1.230434,0.362377,1.7e-05,5.1e-05,-0.000115,1.0,0.249106,1.117678,0.36076,0.003223,-0.000747,0.001963,0.999993,0.285855,0.785278,0.387187,0.093127,-0.00114,-0.034157,0.995068,0.0694783,2.0,0.0
6.0,0.07549397,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.278121,1.230434,0.362377,1.7e-05,5.1e-05,-0.000115,1.0,0.249106,1.117678,0.36076,0.003223,-0.000747,0.001963,0.999993,0.285855,0.785278,0.387187,0.093127,-0.00114,-0.034157,0.995068,0.0694783,2.0,0.0
7.0,0.10540317,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278119,1.230434,0.362372,1.7e-05,4.1e-05,-0.000114,1.0,0.249106,1.117678,0.360761,0.00321,-0.00076,0.001961,0.999993,0.285908,0.785388,0.387318,0.092649,-0.001162,-0.034035,0.995116,0.09472528,2.0,0.0
8.0,0.10557641,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278119,1.230434,0.362372,1.7e-05,4.1e-05,-0.000114,1.0,0.249106,1.117678,0.360761,0.00321,-0.00076,0.001961,0.999993,0.285908,0.785388,0.387318,0.092649,-0.001162,-0.034035,0.995116,0.09472528,2.0,0.0
9.0,0.105619155,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278119,1.230434,0.362372,1.7e-05,4.1e-05,-0.000114,1.0,0.249106,1.117678,0.360761,0.00321,-0.00076,0.001961,0.999993,0.285908,0.785388,0.387318,0.092649,-0.001162,-0.034035,0.995116,0.09472528,2.0,0.0
10.0,0.11730663,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278124,1.230434,0.362377,1.9e-05,5e-05,-0.000118,1.0,0.24911,1.117677,0.360756,0.003225,-0.000741,0.00196,0.999993,0.285957,0.785491,0.387461,0.092149,-0.001201,-0.033913,0.995167,0.10511422,2.0,0.0
11.0,0.13226545,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278126,1.230433,0.362379,1.1e-05,4.9e-05,-0.000118,1.0,0.249101,1.117681,0.360761,0.003238,-0.000723,0.00196,0.999993,0.285974,0.785709,0.387656,0.091554,-0.00118,-0.033682,0.99523,0.13182408,2.0,0.0
12.0,0.1468502,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278126,1.230433,0.362379,1.1e-05,4.9e-05,-0.000118,1.0,0.249101,1.117681,0.360761,0.003238,-0.000723,0.00196,0.999993,0.285974,0.785709,0.387656,0.091554,-0.00118,-0.033682,0.99523,0.13182408,2.0,0.0
13.0,0.14688882,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278126,1.230433,0.362379,1.1e-05,4.9e-05,-0.000118,1.0,0.249101,1.117681,0.360761,0.003238,-0.000723,0.00196,0.999993,0.285974,0.785709,0.387656,0.091554,-0.00118,-0.033682,0.99523,0.13182408,2.0,0.0
14.0,0.15388303,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0042892,2.00283,2.0063105,0.12132031,0.33408594,0.26101366,0.278126,1.230433,0.362379,1.1e-05,4.9e-05,-0.000118,1.0,0.249101,1.117681,0.360761,0.003238,-0.000723,0.00196,0.999993,0.285974,0.785709,0.387656,0.091554,-0.00118,-0.033682,0.99523,0.13182408,2.0,0.0
15.0,0.16363564,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0014765,1.9986113,2.007717,0.05382031,0.2820547,0.20054492,0.278121,1.230432,0.362378,1.3e-05,5.2e-05,-0.000122,1.0,0.249116,1.117673,0.360758,0.003235,-0.000726,0.001931,0.999993,0.286109,0.785888,0.387936,0.090581,-0.001287,-0.033359,0.995329,0.16130605,2.0,0.0
16.0,0.17337959,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0014765,1.9986113,2.007717,0.05382031,0.2820547,0.20054492,0.278121,1.230433,0.362377,2e-05,5.1e-05,-0.000117,1.0,0.249091,1.117699,0.360765,0.00311,-0.0008,0.002072,0.999993,0.28619,0.786011,0.388128,0.090146,-0.001317,-0.033117,0.995377,0.16676457,2.0,0.0
17.0,0.18338135,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0014765,1.9986113,2.007717,0.05382031,0.2820547,0.20054492,0.278121,1.230438,0.362376,2.2e-05,5.4e-05,-0.000111,1.0,0.249106,1.117684,0.360758,0.003198,-0.000757,0.001979,0.999993,0.286206,0.786051,0.388172,0.090038,-0.001317,-0.033035,0.995389,0.18052034,2.0,0.0
18.0,0.19418186,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0014765,1.9986113,2.007717,0.05382031,0.2820547,0.20054492,0.278121,1.230438,0.362376,2.2e-05,5.4e-05,-0.000111,1.0,0.249106,1.117684,0.360758,0.003198,-0.000757,0.001979,0.999993,0.286206,0.786051,0.388172,0.090038,-0.001317,-0.033035,0.995389,0.18052034,2.0,0.0
19.0,0.20316824,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0000176,2.0063105,0.05522656,0.28064844,0.19210742,0.278125,1.230434,0.362377,2.1e-05,5.9e-05,-0.000118,1.0,0.249113,1.117676,0.360761,0.003233,-0.000747,0.00194,0.999993,0.286228,0.78607,0.38821,0.089942,-0.001297,-0.032971,0.9954,0.19602542,2.0,0.0
20.0,0.21317545,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0000176,2.0063105,0.05522656,0.28064844,0.19210742,0.278125,1.230434,0.362377,2.1e-05,5.9e-05,-0.000118,1.0,0.249113,1.117676,0.360761,0.003233,-0.000747,0.00194,0.999993,0.286228,0.78607,0.38821,0.089942,-0.001297,-0.032971,0.9954,0.19602542,2.0,0.0
21.0,0.23381494,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0000176,2.0063105,0.05522656,0.28064844,0.19210742,0.278125,1.230434,0.362377,2.1e-05,5.9e-05,-0.000118,1.0,0.249113,1.117676,0.360761,0.003233,-0.000747,0.00194,0.999993,0.286228,0.78607,0.38821,0.089942,-0.001297,-0.032971,0.9954,0.19602542,2.0,0.0
22.0,0.23384437,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0000176,2.0063105,0.05522656,0.28064844,0.19210742,0.278125,1.230434,0.362377,2.1e-05,5.9e-05,-0.000118,1.0,0.249113,1.117676,0.360761,0.003233,-0.000747,0.00194,0.999993,0.286228,0.78607,0.38821,0.089942,-0.001297,-0.032971,0.9954,0.19602542,2.0,0.0
23.0,0.24688038,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0000176,2.0063105,0.05522656,0.28064844,0.19210742,0.278124,1.230434,0.362376,2.2e-05,5.1e-05,-0.000116,1.0,0.249116,1.117675,0.360758,0.003228,-0.000725,0.001929,0.999993,0.28627,0.786122,0.388281,0.089778,-0.001283,-0.032815,0.99542,0.22600454,2.0,0.0
24.0,0.25320247,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0042362,2.0063105,0.07491406,0.2820547,0.19351368,0.278124,1.230435,0.362376,1.6e-05,5.2e-05,-0.000117,1.0,0.249122,1.117674,0.360756,0.003238,-0.000708,0.001926,0.999993,0.286317,0.786229,0.388372,0.089706,-0.001271,-0.032686,0.995431,0.24696839,2.0,0.0
25.0,0.26349777,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0042362,2.0063105,0.07491406,0.2820547,0.19351368,0.278122,1.230435,0.362376,1.7e-05,5e-05,-0.000117,1.0,0.249116,1.117672,0.360759,0.003251,-0.000717,0.001927,0.999993,0.286341,0.786243,0.388398,0.089641,-0.001274,-0.032647,0.995438,0.25886303,2.0,0.0
26.0,0.27770513,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0042362,2.0063105,0.07491406,0.2820547,0.19351368,0.278122,1.230434,0.362376,1.9e-05,5.2e-05,-0.000116,1.0,0.249115,1.11767,0.360757,0.003249,-0.000708,0.001913,0.999993,0.286444,0.786297,0.388551,0.089305,-0.00134,-0.032525,0.995472,0.27763337,2.0,0.0
27.0,0.29068452,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0042362,2.0063105,0.07491406,0.2820547,0.19351368,0.278122,1.230433,0.362376,2.2e-05,5.6e-05,-0.000121,1.0,0.249119,1.117674,0.360756,0.003238,-0.000724,0.00192,0.999993,0.286463,0.786309,0.388574,0.089253,-0.001352,-0.032511,0.995477,0.29057586,2.0,0.0
28.0,0.3007506,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0042362,2.0063105,0.07491406,0.2820547,0.19351368,0.278122,1.230433,0.362376,2.2e-05,5.6e-05,-0.000121,1.0,0.249119,1.117674,0.360756,0.003238,-0.000724,0.00192,0.999993,0.286463,0.786309,0.388574,0.089253,-0.001352,-0.032511,0.995477,0.29057586,2.0,0.0
29.0,0.31201693,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0042362,2.0063105,0.07491406,0.2820547,0.19351368,0.278122,1.230433,0.362376,2.2e-05,5.6e-05,-0.000121,1.0,0.249119,1.117674,0.360756,0.003238,-0.000724,0.00192,0.999993,0.286463,0.786309,0.388574,0.089253,-0.001352,-0.032511,0.995477,0.29057586,2.0,0.0
30.0,0.3140639,2.0,2.0,2.0,2.0,1.998875,2.0001054,2.0042892,2.0014238,2.0049043,0.08475781,0.2820547,0.20195118,0.278126,1.230433,0.362381,1.3e-05,4.9e-05,-0.000121,1.0,0.249118,1.117669,0.360753,0.003243,-0.000708,0.001917,0.999993,0.286494,0.786347,0.388622,0.08911,-0.001361,-0.032427,0.995493,0.30663943,2.0,0.0
31.0,0.3239109,2.0,2.0,2.0,2.0,1.998875,2.0001054,2.0042892,2.0014238,2.0049043,0.08475781,0.2820547,0.20195118,0.278126,1.230436,0.362378,1.6e-05,4.9e-05,-0.000117,1.0,0.249121,1.117671,0.360753,0.003241,-0.000704,0.001898,0.999993,0.286567,0.786323,0.388673,0.088882,-0.001452,-0.032361,0.995515,0.31903154,2.0,0.0
32.0,0.3417982,2.0,2.0,2.0,2.0,1.998875,2.0001054,2.0042892,2.0014238,2.0049043,0.08475781,0.2820547,0.20195118,0.278126,1.230436,0.362378,1.6e-05,4.9e-05,-0.000117,1.0,0.249121,1.117671,0.360753,0.003241,-0.000704,0.001898,0.999993,0.286567,0.786323,0.388673,0.088882,-0.001452,-0.032361,0.995515,0.31903154,2.0,0.0
33.0,0.34743232,2.0,2.0,2.0,2.0,1.998875,2.0001054,2.0042892,2.0014238,2.0049043,0.08475781,0.2820547,0.20195118,0.278122,1.230437,0.362374,2e-05,5.3e-05,-0.000116,1.0,0.249121,1.117671,0.360754,0.003235,-0.000697,0.001912,0.999993,0.286571,0.786338,0.388682,0.088869,-0.001451,-0.032347,0.995517,0.34227073,2.0,0.0
34.0,0.3533583,2.0,2.0,2.0,2.0,1.998875,2.0001054,2.0042892,2.0014238,2.0049043,0.08475781,0.2820547,0.20195118,0.27812,1.230435,0.362377,1.8e-05,5.3e-05,-0.000117,1.0,0.249119,1.11767,0.360758,0.00324,-0.000724,0.001922,0.999993,0.286598,0.786352,0.388722,0.088765,-0.001477,-0.032316,0.995527,0.34864822,2.0,0.0
35.0,0.36582744,2.0,2.0,2.0,2.0,1.998875,2.0001054,2.0042892,2.0014238,2.0049043,0.08475781,0.2820547,0.20195118,0.27812,1.230435,0.362377,1.8e-05,5.3e-05,-0.000117,1.0,0.249119,1.11767,0.360758,0.00324,-0.000724,0.001922,0.999993,0.286598,0.786352,0.388722,0.088765,-0.001477,-0.032316,0.995527,0.34864822,2.0,0.0
36.0,0.3743344,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,2.00283,2.007717,0.09882031,0.28064844,0.21179491,0.278125,1.230432,0.362376,2e-05,5.1e-05,-0.000121,1.0,0.249124,1.117672,0.360753,0.003246,-0.000698,0.001916,0.999993,0.286604,0.786363,0.388728,0.088743,-0.00147,-0.032299,0.99553,0.3661789,2.0,0.0
37.0,0.39391917,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,2.00283,2.007717,0.09882031,0.28064844,0.21179491,0.278122,1.230434,0.362379,1e-05,4.7e-05,-0.00012,1.0,0.24912,1.117672,0.360757,0.00324,-0.000723,0.001928,0.999993,0.286614,0.78637,0.388754,0.088688,-0.001489,-0.032296,0.995535,0.37439197,2.0,0.0
38.0,0.3939891,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,2.00283,2.007717,0.09882031,0.28064844,0.21179491,0.278122,1.230434,0.362379,1e-05,4.7e-05,-0.00012,1.0,0.24912,1.117672,0.360757,0.00324,-0.000723,0.001928,0.999993,0.286614,0.78637,0.388754,0.088688,-0.001489,-0.032296,0.995535,0.37439197,2.0,0.0
39.0,0.4033036,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,2.00283,2.007717,0.09882031,0.28064844,0.21179491,0.278122,1.230433,0.362378,1.6e-05,4.7e-05,-0.000118,1.0,0.249118,1.117667,0.360757,0.003252,-0.000714,0.001903,0.999993,0.286621,0.78638,0.38878,0.088626,-0.001504,-0.032289,0.99554,0.400013,2.0,0.0
40.0,0.41466027,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,2.00283,2.007717,0.09882031,0.28064844,0.21179491,0.278122,1.230433,0.362378,1.6e-05,4.7e-05,-0.000118,1.0,0.249118,1.117667,0.360757,0.003252,-0.000714,0.001903,0.999993,0.286621,0.78638,0.38878,0.088626,-0.001504,-0.032289,0.99554,0.400013,2.0,0.0
41.0,0.4305926,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,1.9986113,2.0063105,0.10866406,0.28908595,0.21882617,0.278121,1.230436,0.362378,2.1e-05,5.1e-05,-0.000111,1.0,0.249124,1.117671,0.360754,0.003238,-0.000721,0.001913,0.999993,0.286627,0.786395,0.388793,0.088595,-0.001492,-0.032265,0.995544,0.41971686,2.0,0.0
42.0,0.4342325,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,1.9986113,2.0063105,0.10866406,0.28908595,0.21882617,0.278121,1.230437,0.362377,2.2e-05,5.2e-05,-0.000112,1.0,0.249106,1.117678,0.360758,0.003207,-0.000738,0.001955,0.999993,0.286636,0.786401,0.388808,0.08856,-0.001509,-0.032261,0.995547,0.43084177,2.0,0.0
43.0,0.444594,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,1.9986113,2.0063105,0.10866406,0.28908595,0.21882617,0.278121,1.230437,0.362377,2.2e-05,5.2e-05,-0.000112,1.0,0.249106,1.117678,0.360758,0.003207,-0.000738,0.001955,0.999993,0.286636,0.786401,0.388808,0.08856,-0.001509,-0.032261,0.995547,0.43084177,2.0,0.0
44.0,0.46635267,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,1.9986113,2.0063105,0.10866406,0.28908595,0.21882617,0.278121,1.230437,0.362377,2.2e-05,5.2e-05,-0.000112,1.0,0.249106,1.117678,0.360758,0.003207,-0.000738,0.001955,0.999993,0.286636,0.786401,0.388808,0.08856,-0.001509,-0.032261,0.995547,0.43084177,2.0,0.0
45.0,0.46637756,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,1.9986113,2.0063105,0.10866406,0.28908595,0.21882617,0.278121,1.230437,0.362377,2.2e-05,5.2e-05,-0.000112,1.0,0.249106,1.117678,0.360758,0.003207,-0.000738,0.001955,0.999993,0.286636,0.786401,0.388808,0.08856,-0.001509,-0.032261,0.995547,0.43084177,2.0,0.0
46.0,0.47395194,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,1.9986113,2.0063105,0.10866406,0.28908595,0.21882617,0.278122,1.230434,0.362376,2.4e-05,5e-05,-0.000116,1.0,0.249117,1.117669,0.360758,0.003241,-0.000714,0.001909,0.999993,0.286629,0.786413,0.388807,0.088552,-0.001488,-0.032227,0.995549,0.45728794,2.0,0.0
47.0,0.485413,2.0,2.0,2.0,2.0,2.0030937,2.0015118,2.0028827,1.9986113,2.0063105,0.10866406,0.28908595,0.21882617,0.278122,1.230434,0.362376,2.4e-05,5e-05,-0.000116,1.0,0.249117,1.117669,0.360758,0.003241,-0.000714,0.001909,0.999993,0.286629,0.786413,0.388807,0.088552,-0.001488,-0.032227,0.995549,0.45728794,2.0,0.0
48.0,0.49602908,2.0,2.0,2.0,2.0,1.9974687,2.0015118,2.0028827,2.0000176,2.009123,0.12132031,0.28908595,0.22726367,0.278121,1.230437,0.362379,1.8e-05,5.2e-05,-0.000113,1.0,0.249122,1.117669,0.360754,0.003234,-0.000701,0.001921,0.999993,0.286639,0.786414,0.388823,0.088514,-0.0015,-0.032232,0.995552,0.48584285,2.0,0.0
49.0,0.50329775,2.0,2.0,2.0,2.0,1.9974687,2.0015118,2.0028827,2.0000176,2.009123,0.12132031,0.28908595,0.22726367,0.278119,1.230432,0.362378,1.7e-05,5.1e-05,-0.000121,1.0,0.24912,1.11767,0.360751,0.003253,-0.000675,0.001905,0.999993,0.286643,0.786412,0.388837,0.088499,-0.001507,-0.032227,0.995554,0.4961077,2.0,0.0
50.0,0.51378715,2.0,2.0,2.0,2.0,1.9974687,2.0015118,2.0028827,2.0000176,2.009123,0.12132031,0.28908595,0.22726367,0.278126,1.230432,0.362375,1.5e-05,5e-05,-0.00012,1.0,0.249123,1.117667,0.360752,0.003259,-0.00069,0.001891,0.999993,0.286645,0.786415,0.388842,0.088481,-0.001517,-0.032223,0.995555,0.50334615,2.0,0.0
51.0,0.52405226,2.0,2.0,2.0,2.0,1.9974687,2.0015118,2.0028827,2.0000176,2.009123,0.12132031,0.28908595,0.22726367,0.278126,1.230432,0.362375,1.5e-05,5e-05,-0.00012,1.0,0.249123,1.117667,0.360752,0.003259,-0.00069,0.001891,0.999993,0.286645,0.786415,0.388842,0.088481,-0.001517,-0.032223,0.995555,0.50334615,2.0,0.0
52.0,0.5331808,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.1381953,0.30033594,0.23710743,0.278119,1.230435,0.362377,1.7e-05,5.7e-05,-0.000117,1.0,0.24912,1.117672,0.360751,0.003241,-0.000698,0.001906,0.999993,0.286645,0.786422,0.388849,0.088463,-0.001514,-0.032241,0.995556,0.5299145,2.0,0.0
53.0,0.54830116,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.1381953,0.30033594,0.23710743,0.278126,1.230434,0.362377,2.1e-05,5.1e-05,-0.000115,1.0,0.249116,1.11767,0.360754,0.003231,-0.00072,0.001917,0.999993,0.286649,0.786424,0.38886,0.088452,-0.001515,-0.032208,0.995559,0.5358804,2.0,0.0
54.0,0.55750203,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.1381953,0.30033594,0.23710743,0.278126,1.230434,0.362377,2.1e-05,5.1e-05,-0.000115,1.0,0.249116,1.11767,0.360754,0.003231,-0.00072,0.001917,0.999993,0.286649,0.786424,0.38886,0.088452,-0.001515,-0.032208,0.995559,0.5358804,2.0,0.0
55.0,0.5639946,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.1381953,0.30033594,0.23710743,0.278126,1.230433,0.362376,1.3e-05,4.8e-05,-0.000117,1.0,0.249122,1.117671,0.360754,0.003258,-0.000691,0.001914,0.999993,0.286642,0.786431,0.388857,0.088456,-0.001503,-0.032204,0.995558,0.5629782,2.0,0.0
56.0,0.5768191,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.1381953,0.30033594,0.23710743,0.278126,1.230433,0.362376,1.3e-05,4.8e-05,-0.000117,1.0,0.249122,1.117671,0.360754,0.003258,-0.000691,0.001914,0.999993,0.286642,0.786431,0.388857,0.088456,-0.001503,-0.032204,0.995558,0.5629782,2.0,0.0
57.0,0.58324504,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.14382032,0.30877343,0.24835742,0.278126,1.230433,0.362376,1.3e-05,4.8e-05,-0.000117,1.0,0.249122,1.117671,0.360754,0.003258,-0.000691,0.001914,0.999993,0.286642,0.786431,0.388857,0.088456,-0.001503,-0.032204,0.995558,0.5629782,2.0,0.0
58.0,0.59745276,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.14382032,0.30877343,0.24835742,0.27812,1.230437,0.362375,1.4e-05,5.1e-05,-0.000116,1.0,0.249107,1.117677,0.36076,0.003198,-0.000759,0.001967,0.999993,0.286656,0.78642,0.388863,0.088454,-0.001527,-0.032222,0.995558,0.5831101,2.0,0.0
59.0,0.60318553,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.14382032,0.30877343,0.24835742,0.278125,1.230431,0.362376,1.5e-05,5.5e-05,-0.000117,1.0,0.249119,1.117669,0.360751,0.003236,-0.000712,0.001908,0.999993,0.286649,0.786423,0.388859,0.08847,-0.001509,-0.032198,0.995557,0.59758437,2.0,0.0
60.0,0.6132046,2.0,2.0,2.0,2.0,1.998875,2.0015118,2.0042892,2.0014238,2.0049043,0.14382032,0.30877343,0.24835742,0.278125,1.230431,0.362376,1.5e-05,5.5e-05,-0.000117,1.0,0.249119,1.117669,0.360751,0.003236,-0.000712,0.001908,0.999993,0.286649,0.786423,0.388859,0.08847,-0.001509,-0.032198,0.995557,0.59758437,2.0,0.0
61.0,0.6385742,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278125,1.230431,0.362376,1.5e-05,5.5e-05,-0.000117,1.0,0.249119,1.117669,0.360751,0.003236,-0.000712,0.001908,0.999993,0.286649,0.786423,0.388859,0.08847,-0.001509,-0.032198,0.995557,0.59758437,2.0,0.0
62.0,0.63859856,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278125,1.230431,0.362376,1.5e-05,5.5e-05,-0.000117,1.0,0.249119,1.117669,0.360751,0.003236,-0.000712,0.001908,0.999993,0.286649,0.786423,0.388859,0.08847,-0.001509,-0.032198,0.995557,0.59758437,2.0,0.0
63.0,0.6438373,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278124,1.230437,0.362375,2.1e-05,5.4e-05,-0.000112,1.0,0.249101,1.117691,0.360758,0.003125,-0.000759,0.00202,0.999993,0.286647,0.786425,0.388854,0.088481,-0.001517,-0.032214,0.995556,0.63844746,2.0,0.0
64.0,0.6570796,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278124,1.230437,0.362375,2.1e-05,5.4e-05,-0.000112,1.0,0.249101,1.117691,0.360758,0.003125,-0.000759,0.00202,0.999993,0.286647,0.786425,0.388854,0.088481,-0.001517,-0.032214,0.995556,0.63844746,2.0,0.0
65.0,0.6696623,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278124,1.230437,0.362375,2.1e-05,5.4e-05,-0.000112,1.0,0.249101,1.117691,0.360758,0.003125,-0.000759,0.00202,0.999993,0.286647,0.786425,0.388854,0.088481,-0.001517,-0.032214,0.995556,0.63844746,2.0,0.0
66.0,0.6748837,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278124,1.230437,0.362375,2.1e-05,5.4e-05,-0.000112,1.0,0.249101,1.117691,0.360758,0.003125,-0.000759,0.00202,0.999993,0.286647,0.786425,0.388854,0.088481,-0.001517,-0.032214,0.995556,0.63844746,2.0,0.0
67.0,0.68498695,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278119,1.230434,0.362371,2.1e-05,4.4e-05,-0.000112,1.0,0.249118,1.11767,0.360754,0.003234,-0.000723,0.00191,0.999993,0.286652,0.786419,0.388852,0.088499,-0.001503,-0.032199,0.995555,0.6748266,2.0,0.0
68.0,0.69549155,2.0,2.0,2.0,2.0,2.0045,2.0001054,2.0028827,2.00283,2.0063105,0.14382032,0.31439844,0.25820118,0.278123,1.230435,0.362372,2e-05,4.8e-05,-0.000116,1.0,0.249115,1.11767,0.360757,0.00326,-0.0007,0.001907,0.999993,0.286653,0.786413,0.388848,0.088515,-0.001514,-0.032202,0.995553,0.6852036,2.0,0.0
