step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s,config_seg1_psi,config_max_psi
34.0,0.34654742,2.0,2.0,2.0,2.0,0.10918403,0.3159375,0.00164931,0.035,0.10416667,0.5464236,0.32703125,0.28460068,0.278123,1.230866,0.361809,0.001226,0.000794,0.00135,0.999998,0.249571,1.117765,0.361141,0.00174,0.001773,0.00054,0.999997,0.291561,0.810059,0.379496,0.065272,0.004397,-0.006862,0.997834,0.32226753,2.0,0.0
35.0,0.35802302,2.0,2.0,2.0,2.0,0.10918403,0.3159375,0.00164931,0.035,0.10416667,0.5464236,0.32703125,0.28460068,0.278125,1.230864,0.361807,0.001226,0.000799,0.00135,0.999998,0.24958,1.117756,0.361147,0.001685,0.001765,0.000502,0.999997,0.291571,0.810046,0.379498,0.065265,0.004386,-0.006889,0.997835,0.34680638,2.0,0.0
36.0,0.37217915,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00116319,0.035,0.10416667,0.5464236,0.325625,0.28881943,0.278125,1.230864,0.361807,0.001226,0.000799,0.00135,0.999998,0.24958,1.117756,0.361147,0.001685,0.001765,0.000502,0.999997,0.291571,0.810046,0.379498,0.065265,0.004386,-0.006889,0.997835,0.34680638,2.0,0.0
37.0,0.37920862,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00116319,0.035,0.10416667,0.5464236,0.325625,0.28881943,0.278128,1.230868,0.361808,0.001227,0.0008,0.001351,0.999998,0.249578,1.117756,0.36115,0.001666,0.001734,0.000494,0.999997,0.291558,0.810062,0.379499,0.065255,0.004402,-0.00685,0.997835,0.37402827,2.0,0.0
38.0,0.39163262,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00116319,0.035,0.10416667,0.5464236,0.325625,0.28881943,0.278128,1.230868,0.361808,0.001227,0.0008,0.001351,0.999998,0.249578,1.117756,0.36115,0.001666,0.001734,0.000494,0.999997,0.291558,0.810062,0.379499,0.065255,0.004402,-0.00685,0.997835,0.37402827,2.0,0.0
39.0,0.4019506,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00116319,0.035,0.10416667,0.5464236,0.325625,0.28881943,0.278128,1.230868,0.361808,0.001227,0.0008,0.001351,0.999998,0.249578,1.117756,0.36115,0.001666,0.001734,0.000494,0.999997,0.291558,0.810062,0.379499,0.065255,0.004402,-0.00685,0.997835,0.37402827,2.0,0.0
40.0,0.4224102,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00116319,0.035,0.10416667,0.5464236,0.325625,0.28881943,0.278128,1.230868,0.361808,0.001227,0.0008,0.001351,0.999998,0.249578,1.117756,0.36115,0.001666,0.001734,0.000494,0.999997,0.291558,0.810062,0.379499,0.065255,0.004402,-0.00685,0.997835,0.37402827,2.0,0.0
41.0,0.42244595,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00116319,0.035,0.10416667,0.5464236,0.325625,0.28881943,0.278128,1.230868,0.361808,0.001227,0.0008,0.001351,0.999998,0.249578,1.117756,0.36115,0.001666,0.001734,0.000494,0.999997,0.291558,0.810062,0.379499,0.065255,0.004402,-0.00685,0.997835,0.37402827,2.0,0.0
42.0,0.43163115,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00116319,0.035,0.10416667,0.5464236,0.325625,0.28881943,0.278124,1.230865,0.361807,0.001223,0.000801,0.001348,0.999998,0.24958,1.117755,0.361148,0.001675,0.001741,0.000502,0.999997,0.291741,0.810051,0.379512,0.065185,0.004171,-0.006813,0.997841,0.40228283,2.0,0.0
43.0,0.43700448,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00397569,0.035,0.10416667,0.5562674,0.325625,0.29022568,0.278124,1.230865,0.361807,0.001223,0.000801,0.001348,0.999998,0.24958,1.117755,0.361148,0.001675,0.001741,0.000502,0.999997,0.291741,0.810051,0.379512,0.065185,0.004171,-0.006813,0.997841,0.40228283,2.0,0.0
44.0,0.4529544,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00397569,0.035,0.10416667,0.5562674,0.325625,0.29022568,0.278129,1.230868,0.361808,0.001233,0.000796,0.001354,0.999998,0.249572,1.117763,0.36114,0.001747,0.001761,0.000534,0.999997,0.29174,0.810055,0.379512,0.065175,0.004173,-0.006817,0.997842,0.44501716,2.0,0.0
45.0,0.45674106,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00397569,0.035,0.10416667,0.5562674,0.325625,0.29022568,0.278125,1.230868,0.361809,0.001229,0.000796,0.001351,0.999998,0.249579,1.117754,0.361149,0.001672,0.001723,0.000502,0.999997,0.291549,0.810058,0.379512,0.065236,0.004401,-0.006845,0.997837,0.45286196,2.0,0.0
46.0,0.46853778,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00397569,0.035,0.10416667,0.5562674,0.325625,0.29022568,0.278124,1.230867,0.361809,0.001226,0.000798,0.00135,0.999998,0.24957,1.117758,0.36115,0.001655,0.001727,0.000514,0.999997,0.291721,0.810054,0.379511,0.065196,0.004195,-0.006809,0.99784,0.46095377,2.0,0.0
47.0,0.47744328,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00397569,0.035,0.10416667,0.5562674,0.325625,0.29022568,0.278128,1.230866,0.361809,0.001224,0.000794,0.001352,0.999998,0.249568,1.117766,0.361137,0.001742,0.001785,0.000541,0.999997,0.29158,0.810032,0.379529,0.065214,0.004365,-0.006869,0.997838,0.46844864,2.0,0.0
48.0,0.4928089,2.0,2.0,2.0,2.0,0.10777778,0.3159375,-0.00397569,0.035,0.10416667,0.5562674,0.325625,0.29022568,0.278128,1.230866,0.361809,0.001224,0.000794,0.001352,0.999998,0.249568,1.117766,0.361137,0.001742,0.001785,0.000541,0.999997,0.29158,0.810032,0.379529,0.065214,0.004365,-0.006869,0.997838,0.46844864,2.0,0.0
49.0,0.5000741,2.0,2.0,2.0,2.0,0.11059028,0.3159375,0.00164931,0.03640625,0.10697917,0.56189233,0.325625,0.28741318,0.278125,1.230868,0.361808,0.001225,0.000796,0.00135,0.999998,0.249575,1.117759,0.36115,0.001683,0.001745,0.000508,0.999997,0.291702,0.810033,0.379518,0.065202,0.004215,-0.006861,0.99784,0.4932174,2.0,0.0
50.0,0.51036966,2.0,2.0,2.0,2.0,0.11059028,0.3159375,0.00164931,0.03640625,0.10697917,0.56189233,0.325625,0.28741318,0.278125,1.230868,0.361808,0.001225,0.000796,0.00135,0.999998,0.249575,1.117759,0.36115,0.001683,0.001745,0.000508,0.999997,0.291702,0.810033,0.379518,0.065202,0.004215,-0.006861,0.99784,0.4932174,2.0,0.0
51.0,0.5168121,2.0,2.0,2.0,2.0,0.11059028,0.3159375,0.00164931,0.03640625,0.10697917,0.56189233,0.325625,0.28741318,0.278126,1.230867,0.361805,0.001223,0.000793,0.001351,0.999998,0.249573,1.117752,0.361151,0.001674,0.001746,0.000489,0.999997,0.291551,0.810029,0.379515,0.065255,0.004406,-0.006869,0.997835,0.51379716,2.0,0.0
52.0,0.5286876,2.0,2.0,2.0,2.0,0.11059028,0.3159375,0.00164931,0.03640625,0.10697917,0.56189233,0.325625,0.28741318,0.278123,1.230867,0.361803,0.001228,0.0008,0.001352,0.999998,0.249574,1.117754,0.36115,0.001665,0.001755,0.000506,0.999997,0.291553,0.810026,0.379524,0.065256,0.004415,-0.006868,0.997835,0.519828,2.0,0.0
53.0,0.5376773,2.0,2.0,2.0,2.0,0.10918403,0.3046875,0.00164931,0.03640625,0.10416667,0.56189233,0.33265626,0.28741318,0.278122,1.230866,0.361805,0.001229,0.000796,0.001358,0.999998,0.249574,1.117756,0.361145,0.001679,0.001745,0.000491,0.999997,0.291581,0.81002,0.379524,0.065241,0.004375,-0.006872,0.997836,0.5308213,2.0,0.0
54.0,0.54649824,2.0,2.0,2.0,2.0,0.10918403,0.3046875,0.00164931,0.03640625,0.10416667,0.56189233,0.33265626,0.28741318,0.278122,1.230867,0.361803,0.001231,0.0008,0.001353,0.999998,0.249573,1.117756,0.361147,0.001695,0.001728,0.000496,0.999997,0.291539,0.81002,0.379519,0.065269,0.004434,-0.006874,0.997834,0.54629064,2.0,0.0
55.0,0.556516,2.0,2.0,2.0,2.0,0.10918403,0.3046875,0.00164931,0.03640625,0.10416667,0.56189233,0.33265626,0.28741318,0.278122,1.230867,0.361803,0.001231,0.0008,0.001353,0.999998,0.249573,1.117756,0.361147,0.001695,0.001728,0.000496,0.999997,0.291539,0.81002,0.379519,0.065269,0.004434,-0.006874,0.997834,0.54629064,2.0,0.0
56.0,0.56650656,2.0,2.0,2.0,2.0,0.10918403,0.3046875,0.00164931,0.03640625,0.10416667,0.56189233,0.33265626,0.28741318,0.278122,1.230867,0.361803,0.001228,0.000804,0.001351,0.999998,0.24957,1.117756,0.361145,0.001678,0.001752,0.000495,0.999997,0.291562,0.810027,0.379527,0.065262,0.004395,-0.006814,0.997835,0.56188726,2.0,0.0
57.0,0.57648116,2.0,2.0,2.0,2.0,0.10918403,0.3046875,0.00164931,0.03640625,0.10416667,0.56189233,0.33265626,0.28741318,0.278127,1.230866,0.361803,0.001234,0.0008,0.001348,0.999998,0.24957,1.117754,0.361148,0.00167,0.001734,0.000493,0.999997,0.291563,0.810009,0.379523,0.065275,0.004399,-0.006869,0.997834,0.5721937,2.0,0.0
58.0,0.59784436,2.0,2.0,2.0,2.0,0.10777778,0.3075,0.00305556,0.035,0.10416667,0.57314235,0.336875,0.29022568,0.278127,1.230866,0.361803,0.001234,0.0008,0.001348,0.999998,0.24957,1.117754,0.361148,0.00167,0.001734,0.000493,0.999997,0.291563,0.810009,0.379523,0.065275,0.004399,-0.006869,0.997834,0.5721937,2.0,0.0
59.0,0.6461898,2.0,2.0,2.0,2.0,0.10777778,0.30609375,0.00164931,0.035,0.10276042,0.57314235,0.33546874,0.29725695,0.278127,1.230864,0.361804,0.001227,0.000798,0.001353,0.999998,0.249572,1.117752,0.361148,0.001672,0.001728,0.000484,0.999997,0.291546,0.810005,0.379507,0.065331,0.004424,-0.006859,0.99783,0.6313087,2.0,0.0
60.0,0.64622074,2.0,2.0,2.0,2.0,0.10777778,0.30609375,0.00164931,0.035,0.10276042,0.57314235,0.33546874,0.29725695,0.278127,1.230864,0.361804,0.001227,0.000798,0.001353,0.999998,0.249572,1.117752,0.361148,0.001672,0.001728,0.000484,0.999997,0.291546,0.810005,0.379507,0.065331,0.004424,-0.006859,0.99783,0.6313087,2.0,0.0
61.0,0.6462385,2.0,2.0,2.0,2.0,0.10777778,0.30609375,0.00164931,0.035,0.10276042,0.57314235,0.33546874,0.29725695,0.278127,1.230864,0.361804,0.001227,0.000798,0.001353,0.999998,0.249572,1.117752,0.361148,0.001672,0.001728,0.000484,0.999997,0.291546,0.810005,0.379507,0.065331,0.004424,-0.006859,0.99783,0.6313087,2.0,0.0
62.0,0.6462541,2.0,2.0,2.0,2.0,0.10777778,0.30609375,0.00164931,0.035,0.10276042,0.57314235,0.33546874,0.29725695,0.278127,1.230864,0.361804,0.001227,0.000798,0.001353,0.999998,0.249572,1.117752,0.361148,0.001672,0.001728,0.000484,0.999997,0.291546,0.810005,0.379507,0.065331,0.004424,-0.006859,0.99783,0.6313087,2.0,0.0
63.0,0.64627033,2.0,2.0,2.0,2.0,0.10777778,0.30609375,0.00164931,0.035,0.10276042,0.57314235,0.33546874,0.29725695,0.278127,1.230864,0.361804,0.001227,0.000798,0.001353,0.999998,0.249572,1.117752,0.361148,0.001672,0.001728,0.000484,0.999997,0.291546,0.810005,0.379507,0.065331,0.004424,-0.006859,0.99783,0.6313087,2.0,0.0
64.0,0.6466991,2.0,2.0,2.0,2.0,0.10777778,0.30609375,0.00164931,0.035,0.10276042,0.57314235,0.33546874,0.29725695,0.278127,1.230864,0.361804,0.001227,0.000798,0.001353,0.999998,0.249572,1.117752,0.361148,0.001672,0.001728,0.000484,0.999997,0.291546,0.810005,0.379507,0.065331,0.004424,-0.006859,0.99783,0.6313087,2.0,0.0
65.0,0.6579309,2.0,2.0,2.0,2.0,0.10777778,0.30609375,0.00164931,0.035,0.10276042,0.57314235,0.33546874,0.29725695,0.278127,1.230864,0.361804,0.001227,0.000798,0.001353,0.999998,0.249572,1.117752,0.361148,0.001672,0.001728,0.000484,0.999997,0.291546,0.810005,0.379507,0.065331,0.004424,-0.006859,0.99783,0.6313087,2.0,0.0
