step_id,time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2,Measured_pressure_Segment_3,Measured_pressure_Segment_4,Rigid_body_1_x,Rigid_body_1_y,Rigid_body_1_z,Rigid_body_1_qx,Rigid_body_1_qy,Rigid_body_1_qz,Rigid_body_1_qw,Rigid_body_2_x,Rigid_body_2_y,Rigid_body_2_z,Rigid_body_2_qx,Rigid_body_2_qy,Rigid_body_2_qz,Rigid_body_2_qw,Rigid_body_3_x,Rigid_body_3_y,Rigid_body_3_z,Rigid_body_3_qx,Rigid_body_3_qy,Rigid_body_3_qz,Rigid_body_3_qw,mocap_time_rel_s,config_seg1_psi,config_max_psi
14.0,0.15633772,2.0,2.0,2.0,2.0,-0.06703125,-0.08390625,-0.0909375,-0.0628125,-0.06,0.6979687,-0.01640625,-0.0965625,0.268484,1.230549,0.360361,0.001288,0.007708,0.000298,0.999969,0.239788,1.117762,0.359971,0.002663,0.008178,0.000258,0.999963,0.28302,0.814024,0.383159,0.829201,0.232019,0.50757,-0.03107,0.1521176,2.0,0.0
15.0,0.16726953,2.0,2.0,2.0,2.0,-0.06703125,-0.08390625,-0.0909375,-0.0628125,-0.06,0.6979687,-0.01640625,-0.0965625,0.268484,1.230551,0.360362,0.001289,0.007707,0.000303,0.999969,0.239793,1.117759,0.359971,0.002671,0.008175,0.000265,0.999963,0.283031,0.814026,0.383153,0.829194,0.232018,0.507581,-0.031072,0.16200517,2.0,0.0
16.0,0.17305286,2.0,2.0,2.0,2.0,-0.06703125,-0.08390625,-0.0909375,-0.0628125,-0.06,0.6979687,-0.01640625,-0.0965625,0.268489,1.230551,0.360361,0.001292,0.007709,0.000308,0.999969,0.239788,1.117762,0.359966,0.002648,0.008223,0.000274,0.999963,0.283038,0.814025,0.383147,0.829185,0.232059,0.507577,-0.0311,0.17276776,2.0,0.0
17.0,0.1830629,2.0,2.0,2.0,2.0,-0.06703125,-0.08390625,-0.0909375,-0.0628125,-0.06,0.6979687,-0.01640625,-0.0965625,0.268489,1.230551,0.360361,0.001292,0.007709,0.000308,0.999969,0.239788,1.117762,0.359966,0.002648,0.008223,0.000274,0.999963,0.283038,0.814025,0.383147,0.829185,0.232059,0.507577,-0.0311,0.17276776,2.0,0.0
18.0,0.19312295,2.0,2.0,2.0,2.0,-0.06703125,-0.08390625,-0.0909375,-0.0628125,-0.06,0.6979687,-0.01640625,-0.0965625,0.268489,1.230551,0.360361,0.001292,0.007709,0.000308,0.999969,0.239788,1.117762,0.359966,0.002648,0.008223,0.000274,0.999963,0.283038,0.814025,0.383147,0.829185,0.232059,0.507577,-0.0311,0.17276776,2.0,0.0
19.0,0.20859489,2.0,2.0,2.0,2.0,-0.06703125,-0.08390625,-0.0909375,-0.0628125,-0.06,0.6979687,-0.01640625,-0.0965625,0.26849,1.230552,0.360363,0.001289,0.007708,0.000312,0.999969,0.239797,1.117757,0.359962,0.002651,0.008224,0.000244,0.999963,0.28306,0.81403,0.383149,0.829179,0.232062,0.507584,-0.031125,0.19348021,2.0,0.0
20.0,0.21469775,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.699375,-0.0178125,-0.09234375,0.26849,1.230552,0.360363,0.001289,0.007708,0.000312,0.999969,0.239797,1.117757,0.359962,0.002651,0.008224,0.000244,0.999963,0.28306,0.81403,0.383149,0.829179,0.232062,0.507584,-0.031125,0.19348021,2.0,0.0
21.0,0.22341804,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.699375,-0.0178125,-0.09234375,0.26849,1.230552,0.360363,0.001289,0.007708,0.000312,0.999969,0.239797,1.117757,0.359962,0.002651,0.008224,0.000244,0.999963,0.28306,0.81403,0.383149,0.829179,0.232062,0.507584,-0.031125,0.19348021,2.0,0.0
22.0,0.23374406,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.699375,-0.0178125,-0.09234375,0.26849,1.230552,0.360363,0.001289,0.007708,0.000312,0.999969,0.239797,1.117757,0.359962,0.002651,0.008224,0.000244,0.999963,0.28306,0.81403,0.383149,0.829179,0.232062,0.507584,-0.031125,0.19348021,2.0,0.0
23.0,0.24441478,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.699375,-0.0178125,-0.09234375,0.268492,1.230549,0.360365,0.001288,0.007708,0.000305,0.999969,0.239787,1.117762,0.359963,0.002652,0.008209,0.000246,0.999963,0.28309,0.814031,0.383153,0.829164,0.232091,0.507591,-0.031169,0.23387112,2.0,0.0
24.0,0.2539854,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.699375,-0.0178125,-0.09234375,0.268493,1.230548,0.360365,0.001289,0.007706,0.000303,0.999969,0.239792,1.117764,0.359962,0.002657,0.00817,0.000251,0.999963,0.283114,0.814036,0.383135,0.829146,0.2321,0.507614,-0.03123,0.24465401,2.0,0.0
25.0,0.26393348,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.699375,-0.0178125,-0.09234375,0.268494,1.230551,0.360369,0.001285,0.007705,0.000298,0.999969,0.239792,1.117763,0.359964,0.002659,0.008165,0.000241,0.999963,0.28312,0.814036,0.383131,0.829141,0.232096,0.507622,-0.031244,0.25791585,2.0,0.0
26.0,0.27833965,2.0,2.0,2.0,2.0,-0.065625,-0.08671875,-0.0909375,-0.06140625,-0.05859375,0.6979687,-0.015,-0.09515625,0.268494,1.230551,0.360369,0.001285,0.007705,0.000298,0.999969,0.239792,1.117763,0.359964,0.002659,0.008165,0.000241,0.999963,0.28312,0.814036,0.383131,0.829141,0.232096,0.507622,-0.031244,0.25791585,2.0,0.0
27.0,0.28878415,2.0,2.0,2.0,2.0,-0.065625,-0.08671875,-0.0909375,-0.06140625,-0.05859375,0.6979687,-0.015,-0.09515625,0.268493,1.230549,0.360366,0.001287,0.00771,0.000307,0.999969,0.239798,1.117761,0.359967,0.002649,0.00815,0.000232,0.999963,0.283132,0.814044,0.383134,0.829134,0.23212,0.507621,-0.031265,0.2795996,2.0,0.0
28.0,0.29618052,2.0,2.0,2.0,2.0,-0.065625,-0.08671875,-0.0909375,-0.06140625,-0.05859375,0.6979687,-0.015,-0.09515625,0.268493,1.230549,0.360366,0.001287,0.00771,0.000307,0.999969,0.239798,1.117761,0.359967,0.002649,0.00815,0.000232,0.999963,0.283132,0.814044,0.383134,0.829134,0.23212,0.507621,-0.031265,0.2795996,2.0,0.0
29.0,0.3070358,2.0,2.0,2.0,2.0,-0.065625,-0.08671875,-0.0909375,-0.06140625,-0.05859375,0.6979687,-0.015,-0.09515625,0.268491,1.230556,0.360369,0.001298,0.007708,0.000308,0.999969,0.239797,1.117767,0.359966,0.002642,0.008152,0.000255,0.999963,0.283158,0.814043,0.383151,0.82913,0.232137,0.507621,-0.031251,0.29626507,2.0,0.0
30.0,0.31553283,2.0,2.0,2.0,2.0,-0.065625,-0.08671875,-0.0909375,-0.06140625,-0.05859375,0.6979687,-0.015,-0.09515625,0.268491,1.230556,0.360369,0.001298,0.007708,0.000308,0.999969,0.239797,1.117767,0.359966,0.002642,0.008152,0.000255,0.999963,0.283158,0.814043,0.383151,0.82913,0.232137,0.507621,-0.031251,0.29626507,2.0,0.0
31.0,0.3239986,2.0,2.0,2.0,2.0,-0.065625,-0.08671875,-0.0909375,-0.06140625,-0.05859375,0.6979687,-0.015,-0.09515625,0.268491,1.230556,0.360369,0.001298,0.007708,0.000308,0.999969,0.239797,1.117767,0.359966,0.002642,0.008152,0.000255,0.999963,0.283158,0.814043,0.383151,0.82913,0.232137,0.507621,-0.031251,0.29626507,2.0,0.0
32.0,0.33839375,2.0,2.0,2.0,2.0,-0.06421875,-0.0853125,-0.09234375,-0.06421875,-0.05859375,0.705,-0.01640625,-0.0909375,0.268493,1.230553,0.360366,0.001301,0.007706,0.000306,0.999969,0.239796,1.117769,0.359966,0.002684,0.008147,0.000249,0.999963,0.283137,0.814057,0.383198,0.829064,0.23219,0.507703,-0.031272,0.32405967,2.0,0.0
33.0,0.34506676,2.0,2.0,2.0,2.0,-0.06421875,-0.0853125,-0.09234375,-0.06421875,-0.05859375,0.705,-0.01640625,-0.0909375,0.268493,1.230553,0.360366,0.001301,0.007706,0.000306,0.999969,0.239796,1.117769,0.359966,0.002684,0.008147,0.000249,0.999963,0.283137,0.814057,0.383198,0.829064,0.23219,0.507703,-0.031272,0.32405967,2.0,0.0
34.0,0.3556576,2.0,2.0,2.0,2.0,-0.06421875,-0.0853125,-0.09234375,-0.06421875,-0.05859375,0.705,-0.01640625,-0.0909375,0.26849,1.230554,0.360365,0.0013,0.007708,0.000309,0.999969,0.239798,1.117769,0.35996,0.002663,0.008175,0.000275,0.999963,0.283178,0.814057,0.383169,0.829061,0.23221,0.507697,-0.031327,0.35541412,2.0,0.0
35.0,0.36381614,2.0,2.0,2.0,2.0,-0.06421875,-0.0853125,-0.09234375,-0.06421875,-0.05859375,0.705,-0.01640625,-0.0909375,0.26849,1.230554,0.360365,0.0013,0.007708,0.000309,0.999969,0.239798,1.117769,0.35996,0.002663,0.008175,0.000275,0.999963,0.283178,0.814057,0.383169,0.829061,0.23221,0.507697,-0.031327,0.35541412,2.0,0.0
36.0,0.37676832,2.0,2.0,2.0,2.0,-0.06421875,-0.08390625,-0.0909375,-0.06421875,-0.05859375,0.70921874,-0.01640625,-0.0909375,0.26849,1.230558,0.360362,0.001301,0.007708,0.000316,0.999969,0.239798,1.117766,0.359956,0.002655,0.008202,0.00027,0.999963,0.283183,0.814047,0.383171,0.829047,0.232193,0.507723,-0.031368,0.36631235,2.0,0.0
37.0,0.38365772,2.0,2.0,2.0,2.0,-0.06421875,-0.08390625,-0.0909375,-0.06421875,-0.05859375,0.70921874,-0.01640625,-0.0909375,0.268489,1.23056,0.360361,0.001303,0.007714,0.000317,0.999969,0.239801,1.117768,0.359959,0.002681,0.008185,0.000259,0.999963,0.283183,0.814047,0.383171,0.829047,0.232193,0.507723,-0.031368,0.37717968,2.0,0.0
38.0,0.39519456,2.0,2.0,2.0,2.0,-0.06421875,-0.08390625,-0.0909375,-0.06421875,-0.05859375,0.70921874,-0.01640625,-0.0909375,0.268489,1.23056,0.360361,0.001303,0.007714,0.000317,0.999969,0.239801,1.117768,0.359959,0.002681,0.008185,0.000259,0.999963,0.283183,0.814047,0.383171,0.829047,0.232193,0.507723,-0.031368,0.37717968,2.0,0.0
39.0,0.4086089,2.0,2.0,2.0,2.0,-0.06421875,-0.08390625,-0.0909375,-0.06421875,-0.05859375,0.70921874,-0.01640625,-0.0909375,0.268486,1.230563,0.360359,0.001314,0.007719,0.000325,0.999969,0.2398,1.117768,0.359957,0.002669,0.008196,0.000284,0.999963,0.283188,0.81406,0.383159,0.829039,0.232232,0.507717,-0.031404,0.39528903,2.0,0.0
40.0,0.41433865,2.0,2.0,2.0,2.0,-0.06421875,-0.08390625,-0.0909375,-0.06421875,-0.05859375,0.70921874,-0.01640625,-0.0909375,0.268486,1.230563,0.360359,0.001314,0.007719,0.000325,0.999969,0.2398,1.117768,0.359957,0.002669,0.008196,0.000284,0.999963,0.283188,0.81406,0.383159,0.829039,0.232232,0.507717,-0.031404,0.39528903,2.0,0.0
41.0,0.43397042,2.0,2.0,2.0,2.0,-0.06421875,-0.08390625,-0.0909375,-0.06421875,-0.05859375,0.70921874,-0.01640625,-0.0909375,0.268496,1.230561,0.360358,0.001307,0.007716,0.000322,0.999969,0.239803,1.117768,0.359961,0.002676,0.008185,0.000261,0.999963,0.283217,0.814037,0.383122,0.82909,0.232223,0.507637,-0.031408,0.4338673,2.0,0.0
42.0,0.43401894,2.0,2.0,2.0,2.0,-0.06421875,-0.08390625,-0.0909375,-0.06421875,-0.05859375,0.70921874,-0.01640625,-0.0909375,0.268496,1.230561,0.360358,0.001307,0.007716,0.000322,0.999969,0.239803,1.117768,0.359961,0.002676,0.008185,0.000261,0.999963,0.283217,0.814037,0.383122,0.82909,0.232223,0.507637,-0.031408,0.4338673,2.0,0.0
43.0,0.44362083,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.70921874,-0.0178125,-0.08953125,0.268496,1.230561,0.360358,0.001307,0.007716,0.000322,0.999969,0.239803,1.117768,0.359961,0.002676,0.008185,0.000261,0.999963,0.283217,0.814037,0.383122,0.82909,0.232223,0.507637,-0.031408,0.4338673,2.0,0.0
44.0,0.45499194,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.70921874,-0.0178125,-0.08953125,0.268496,1.230561,0.360358,0.001307,0.007716,0.000322,0.999969,0.239803,1.117768,0.359961,0.002676,0.008185,0.000261,0.999963,0.283217,0.814037,0.383122,0.82909,0.232223,0.507637,-0.031408,0.4338673,2.0,0.0
45.0,0.46534353,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.70921874,-0.0178125,-0.08953125,0.2685,1.230556,0.360365,0.001299,0.007711,0.000314,0.999969,0.23981,1.11777,0.35996,0.002672,0.008164,0.00028,0.999963,0.283238,0.814042,0.383118,0.829077,0.232218,0.50766,-0.031424,0.45504603,2.0,0.0
46.0,0.48125023,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.70921874,-0.0178125,-0.08953125,0.2685,1.230556,0.360365,0.001299,0.007711,0.000314,0.999969,0.23981,1.11777,0.35996,0.002672,0.008164,0.00028,0.999963,0.283238,0.814042,0.383118,0.829077,0.232218,0.50766,-0.031424,0.45504603,2.0,0.0
47.0,0.48676535,2.0,2.0,2.0,2.0,-0.06703125,-0.0853125,-0.0909375,-0.06140625,-0.06,0.70921874,-0.0178125,-0.08953125,0.2685,1.230556,0.360365,0.001299,0.007711,0.000314,0.999969,0.23981,1.11777,0.35996,0.002672,0.008164,0.00028,0.999963,0.283238,0.814042,0.383118,0.829077,0.232218,0.50766,-0.031424,0.45504603,2.0,0.0
48.0,0.49305376,2.0,2.0,2.0,2.0,-0.06703125,-0.0909375,-0.0909375,-0.06140625,-0.06,0.7078125,-0.0178125,-0.088125,0.268502,1.230555,0.360363,0.001297,0.00771,0.000313,0.999969,0.239802,1.117766,0.35996,0.002684,0.008142,0.000269,0.999963,0.283256,0.814041,0.383094,0.829069,0.232223,0.507667,-0.031493,0.48660403,2.0,0.0
49.0,0.50351536,2.0,2.0,2.0,2.0,-0.06703125,-0.0909375,-0.0909375,-0.06140625,-0.06,0.7078125,-0.0178125,-0.088125,0.268502,1.230555,0.360363,0.001297,0.00771,0.000313,0.999969,0.239802,1.117766,0.35996,0.002684,0.008142,0.000269,0.999963,0.283256,0.814041,0.383094,0.829069,0.232223,0.507667,-0.031493,0.48660403,2.0,0.0
50.0,0.51614845,2.0,2.0,2.0,2.0,-0.06703125,-0.0909375,-0.0909375,-0.06140625,-0.06,0.7078125,-0.0178125,-0.088125,0.268494,1.230559,0.360361,0.001309,0.007711,0.000317,0.999969,0.239804,1.117765,0.359961,0.002653,0.008119,0.000259,0.999964,0.283259,0.814026,0.383086,0.829073,0.232185,0.507677,-0.031491,0.5107933,2.0,0.0
51.0,0.5233992,2.0,2.0,2.0,2.0,-0.06703125,-0.0909375,-0.0909375,-0.06140625,-0.06,0.7078125,-0.0178125,-0.088125,0.268496,1.230556,0.360361,0.001302,0.007714,0.000313,0.999969,0.239802,1.117764,0.359961,0.002666,0.008126,0.00025,0.999963,0.283253,0.814038,0.383077,0.82907,0.232197,0.507675,-0.031519,0.51620704,2.0,0.0
52.0,0.5382235,2.0,2.0,2.0,2.0,-0.06703125,-0.0909375,-0.0909375,-0.06140625,-0.06,0.7078125,-0.0178125,-0.088125,0.268496,1.230556,0.360361,0.001302,0.007714,0.000313,0.999969,0.239802,1.117764,0.359961,0.002666,0.008126,0.00025,0.999963,0.283253,0.814038,0.383077,0.82907,0.232197,0.507675,-0.031519,0.51620704,2.0,0.0
53.0,0.5443032,2.0,2.0,2.0,2.0,-0.06703125,-0.08953125,-0.0909375,-0.06140625,-0.05859375,0.70921874,-0.01640625,-0.08953125,0.268494,1.230557,0.36036,0.001308,0.007716,0.000311,0.999969,0.239791,1.117766,0.359964,0.002651,0.008131,0.000274,0.999963,0.283223,0.814045,0.383115,0.829019,0.232244,0.507736,-0.031538,0.5380245,2.0,0.0
54.0,0.5566728,2.0,2.0,2.0,2.0,-0.06703125,-0.08953125,-0.0909375,-0.06140625,-0.05859375,0.70921874,-0.01640625,-0.08953125,0.268494,1.230557,0.360361,0.001312,0.007714,0.000318,0.999969,0.239791,1.117768,0.359963,0.002664,0.008146,0.000257,0.999963,0.283213,0.814046,0.383124,0.829018,0.23224,0.50774,-0.031529,0.5443659,2.0,0.0
55.0,0.5639536,2.0,2.0,2.0,2.0,-0.06703125,-0.08953125,-0.0909375,-0.06140625,-0.05859375,0.70921874,-0.01640625,-0.08953125,0.268493,1.23056,0.360358,0.00131,0.00771,0.000319,0.999969,0.239796,1.117768,0.359962,0.002662,0.008144,0.000283,0.999963,0.283245,0.814033,0.383082,0.829072,0.232206,0.507669,-0.031516,0.5545671,2.0,0.0
56.0,0.5746458,2.0,2.0,2.0,2.0,-0.06703125,-0.08953125,-0.0909375,-0.06140625,-0.05859375,0.70921874,-0.01640625,-0.08953125,0.268493,1.23056,0.360358,0.00131,0.00771,0.000319,0.999969,0.239796,1.117768,0.359962,0.002662,0.008144,0.000283,0.999963,0.283245,0.814033,0.383082,0.829072,0.232206,0.507669,-0.031516,0.5545671,2.0,0.0
57.0,0.5863208,2.0,2.0,2.0,2.0,-0.06421875,-0.08953125,-0.0909375,-0.06421875,-0.05859375,0.71625,-0.015,-0.08953125,0.268492,1.230556,0.360362,0.001309,0.00771,0.000312,0.999969,0.2398,1.117768,0.359959,0.002683,0.008163,0.000273,0.999963,0.283248,0.814031,0.38308,0.829072,0.232206,0.507667,-0.031521,0.57674205,2.0,0.0
58.0,0.5934361,2.0,2.0,2.0,2.0,-0.06421875,-0.08953125,-0.0909375,-0.06421875,-0.05859375,0.71625,-0.015,-0.08953125,0.268492,1.230556,0.360362,0.001309,0.00771,0.000312,0.999969,0.2398,1.117768,0.359959,0.002683,0.008163,0.000273,0.999963,0.283248,0.814031,0.38308,0.829072,0.232206,0.507667,-0.031521,0.57674205,2.0,0.0
59.0,0.60334337,2.0,2.0,2.0,2.0,-0.06421875,-0.08953125,-0.0909375,-0.06421875,-0.05859375,0.71625,-0.015,-0.08953125,0.268492,1.230555,0.360365,0.001307,0.007706,0.000311,0.999969,0.239803,1.117766,0.359959,0.002671,0.008169,0.000258,0.999963,0.283252,0.814028,0.383077,0.829072,0.232223,0.50766,-0.031531,0.60091704,2.0,0.0
60.0,0.61308265,2.0,2.0,2.0,2.0,-0.06421875,-0.08953125,-0.0909375,-0.06421875,-0.05859375,0.71625,-0.015,-0.08953125,0.268491,1.230556,0.360365,0.001307,0.007709,0.000307,0.999969,0.2398,1.117765,0.35996,0.002651,0.00816,0.000265,0.999963,0.283254,0.814025,0.383075,0.829078,0.232212,0.507654,-0.031547,0.60606015,2.0,0.0
61.0,0.62317735,2.0,2.0,2.0,2.0,-0.06421875,-0.08953125,-0.0909375,-0.06421875,-0.05859375,0.71625,-0.015,-0.08953125,0.268491,1.230556,0.360365,0.001307,0.007709,0.000307,0.999969,0.2398,1.117765,0.35996,0.002651,0.00816,0.000265,0.999963,0.283254,0.814025,0.383075,0.829078,0.232212,0.507654,-0.031547,0.60606015,2.0,0.0
62.0,0.63829905,2.0,2.0,2.0,2.0,-0.0628125,-0.08671875,-0.0909375,-0.0628125,-0.06,0.71625,-0.01640625,-0.0909375,0.268491,1.230558,0.360367,0.001312,0.007706,0.000319,0.999969,0.239795,1.117764,0.359962,0.002672,0.00816,0.000274,0.999963,0.283259,0.814022,0.383076,0.829074,0.232214,0.507658,-0.03155,0.6271526,2.0,0.0
63.0,0.6434669,2.0,2.0,2.0,2.0,-0.0628125,-0.08671875,-0.0909375,-0.0628125,-0.06,0.71625,-0.01640625,-0.0909375,0.268491,1.230558,0.360367,0.001312,0.007706,0.000319,0.999969,0.239795,1.117764,0.359962,0.002672,0.00816,0.000274,0.999963,0.283259,0.814022,0.383076,0.829074,0.232214,0.507658,-0.03155,0.6271526,2.0,0.0
64.0,0.6581262,2.0,2.0,2.0,2.0,-0.0628125,-0.08671875,-0.0909375,-0.0628125,-0.06,0.71625,-0.01640625,-0.0909375,0.268487,1.230557,0.360367,0.001318,0.007709,0.000318,0.999969,0.239795,1.117766,0.35997,0.002658,0.008117,0.000246,0.999964,0.283242,0.814025,0.383065,0.829083,0.232181,0.50766,-0.031541,0.6382308,2.0,0.0
65.0,0.6679591,2.0,2.0,2.0,2.0,-0.0628125,-0.08671875,-0.0909375,-0.0628125,-0.06,0.71625,-0.01640625,-0.0909375,0.268487,1.230557,0.360367,0.001318,0.007709,0.000318,0.999969,0.239795,1.117766,0.35997,0.002658,0.008117,0.000246,0.999964,0.283242,0.814025,0.383065,0.829083,0.232181,0.50766,-0.031541,0.6382308,2.0,0.0
