time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,pm_13,pm_14,pm_15,pm_16,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21
0.107596,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.482670,1.229017,0.317353,-0.000029,-0.000022,0.000063,1.000000,0.542347,1.127463,0.230567,-0.001270,-0.006017,0.000089,0.999981,0.596717,0.784398,0.291449,-0.068427,-0.017356,0.080662,0.994238
0.117999,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.482670,1.229017,0.317353,-0.000029,-0.000022,0.000063,1.000000,0.542347,1.127463,0.230567,-0.001270,-0.006017,0.000089,0.999981,0.596717,0.784398,0.291449,-0.068427,-0.017356,0.080662,0.994238
0.128325,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482667,1.229017,0.317352,-0.000025,-0.000024,0.000069,1.000000,0.542341,1.127464,0.230566,-0.001262,-0.006001,0.000125,0.999981,0.596721,0.784364,0.291413,-0.068443,-0.017298,0.080518,0.994250
0.138721,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482667,1.229017,0.317352,-0.000025,-0.000024,0.000069,1.000000,0.542341,1.127464,0.230566,-0.001262,-0.006001,0.000125,0.999981,0.596721,0.784364,0.291413,-0.068443,-0.017298,0.080518,0.994250
0.149028,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482667,1.229017,0.317352,-0.000025,-0.000024,0.000069,1.000000,0.542341,1.127464,0.230566,-0.001262,-0.006001,0.000125,0.999981,0.596721,0.784364,0.291413,-0.068443,-0.017298,0.080518,0.994250
0.159432,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229018,0.317348,-0.000023,-0.000022,0.000072,1.000000,0.542341,1.127464,0.230566,-0.001262,-0.006001,0.000125,0.999981,0.596721,0.784364,0.291413,-0.068443,-0.017298,0.080518,0.994250
0.169798,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229018,0.317348,-0.000023,-0.000022,0.000072,1.000000,0.542341,1.127464,0.230566,-0.001262,-0.006001,0.000125,0.999981,0.596721,0.784364,0.291413,-0.068443,-0.017298,0.080518,0.994250
0.180100,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229018,0.317348,-0.000023,-0.000022,0.000072,1.000000,0.542341,1.127464,0.230566,-0.001262,-0.006001,0.000125,0.999981,0.596721,0.784364,0.291413,-0.068443,-0.017298,0.080518,0.994250
0.190440,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229016,0.317347,-0.000018,-0.000018,0.000065,1.000000,0.542358,1.127462,0.230570,-0.001276,-0.006009,0.000088,0.999981,0.596712,0.784411,0.291447,-0.068421,-0.017358,0.080655,0.994239
0.200864,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229016,0.317347,-0.000018,-0.000018,0.000065,1.000000,0.542358,1.127462,0.230570,-0.001276,-0.006009,0.000088,0.999981,0.596712,0.784411,0.291447,-0.068421,-0.017358,0.080655,0.994239
0.211447,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229016,0.317347,-0.000018,-0.000018,0.000065,1.000000,0.542358,1.127462,0.230570,-0.001276,-0.006009,0.000088,0.999981,0.596712,0.784411,0.291447,-0.068421,-0.017358,0.080655,0.994239
0.221795,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482665,1.229016,0.317349,-0.000025,-0.000011,0.000066,1.000000,0.542350,1.127462,0.230566,-0.001273,-0.006012,0.000107,0.999981,0.596709,0.784412,0.291443,-0.068428,-0.017355,0.080647,0.994240
0.232233,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482665,1.229018,0.317350,-0.000031,-0.000018,0.000066,1.000000,0.542358,1.127465,0.230569,-0.001296,-0.006000,0.000037,0.999981,0.596719,0.784370,0.291413,-0.068449,-0.017303,0.080499,0.994251
0.242569,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482665,1.229018,0.317350,-0.000031,-0.000018,0.000066,1.000000,0.542358,1.127465,0.230569,-0.001296,-0.006000,0.000037,0.999981,0.596719,0.784370,0.291413,-0.068449,-0.017303,0.080499,0.994251
0.252995,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482670,1.229020,0.317351,-0.000027,-0.000022,0.000072,1.000000,0.542353,1.127464,0.230568,-0.001271,-0.005999,0.000100,0.999981,0.596705,0.784410,0.291442,-0.068427,-0.017342,0.080613,0.994243
0.263419,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229020,0.317350,-0.000025,-0.000018,0.000064,1.000000,0.542352,1.127464,0.230569,-0.001271,-0.006019,0.000096,0.999981,0.596707,0.784413,0.291445,-0.068428,-0.017361,0.080626,0.994241
0.273727,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229020,0.317350,-0.000025,-0.000018,0.000064,1.000000,0.542352,1.127464,0.230569,-0.001271,-0.006019,0.000096,0.999981,0.596707,0.784413,0.291445,-0.068428,-0.017361,0.080626,0.994241
0.284126,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229016,0.317351,-0.000025,-0.000018,0.000060,1.000000,0.542345,1.127462,0.230567,-0.001270,-0.006024,0.000110,0.999981,0.596704,0.784420,0.291447,-0.068417,-0.017351,0.080632,0.994242
0.294465,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229016,0.317351,-0.000025,-0.000018,0.000060,1.000000,0.542345,1.127462,0.230567,-0.001270,-0.006024,0.000110,0.999981,0.596704,0.784420,0.291447,-0.068417,-0.017351,0.080632,0.994242
0.304858,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482670,1.229019,0.317353,-0.000027,-0.000020,0.000068,1.000000,0.542347,1.127461,0.230564,-0.001252,-0.006043,0.000121,0.999981,0.596705,0.784420,0.291448,-0.068424,-0.017355,0.080623,0.994242
0.315261,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229017,0.317350,-0.000027,-0.000018,0.000060,1.000000,0.542343,1.127461,0.230567,-0.001240,-0.006034,0.000170,0.999981,0.596698,0.784424,0.291448,-0.068421,-0.017349,0.080621,0.994242
0.325676,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229017,0.317350,-0.000027,-0.000018,0.000060,1.000000,0.542343,1.127461,0.230567,-0.001240,-0.006034,0.000170,0.999981,0.596698,0.784424,0.291448,-0.068421,-0.017349,0.080621,0.994242
0.336050,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482672,1.229018,0.317351,-0.000021,-0.000020,0.000067,1.000000,0.542352,1.127462,0.230567,-0.001251,-0.005993,0.000130,0.999981,0.596701,0.784424,0.291446,-0.068426,-0.017348,0.080627,0.994242
0.346412,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482668,1.229019,0.317349,-0.000029,-0.000016,0.000067,1.000000,0.542344,1.127461,0.230564,-0.001276,-0.006006,0.000120,0.999981,0.596700,0.784425,0.291442,-0.068425,-0.017350,0.080616,0.994242
0.356823,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482668,1.229019,0.317349,-0.000029,-0.000016,0.000067,1.000000,0.542344,1.127461,0.230564,-0.001276,-0.006006,0.000120,0.999981,0.596700,0.784425,0.291442,-0.068425,-0.017350,0.080616,0.994242
0.367329,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482673,1.229018,0.317348,-0.000022,-0.000018,0.000064,1.000000,0.542346,1.127461,0.230570,-0.001289,-0.005989,0.000115,0.999981,0.596698,0.784430,0.291446,-0.068435,-0.017358,0.080609,0.994242
0.377748,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482672,1.229022,0.317353,-0.000027,-0.000023,0.000066,1.000000,0.542361,1.127460,0.230571,-0.001267,-0.005990,0.000125,0.999981,0.596695,0.784425,0.291443,-0.068419,-0.017349,0.080610,0.994243
0.388185,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482668,1.229020,0.317351,-0.000034,-0.000015,0.000065,1.000000,0.542346,1.127462,0.230564,-0.001285,-0.006010,0.000088,0.999981,0.596698,0.784429,0.291446,-0.068431,-0.017354,0.080616,0.994242
0.398605,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482668,1.229020,0.317351,-0.000034,-0.000015,0.000065,1.000000,0.542346,1.127462,0.230564,-0.001285,-0.006010,0.000088,0.999981,0.596698,0.784429,0.291446,-0.068431,-0.017354,0.080616,0.994242
0.409104,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482668,1.229020,0.317351,-0.000034,-0.000015,0.000065,1.000000,0.542346,1.127462,0.230564,-0.001285,-0.006010,0.000088,0.999981,0.596698,0.784429,0.291446,-0.068431,-0.017354,0.080616,0.994242
0.419441,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229018,0.317353,-0.000025,-0.000023,0.000064,1.000000,0.542348,1.127460,0.230566,-0.001261,-0.006028,0.000086,0.999981,0.596693,0.784439,0.291446,-0.068421,-0.017367,0.080625,0.994242
0.429871,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482668,1.229020,0.317350,-0.000029,-0.000015,0.000065,1.000000,0.542344,1.127464,0.230566,-0.001267,-0.005991,0.000109,0.999981,0.596692,0.784432,0.291441,-0.068423,-0.017351,0.080605,0.994243
0.440208,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482668,1.229020,0.317350,-0.000029,-0.000015,0.000065,1.000000,0.542344,1.127464,0.230566,-0.001267,-0.005991,0.000109,0.999981,0.596692,0.784432,0.291441,-0.068423,-0.017351,0.080605,0.994243
0.450529,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482669,1.229016,0.317350,-0.000029,-0.000015,0.000065,1.000000,0.542350,1.127464,0.230568,-0.001265,-0.006019,0.000096,0.999981,0.596687,0.784433,0.291442,-0.068424,-0.017353,0.080601,0.994244
0.460958,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229019,0.317351,-0.000022,-0.000021,0.000064,1.000000,0.542348,1.127464,0.230564,-0.001291,-0.005977,0.000076,0.999981,0.596690,0.784435,0.291444,-0.068425,-0.017355,0.080603,0.994243
0.471361,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229019,0.317351,-0.000022,-0.000021,0.000064,1.000000,0.542348,1.127464,0.230564,-0.001291,-0.005977,0.000076,0.999981,0.596690,0.784435,0.291444,-0.068425,-0.017355,0.080603,0.994243
0.481765,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482673,1.229018,0.317350,-0.000026,-0.000019,0.000062,1.000000,0.542348,1.127463,0.230568,-0.001273,-0.006019,0.000079,0.999981,0.596699,0.784438,0.291441,-0.068422,-0.017354,0.080601,0.994244
0.492200,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482670,1.229018,0.317349,-0.000026,-0.000022,0.000069,1.000000,0.542350,1.127463,0.230564,-0.001260,-0.005989,0.000084,0.999981,0.596690,0.784443,0.291445,-0.068428,-0.017353,0.080591,0.994244
0.502527,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482670,1.229018,0.317349,-0.000026,-0.000022,0.000069,1.000000,0.542350,1.127463,0.230564,-0.001260,-0.005989,0.000084,0.999981,0.596690,0.784443,0.291445,-0.068428,-0.017353,0.080591,0.994244
0.512876,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482667,1.229018,0.317353,-0.000031,-0.000019,0.000064,1.000000,0.542351,1.127463,0.230567,-0.001262,-0.006026,0.000116,0.999981,0.596692,0.784442,0.291449,-0.068424,-0.017349,0.080594,0.994244
0.523296,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229016,0.317351,-0.000027,-0.000023,0.000071,1.000000,0.542352,1.127462,0.230568,-0.001257,-0.006032,0.000128,0.999981,0.596687,0.784443,0.291445,-0.068431,-0.017352,0.080584,0.994245
0.533595,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229016,0.317351,-0.000027,-0.000023,0.000071,1.000000,0.542352,1.127462,0.230568,-0.001257,-0.006032,0.000128,0.999981,0.596687,0.784443,0.291445,-0.068431,-0.017352,0.080584,0.994245
0.543998,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229017,0.317351,-0.000027,-0.000019,0.000064,1.000000,0.542353,1.127462,0.230569,-0.001272,-0.006021,0.000089,0.999981,0.596692,0.784444,0.291445,-0.068425,-0.017344,0.080588,0.994245
0.554518,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229017,0.317351,-0.000027,-0.000019,0.000064,1.000000,0.542353,1.127462,0.230569,-0.001272,-0.006021,0.000089,0.999981,0.596692,0.784444,0.291445,-0.068425,-0.017344,0.080588,0.994245
0.564981,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229018,0.317353,-0.000027,-0.000023,0.000067,1.000000,0.542354,1.127464,0.230563,-0.001275,-0.006039,0.000106,0.999981,0.596689,0.784447,0.291444,-0.068423,-0.017346,0.080599,0.994244
0.575401,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482676,1.229018,0.317350,-0.000028,-0.000021,0.000072,1.000000,0.542353,1.127460,0.230567,-0.001281,-0.005983,0.000088,0.999981,0.596681,0.784445,0.291440,-0.068421,-0.017351,0.080582,0.994245
0.585785,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482676,1.229018,0.317350,-0.000028,-0.000021,0.000072,1.000000,0.542353,1.127460,0.230567,-0.001281,-0.005983,0.000088,0.999981,0.596681,0.784445,0.291440,-0.068421,-0.017351,0.080582,0.994245
0.596184,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482676,1.229018,0.317347,-0.000026,-0.000018,0.000066,1.000000,0.542346,1.127461,0.230568,-0.001270,-0.006008,0.000093,0.999981,0.596681,0.784451,0.291443,-0.068435,-0.017345,0.080582,0.994245
0.606740,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482674,1.229018,0.317353,-0.000027,-0.000018,0.000069,1.000000,0.542351,1.127462,0.230566,-0.001274,-0.006017,0.000084,0.999981,0.596685,0.784452,0.291439,-0.068438,-0.017356,0.080580,0.994244
0.617103,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482676,1.229020,0.317351,-0.000021,-0.000020,0.000067,1.000000,0.542356,1.127463,0.230568,-0.001264,-0.006024,0.000112,0.999981,0.596681,0.784457,0.291443,-0.068415,-0.017353,0.080578,0.994246
0.627509,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482676,1.229020,0.317351,-0.000021,-0.000020,0.000067,1.000000,0.542356,1.127463,0.230568,-0.001264,-0.006024,0.000112,0.999981,0.596681,0.784457,0.291443,-0.068415,-0.017353,0.080578,0.994246
0.637905,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482674,1.229021,0.317348,-0.000025,-0.000020,0.000068,1.000000,0.542349,1.127460,0.230567,-0.001266,-0.006017,0.000102,0.999981,0.596682,0.784459,0.291442,-0.068425,-0.017353,0.080582,0.994245
0.648349,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229018,0.317349,-0.000028,-0.000021,0.000069,1.000000,0.542354,1.127463,0.230565,-0.001281,-0.006017,0.000063,0.999981,0.596680,0.784457,0.291439,-0.068427,-0.017361,0.080573,0.994246
0.658764,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229018,0.317349,-0.000028,-0.000021,0.000069,1.000000,0.542354,1.127463,0.230565,-0.001281,-0.006017,0.000063,0.999981,0.596680,0.784457,0.291439,-0.068427,-0.017361,0.080573,0.994246
0.669244,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482671,1.229019,0.317350,-0.000027,-0.000021,0.000072,1.000000,0.542357,1.127463,0.230566,-0.001268,-0.005994,0.000063,0.999981,0.596676,0.784462,0.291442,-0.068413,-0.017355,0.080578,0.994246
0.679654,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482674,1.229019,0.317350,-0.000023,-0.000019,0.000064,1.000000,0.542344,1.127460,0.230568,-0.001281,-0.006017,0.000099,0.999981,0.596672,0.784460,0.291438,-0.068416,-0.017349,0.080566,0.994247
0.690082,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482674,1.229019,0.317350,-0.000023,-0.000019,0.000064,1.000000,0.542344,1.127460,0.230568,-0.001281,-0.006017,0.000099,0.999981,0.596672,0.784460,0.291438,-0.068416,-0.017349,0.080566,0.994247
0.700412,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482676,1.229017,0.317348,-0.000028,-0.000020,0.000069,1.000000,0.542348,1.127460,0.230562,-0.001270,-0.005993,0.000100,0.999981,0.596671,0.784467,0.291439,-0.068421,-0.017352,0.080567,0.994247
0.710834,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229018,0.317347,-0.000028,-0.000022,0.000072,1.000000,0.542352,1.127461,0.230567,-0.001267,-0.006007,0.000081,0.999981,0.596677,0.784469,0.291437,-0.068414,-0.017356,0.080565,0.994247
0.721186,5.000,0.000,0.000,0.299,0.314,0.325,0.339,0.747,0.763,0.685,0.761,0.739,0.736,-0.007,-0.029,0.000,0.000,0.000,0.000,0.482675,1.229018,0.317347,-0.000028,-0.000022,0.000072,1.000000,0.542352,1.127461,0.230567,-0.001267,-0.006007,0.000081,0.999981,0.596677,0.784469,0.291437,-0.068414,-0.017356,0.080565,0.994247
