time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001250,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012562,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365681,0.814051,0.267191,-0.114938,-0.003045,0.010975,0.993307
0.022778,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365681,0.814051,0.267191,-0.114938,-0.003045,0.010975,0.993307
0.032990,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365683,0.814048,0.267194,-0.114938,-0.003054,0.010976,0.993307
0.043129,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365683,0.814048,0.267194,-0.114938,-0.003054,0.010976,0.993307
0.053275,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365683,0.814048,0.267194,-0.114938,-0.003054,0.010976,0.993307
0.063412,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365675,0.814052,0.267192,-0.114937,-0.003045,0.010984,0.993308
0.073562,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365490,0.814025,0.267257,-0.115023,-0.002773,0.010915,0.993299
0.083710,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365490,0.814025,0.267257,-0.115023,-0.002773,0.010915,0.993299
0.093816,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365430,0.814050,0.267268,-0.114940,-0.002695,0.010876,0.993309
0.103933,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365430,0.814050,0.267268,-0.114940,-0.002695,0.010876,0.993309
0.114112,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365695,0.814050,0.267187,-0.114936,-0.003067,0.010985,0.993307
0.124234,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365695,0.814050,0.267187,-0.114936,-0.003067,0.010985,0.993307
0.134370,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.000000,0.000000,0.000000,0.000000,0.365695,0.814050,0.267187,-0.114936,-0.003067,0.010985,0.993307
0.144505,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.000000,0.000000,0.000000,0.000000,0.365678,0.814052,0.267193,-0.114934,-0.003044,0.010979,0.993308
0.154642,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.000000,0.000000,0.000000,0.000000,0.365471,0.814023,0.267265,-0.115025,-0.002754,0.010901,0.993299
0.164765,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.000000,0.000000,0.000000,0.000000,0.365471,0.814023,0.267265,-0.115025,-0.002754,0.010901,0.993299
0.174886,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365461,0.814029,0.267268,-0.115008,-0.002740,0.010883,0.993301
0.185022,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365681,0.814055,0.267195,-0.114915,-0.003049,0.010991,0.993310
0.195162,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365681,0.814055,0.267195,-0.114915,-0.003049,0.010991,0.993310
0.205283,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365686,0.814056,0.267189,-0.114923,-0.003047,0.010994,0.993309
0.215409,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365681,0.814052,0.267188,-0.114922,-0.003044,0.011004,0.993309
0.225557,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365681,0.814052,0.267188,-0.114922,-0.003044,0.011004,0.993309
0.235913,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365681,0.814053,0.267189,-0.114920,-0.003044,0.011008,0.993309
0.246297,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365685,0.814051,0.267188,-0.114920,-0.003042,0.011009,0.993309
0.256656,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365685,0.814051,0.267188,-0.114920,-0.003042,0.011009,0.993309
0.266896,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365713,0.814038,0.267172,-0.114935,-0.003087,0.011013,0.993307
0.277156,2.000,2.000,0.000,2.000,1.679500,1.671100,1.662700,1.675300,1.693600,0.148100,0.160800,0.079200,0.132700,0.128400,-0.016400,-0.030500,0.365537,0.814047,0.267246,-0.114953,-0.002835,0.010954,0.993306
