time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.000720,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011073,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021273,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377979,0.800595,0.233520,-0.986414,-0.087438,0.114266,-0.079277
0.031578,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377986,0.800590,0.233526,-0.986408,-0.087449,0.114268,-0.079336
0.041762,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377981,0.800610,0.233532,-0.986408,-0.087455,0.114275,-0.079321
0.051932,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377981,0.800610,0.233532,-0.986408,-0.087455,0.114275,-0.079321
0.062063,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377988,0.800616,0.233532,-0.986404,-0.087461,0.114270,-0.079369
0.072216,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377988,0.800616,0.233532,-0.986404,-0.087461,0.114270,-0.079369
0.082396,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377987,0.800625,0.233549,-0.986399,-0.087475,0.114280,-0.079400
0.092590,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377987,0.800625,0.233549,-0.986399,-0.087475,0.114280,-0.079400
0.102747,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377987,0.800625,0.233549,-0.986399,-0.087475,0.114280,-0.079400
0.112936,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377992,0.800638,0.233551,-0.986397,-0.087470,0.114278,-0.079437
0.123055,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378001,0.800658,0.233550,-0.986395,-0.087530,0.114294,-0.079369
0.133265,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.000000,0.000000,0.000000,0.000000,0.378002,0.800673,0.233556,-0.986396,-0.087535,0.114298,-0.079356
0.143457,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.000000,0.000000,0.000000,0.000000,0.378002,0.800673,0.233556,-0.986396,-0.087535,0.114298,-0.079356
0.153629,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.000000,0.000000,0.000000,0.000000,0.378002,0.800673,0.233556,-0.986396,-0.087535,0.114298,-0.079356
0.163825,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.000000,0.000000,0.000000,0.000000,0.378010,0.800666,0.233558,-0.986394,-0.087544,0.114296,-0.079368
0.174052,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378008,0.800676,0.233568,-0.986388,-0.087549,0.114293,-0.079442
0.184237,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378008,0.800676,0.233568,-0.986388,-0.087549,0.114293,-0.079442
0.194375,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378002,0.800659,0.233570,-0.986371,-0.087598,0.114291,-0.079602
0.204515,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378035,0.800636,0.233544,-0.986374,-0.087627,0.114245,-0.079597
0.214652,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378035,0.800636,0.233544,-0.986374,-0.087627,0.114245,-0.079597
0.224839,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378011,0.800658,0.233576,-0.986367,-0.087626,0.114289,-0.079627
0.234949,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378013,0.800671,0.233586,-0.986359,-0.087643,0.114295,-0.079692
0.245096,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378013,0.800671,0.233586,-0.986359,-0.087643,0.114295,-0.079692
0.255227,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378047,0.800640,0.233556,-0.986359,-0.087675,0.114233,-0.079748
0.265376,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378047,0.800640,0.233556,-0.986359,-0.087675,0.114233,-0.079748
0.275527,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378047,0.800640,0.233556,-0.986359,-0.087675,0.114233,-0.079748
0.285665,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378019,0.800679,0.233601,-0.986350,-0.087670,0.114299,-0.079775
0.295839,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378029,0.800674,0.233602,-0.986349,-0.087682,0.114287,-0.079784
0.305985,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378029,0.800674,0.233602,-0.986349,-0.087682,0.114287,-0.079784
0.316146,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378031,0.800687,0.233606,-0.986345,-0.087691,0.114293,-0.079814
0.326337,2.000,2.000,0.000,2.000,2.088700,2.194200,2.077500,2.091600,2.104200,0.129800,0.142500,0.062300,0.115800,0.111600,0.108700,0.015900,0.378031,0.800687,0.233606,-0.986345,-0.087691,0.114293,-0.079814
