time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.000895,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011749,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021892,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380927,0.821597,0.237702,-0.108619,0.066239,0.034876,0.991261
0.032019,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380927,0.821597,0.237702,-0.108619,0.066239,0.034876,0.991261
0.043004,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380927,0.821597,0.237702,-0.108619,0.066239,0.034876,0.991261
0.053432,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380929,0.821600,0.237701,-0.108616,0.066242,0.034875,0.991261
0.063682,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380930,0.821598,0.237699,-0.108615,0.066237,0.034884,0.991261
0.073903,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380924,0.821598,0.237703,-0.108611,0.066244,0.034879,0.991261
0.084117,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380928,0.821597,0.237702,-0.108616,0.066239,0.034884,0.991261
0.094321,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380928,0.821597,0.237702,-0.108616,0.066239,0.034884,0.991261
0.104598,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380927,0.821599,0.237699,-0.108604,0.066240,0.034871,0.991263
0.114830,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380927,0.821599,0.237699,-0.108604,0.066240,0.034871,0.991263
0.125272,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380927,0.821599,0.237699,-0.108604,0.066240,0.034871,0.991263
0.135470,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.000000,0.000000,0.000000,0.000000,0.380932,0.821602,0.237700,-0.108612,0.066243,0.034883,0.991261
0.145667,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.000000,0.000000,0.000000,0.000000,0.380932,0.821601,0.237697,-0.108605,0.066238,0.034880,0.991262
0.155812,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.000000,0.000000,0.000000,0.000000,0.380932,0.821601,0.237697,-0.108605,0.066238,0.034880,0.991262
0.165935,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.000000,0.000000,0.000000,0.000000,0.380930,0.821598,0.237699,-0.108612,0.066237,0.034884,0.991261
0.176073,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380930,0.821598,0.237699,-0.108612,0.066237,0.034884,0.991261
0.186275,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380930,0.821598,0.237696,-0.108601,0.066238,0.034893,0.991262
0.196455,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380933,0.821599,0.237698,-0.108597,0.066241,0.034896,0.991262
0.206582,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380933,0.821599,0.237698,-0.108597,0.066241,0.034896,0.991262
0.216718,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380936,0.821597,0.237695,-0.108605,0.066238,0.034893,0.991262
0.226869,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380934,0.821597,0.237694,-0.108599,0.066237,0.034898,0.991262
0.237001,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380934,0.821597,0.237694,-0.108599,0.066237,0.034898,0.991262
0.247128,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380939,0.821595,0.237695,-0.108589,0.066238,0.034903,0.991263
0.257261,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380940,0.821591,0.237695,-0.108604,0.066236,0.034910,0.991261
0.267374,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380940,0.821591,0.237695,-0.108604,0.066236,0.034910,0.991261
0.277498,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380940,0.821591,0.237695,-0.108604,0.066236,0.034910,0.991261
0.287625,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380937,0.821591,0.237692,-0.108599,0.066241,0.034905,0.991262
0.297774,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380937,0.821591,0.237692,-0.108599,0.066241,0.034905,0.991262
0.307899,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380939,0.821589,0.237694,-0.108591,0.066234,0.034903,0.991263
0.318023,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380939,0.821589,0.237694,-0.108591,0.066234,0.034903,0.991263
0.328148,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380940,0.821594,0.237694,-0.108590,0.066237,0.034914,0.991263
0.338290,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380946,0.821591,0.237690,-0.108582,0.066233,0.034919,0.991264
0.348433,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380946,0.821591,0.237690,-0.108582,0.066233,0.034919,0.991264
0.358550,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380946,0.821591,0.237689,-0.108577,0.066235,0.034915,0.991264
0.368668,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380946,0.821594,0.237689,-0.108584,0.066236,0.034927,0.991263
0.378804,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380946,0.821594,0.237689,-0.108584,0.066236,0.034927,0.991263
0.388963,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380947,0.821589,0.237688,-0.108574,0.066233,0.034924,0.991264
0.399121,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380946,0.821586,0.237689,-0.108574,0.066236,0.034925,0.991264
0.409253,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380946,0.821586,0.237689,-0.108574,0.066236,0.034925,0.991264
0.419424,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380951,0.821590,0.237686,-0.108574,0.066236,0.034933,0.991264
0.429613,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380951,0.821588,0.237688,-0.108570,0.066236,0.034938,0.991264
0.439783,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380951,0.821588,0.237688,-0.108570,0.066236,0.034938,0.991264
0.449970,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380956,0.821587,0.237687,-0.108559,0.066235,0.034941,0.991265
0.460124,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380954,0.821586,0.237686,-0.108560,0.066236,0.034948,0.991265
0.470251,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380954,0.821586,0.237686,-0.108560,0.066236,0.034948,0.991265
0.480406,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380952,0.821585,0.237685,-0.108558,0.066233,0.034950,0.991265
0.490498,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380952,0.821585,0.237685,-0.108558,0.066233,0.034950,0.991265
0.500659,2.000,2.000,0.000,2.000,0.796400,30.696100,0.788000,0.785200,0.813300,0.248000,0.249400,-1.120300,0.222700,0.219800,0.011700,-0.037500,0.380958,0.821587,0.237687,-0.108556,0.066241,0.034953,0.991265
