time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.000413,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010620,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431725,0.802368,0.266856,-0.113580,-0.005238,0.011681,0.993446
0.021912,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431725,0.802368,0.266856,-0.113580,-0.005238,0.011681,0.993446
0.032577,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431730,0.802390,0.266871,-0.113645,-0.005245,0.011714,0.993439
0.042803,2.000,2.000,0.000,2.000,3.023900,3.196900,3.016900,3.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431730,0.802390,0.266871,-0.113645,-0.005245,0.011714,0.993439
0.053026,2.000,2.000,0.000,2.000,3.023900,3.196900,3.016900,3.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431730,0.802390,0.266871,-0.113645,-0.005245,0.011714,0.993439
0.063258,2.000,2.000,0.000,2.000,3.023900,3.196900,3.016900,3.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431730,0.802390,0.266871,-0.113645,-0.005245,0.011714,0.993439
0.075049,2.000,2.000,0.000,2.000,3.023900,3.196900,3.016900,3.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431744,0.802395,0.266917,-0.113724,-0.005277,0.011721,0.993429
0.085288,2.000,2.000,0.000,2.000,3.023900,3.196900,3.016900,3.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431744,0.802395,0.266917,-0.113724,-0.005277,0.011721,0.993429
0.098320,2.000,2.000,0.000,2.000,3.023900,3.196900,3.016900,3.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431744,0.802404,0.266920,-0.113739,-0.005275,0.011729,0.993427
0.108428,2.000,2.000,0.000,2.000,3.023900,3.196900,3.016900,3.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431742,0.802422,0.266922,-0.113787,-0.005265,0.011752,0.993422
