time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001068,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011607,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381398,0.807125,0.242180,-0.981890,-0.096341,0.115706,-0.114991
0.021745,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381475,0.807084,0.242193,-0.981988,-0.095963,0.115749,-0.114421
0.031958,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381396,0.807132,0.242181,-0.981894,-0.096311,0.115706,-0.114984
0.042088,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381396,0.807132,0.242181,-0.981894,-0.096311,0.115706,-0.114984
0.052205,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381396,0.807132,0.242181,-0.981894,-0.096311,0.115706,-0.114984
0.062355,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381396,0.807127,0.242180,-0.981887,-0.096348,0.115711,-0.115000
0.072485,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381396,0.807135,0.242176,-0.981888,-0.096346,0.115705,-0.115004
0.082619,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381396,0.807135,0.242176,-0.981888,-0.096346,0.115705,-0.115004
0.092791,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381470,0.807111,0.242187,-0.981987,-0.095941,0.115743,-0.114462
0.102956,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381479,0.807099,0.242195,-0.981999,-0.095896,0.115754,-0.114378
0.113157,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381479,0.807099,0.242195,-0.981999,-0.095896,0.115754,-0.114378
0.123330,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381402,0.807129,0.242180,-0.981892,-0.096326,0.115708,-0.114986
0.133512,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,1.886300,0.107300,0.117200,0.028600,0.000000,0.000000,0.000000,0.000000,0.381401,0.807133,0.242178,-0.981893,-0.096320,0.115705,-0.114984
0.143657,2.000,0.000,0.000,0.000,1.868000,1.974800,1.860900,1.875000,1.886300,0.107300,0.117200,0.028600,0.000000,0.000000,0.000000,0.000000,0.381401,0.807133,0.242178,-0.981893,-0.096320,0.115705,-0.114984
