time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001130,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011682,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021811,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376488,0.822175,0.220865,-0.988771,-0.092268,0.112089,-0.035411
0.031939,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376466,0.822194,0.220839,-0.988780,-0.092224,0.112046,-0.035416
0.042073,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376466,0.822194,0.220839,-0.988780,-0.092224,0.112046,-0.035416
0.052163,2.000,2.000,0.000,2.000,0.124200,0.240900,0.111600,0.117200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376468,0.822191,0.220843,-0.988781,-0.092222,0.112044,-0.035404
0.062276,2.000,2.000,0.000,2.000,0.124200,0.240900,0.111600,0.117200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376468,0.822191,0.220843,-0.988781,-0.092222,0.112044,-0.035404
0.072365,2.000,2.000,0.000,2.000,0.124200,0.240900,0.111600,0.117200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376471,0.822193,0.220840,-0.988781,-0.092219,0.112044,-0.035404
0.082471,2.000,2.000,0.000,2.000,0.124200,0.240900,0.111600,0.117200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376471,0.822193,0.220840,-0.988781,-0.092219,0.112044,-0.035404
0.092605,2.000,2.000,0.000,2.000,0.124200,0.240900,0.111600,0.117200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376471,0.822193,0.220840,-0.988781,-0.092219,0.112044,-0.035404
