time,col0_lv0,col0_lv1,col0_lv2,col0_lv3,col0_lv4,col1_lv0,col1_lv1,col1_lv2,col1_lv3,col1_lv4,col2_lv0,col2_lv1,col2_lv2,col2_lv3,col2_lv4,col3_lv0,col3_lv1,col3_lv2,col3_lv3,col3_lv4
0.720000,2.7628,2.7628,2.7628,2.7628,2.7628,2.0411,2.0411,2.0411,2.0411,2.0411,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.730000,2.7496,2.7496,2.7496,2.7496,2.7496,2.0487,2.0487,2.0487,2.0487,2.0487,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.740000,2.7364,2.7364,2.7364,2.7364,2.7364,2.0563,2.0563,2.0563,2.0563,2.0563,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.750000,2.7232,2.7232,2.7232,2.7232,2.7232,2.0640,2.0640,2.0640,2.0640,2.0640,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.760000,2.7100,2.7100,2.7100,2.7100,2.7100,2.0716,2.0716,2.0716,2.0716,2.0716,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.770000,2.6968,2.6968,2.6968,2.6968,2.6968,2.0792,2.0792,2.0792,2.0792,2.0792,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.780000,2.6836,2.6836,2.6836,2.6836,2.6836,2.0868,2.0868,2.0868,2.0868,2.0868,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.790000,2.6704,2.6704,2.6704,2.6704,2.6704,2.0944,2.0944,2.0944,2.0944,2.0944,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.800000,2.6572,2.6572,2.6572,2.6572,2.6572,2.1021,2.1021,2.1021,2.1021,2.1021,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.810000,2.6440,2.6440,2.6440,2.6440,2.6440,2.1097,2.1097,2.1097,2.1097,2.1097,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.820000,2.6308,2.6308,2.6308,2.6308,2.6308,2.1173,2.1173,2.1173,2.1173,2.1173,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.830000,2.6176,2.6176,2.6176,2.6176,2.6176,2.1249,2.1249,2.1249,2.1249,2.1249,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.840000,2.6044,2.6044,2.6044,2.6044,2.6044,2.1325,2.1325,2.1325,2.1325,2.1325,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.850000,2.5912,2.5912,2.5912,2.5912,2.5912,2.1402,2.1402,2.1402,2.1402,2.1402,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.860000,2.5780,2.5780,2.5780,2.5780,2.5780,2.1478,2.1478,2.1478,2.1478,2.1478,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.870000,2.5648,2.5648,2.5648,2.5648,2.5648,2.1554,2.1554,2.1554,2.1554,2.1554,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.880000,2.5516,2.5516,2.5516,2.5516,2.5516,2.1630,2.1630,2.1630,2.1630,2.1630,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.890000,2.5384,2.5384,2.5384,2.5384,2.5384,2.1707,2.1707,2.1707,2.1707,2.1707,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.900000,2.5252,2.5252,2.5252,2.5252,2.5252,2.1783,2.1783,2.1783,2.1783,2.1783,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.910000,2.5120,2.5120,2.5120,2.5120,2.5120,2.1859,2.1859,2.1859,2.1859,2.1859,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.920000,2.4988,2.4988,2.4988,2.4988,2.4988,2.1935,2.1935,2.1935,2.1935,2.1935,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.930000,2.4856,2.4856,2.4856,2.4856,2.4856,2.2011,2.2011,2.2011,2.2011,2.2011,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.940000,2.4724,2.4724,2.4724,2.4724,2.4724,2.2088,2.2088,2.2088,2.2088,2.2088,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.950000,2.4592,2.4592,2.4592,2.4592,2.4592,2.2164,2.2164,2.2164,2.2164,2.2164,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.960000,2.4460,2.4460,2.4460,2.4460,2.4460,2.2240,2.2240,2.2240,2.2240,2.2240,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.970000,2.4328,2.4328,2.4328,2.4328,2.4328,2.2316,2.2316,2.2316,2.2316,2.2316,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.980000,2.4196,2.4196,2.4196,2.4196,2.4196,2.2392,2.2392,2.2392,2.2392,2.2392,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
0.990000,2.4064,2.4064,2.4064,2.4064,2.4064,2.2469,2.2469,2.2469,2.2469,2.2469,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.000000,2.3932,2.3932,2.3932,2.3932,2.3932,2.2545,2.2545,2.2545,2.2545,2.2545,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.010000,2.3800,2.3800,2.3800,2.3800,2.3800,2.2621,2.2621,2.2621,2.2621,2.2621,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.020000,2.3668,2.3668,2.3668,2.3668,2.3668,2.2697,2.2697,2.2697,2.2697,2.2697,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.030000,2.3536,2.3536,2.3536,2.3536,2.3536,2.2773,2.2773,2.2773,2.2773,2.2773,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.040000,2.3404,2.3404,2.3404,2.3404,2.3404,2.2850,2.2850,2.2850,2.2850,2.2850,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.050000,2.3272,2.3272,2.3272,2.3272,2.3272,2.2926,2.2926,2.2926,2.2926,2.2926,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.060000,2.3140,2.3140,2.3140,2.3140,2.3140,2.3002,2.3002,2.3002,2.3002,2.3002,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.070000,2.3008,2.3008,2.3008,2.3008,2.3008,2.3078,2.3078,2.3078,2.3078,2.3078,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.080000,2.2876,2.2876,2.2876,2.2876,2.2876,2.3154,2.3154,2.3154,2.3154,2.3154,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.090000,2.2744,2.2744,2.2744,2.2744,2.2744,2.3231,2.3231,2.3231,2.3231,2.3231,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.100000,2.2612,2.2612,2.2612,2.2612,2.2612,2.3307,2.3307,2.3307,2.3307,2.3307,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.110000,2.2480,2.2480,2.2480,2.2480,2.2480,2.3383,2.3383,2.3383,2.3383,2.3383,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.120000,2.2348,2.2348,2.2348,2.2348,2.2348,2.3459,2.3459,2.3459,2.3459,2.3459,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.130000,2.2216,2.2216,2.2216,2.2216,2.2216,2.3536,2.3536,2.3536,2.3536,2.3536,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.140000,2.2084,2.2084,2.2084,2.2084,2.2084,2.3612,2.3612,2.3612,2.3612,2.3612,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.150000,2.1952,2.1952,2.1952,2.1952,2.1952,2.3688,2.3688,2.3688,2.3688,2.3688,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.160000,2.1820,2.1820,2.1820,2.1820,2.1820,2.3764,2.3764,2.3764,2.3764,2.3764,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.170000,2.1688,2.1688,2.1688,2.1688,2.1688,2.3840,2.3840,2.3840,2.3840,2.3840,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.180000,2.1556,2.1556,2.1556,2.1556,2.1556,2.3917,2.3917,2.3917,2.3917,2.3917,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.190000,2.1424,2.1424,2.1424,2.1424,2.1424,2.3993,2.3993,2.3993,2.3993,2.3993,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.200000,2.1292,2.1292,2.1292,2.1292,2.1292,2.4069,2.4069,2.4069,2.4069,2.4069,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.210000,2.1160,2.1160,2.1160,2.1160,2.1160,2.4145,2.4145,2.4145,2.4145,2.4145,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.220000,2.1028,2.1028,2.1028,2.1028,2.1028,2.4221,2.4221,2.4221,2.4221,2.4221,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.230000,2.0896,2.0896,2.0896,2.0896,2.0896,2.4298,2.4298,2.4298,2.4298,2.4298,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.240000,2.0764,2.0764,2.0764,2.0764,2.0764,2.4374,2.4374,2.4374,2.4374,2.4374,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.250000,2.0632,2.0632,2.0632,2.0632,2.0632,2.4450,2.4450,2.4450,2.4450,2.4450,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.260000,2.0500,2.0500,2.0500,2.0500,2.0500,2.4526,2.4526,2.4526,2.4526,2.4526,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.270000,2.0368,2.0368,2.0368,2.0368,2.0368,2.4602,2.4602,2.4602,2.4602,2.4602,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.280000,2.0236,2.0236,2.0236,2.0236,2.0236,2.4679,2.4679,2.4679,2.4679,2.4679,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
1.290000,2.0104,2.0104,2.0104,2.0104,2.0104,2.4755,2.4755,2.4755,2.4755,2.4755,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000
