time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21
0.001664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496277,1.229705,0.352817,-0.000180,0.000313,0.000213,1.000000,0.554555,1.127558,0.263109,-0.000627,0.001055,-0.000177,0.999999,0.595273,0.826145,0.253963,-0.075242,-0.001015,0.005074,0.997152
0.023105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496277,1.229705,0.352817,-0.000180,0.000313,0.000213,1.000000,0.554555,1.127558,0.263109,-0.000627,0.001055,-0.000177,0.999999,0.595273,0.826145,0.253963,-0.075242,-0.001015,0.005074,0.997152
0.033426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496277,1.229706,0.352816,-0.000172,0.000316,0.000215,1.000000,0.554554,1.127553,0.263107,-0.000624,0.001078,-0.000173,0.999999,0.595273,0.826146,0.253962,-0.075232,-0.001013,0.005068,0.997153
0.043754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496277,1.229706,0.352816,-0.000172,0.000316,0.000215,1.000000,0.554554,1.127553,0.263107,-0.000624,0.001078,-0.000173,0.999999,0.595273,0.826146,0.253962,-0.075232,-0.001013,0.005068,0.997153
0.054070,0.000,0.000,0.000,-0.050,0.020,-0.060,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496278,1.229705,0.352815,-0.000174,0.000318,0.000217,1.000000,0.554558,1.127554,0.263111,-0.000654,0.001050,-0.000167,0.999999,0.595277,0.826147,0.253966,-0.075229,-0.001019,0.005069,0.997153
0.064377,0.000,0.000,0.000,-0.050,0.020,-0.060,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496281,1.229706,0.352814,-0.000174,0.000316,0.000213,1.000000,0.554553,1.127555,0.263111,-0.000622,0.001092,-0.000195,0.999999,0.595278,0.826148,0.253964,-0.075233,-0.001016,0.005082,0.997153
0.074745,0.000,0.000,0.000,-0.050,0.020,-0.060,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496278,1.229705,0.352815,-0.000173,0.000311,0.000212,1.000000,0.554558,1.127548,0.263107,-0.000700,0.001063,-0.000215,0.999999,0.595274,0.826149,0.253965,-0.075232,-0.001009,0.005077,0.997153
0.085117,0.000,0.000,0.000,-0.050,0.020,-0.060,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496278,1.229705,0.352815,-0.000173,0.000311,0.000212,1.000000,0.554558,1.127548,0.263107,-0.000700,0.001063,-0.000215,0.999999,0.595274,0.826149,0.253965,-0.075232,-0.001009,0.005077,0.997153
0.095624,0.000,0.000,0.000,-0.050,0.020,-0.060,-0.050,-0.035,-0.025,-0.098,-0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496276,1.229705,0.352815,-0.000178,0.000311,0.000211,1.000000,0.554556,1.127552,0.263108,-0.000624,0.001072,-0.000193,0.999999,0.595274,0.826149,0.253964,-0.075231,-0.001009,0.005073,0.997153
