time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21
0.000706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496681,1.229645,0.352569,-0.000394,0.000616,-0.000051,1,0.554843,1.127675,0.262997,0.000174,0.00148,0.000741,0.999999,0.598999,0.820203,0.249259,-0.057558,-0.001183,0.015729,0.998218
0.021115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496685,1.229646,0.352569,-0.000391,0.000614,-0.000045,1,0.554844,1.127674,0.262994,0.000151,0.001477,0.000754,0.999999,0.599029,0.820191,0.24921,-0.057563,-0.001266,0.015775,0.998216
0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496685,1.229646,0.352569,-0.000391,0.000614,-0.000045,1,0.554844,1.127674,0.262994,0.000151,0.001477,0.000754,0.999999,0.599029,0.820191,0.24921,-0.057563,-0.001266,0.015775,0.998216
0.041382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496685,1.229647,0.352572,-0.00039,0.000613,-0.000047,1,0.554843,1.127676,0.262994,0.000176,0.001486,0.000749,0.999999,0.599,0.820207,0.249264,-0.057586,-0.001195,0.015724,0.998216
0.051566,0,0,0,-0.012,0.068,-0.022,-0.014,0,0,0,0,0,0,0,0,0.496685,1.229647,0.352572,-0.00039,0.000613,-0.000047,1,0.554843,1.127676,0.262994,0.000176,0.001486,0.000749,0.999999,0.599,0.820207,0.249264,-0.057586,-0.001195,0.015724,0.998216
0.061719,0,0,0,-0.012,0.068,-0.022,-0.014,0,0,0,0,0,0,0,0,0.496685,1.229647,0.352572,-0.00039,0.000613,-0.000047,1,0.554843,1.127676,0.262994,0.000176,0.001486,0.000749,0.999999,0.599,0.820207,0.249264,-0.057586,-0.001195,0.015724,0.998216
0.071879,0,0,0,-0.012,0.068,-0.022,-0.014,0,0,0,0,0,0,0,0,0.496688,1.229648,0.352568,-0.000401,0.000617,-0.000049,1,0.55485,1.127679,0.262994,0.000151,0.001457,0.000744,0.999999,0.599,0.820211,0.249271,-0.057607,-0.001186,0.015732,0.998215
0.082043,0,0,0,-0.012,0.068,-0.022,-0.014,0,0,0,0,0,0,0,0,0.49669,1.229647,0.352569,-0.000385,0.000617,-0.000041,1,0.554851,1.127682,0.262997,0.000128,0.001473,0.000692,0.999999,0.599058,0.820207,0.249265,-0.057605,-0.001174,0.015782,0.998214
0.092163,0,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,0,0,0,0,0.49669,1.229647,0.352569,-0.000385,0.000617,-0.000041,1,0.554851,1.127682,0.262997,0.000128,0.001473,0.000692,0.999999,0.599058,0.820207,0.249265,-0.057605,-0.001174,0.015782,0.998214
0.102307,0,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,0,0,0,0,0.496683,1.229648,0.352572,-0.000391,0.000614,-0.000049,1,0.554844,1.127677,0.262995,0.000157,0.001438,0.000733,0.999999,0.599026,0.82021,0.249237,-0.057621,-0.001255,0.015777,0.998213
0.112506,0,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,0,0,0,0,0.496684,1.229648,0.352569,-0.000397,0.000615,-0.000048,1,0.554848,1.12768,0.262998,0.000157,0.001507,0.000748,0.999999,0.59904,0.820222,0.24928,-0.057631,-0.001158,0.015749,0.998213
0.12272,0,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,0,0,0,0,0.496688,1.229647,0.35257,-0.00039,0.000617,-0.000045,1,0.554851,1.127685,0.262998,0.000145,0.001476,0.000769,0.999999,0.599032,0.820221,0.249289,-0.05765,-0.001169,0.015737,0.998212
0.132932,0,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496688,1.229647,0.35257,-0.00039,0.000617,-0.000045,1,0.554851,1.127685,0.262998,0.000145,0.001476,0.000769,0.999999,0.599032,0.820221,0.249289,-0.05765,-0.001169,0.015737,0.998212
0.14314,0.666,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496685,1.22965,0.352567,-0.00039,0.000612,-0.000038,1,0.55486,1.127681,0.263,0.000163,0.001479,0.000742,0.999999,0.59903,0.820212,0.24924,-0.057653,-0.001262,0.015768,0.998211
0.153372,0.666,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496685,1.22965,0.352567,-0.00039,0.000612,-0.000038,1,0.55486,1.127681,0.263,0.000163,0.001479,0.000742,0.999999,0.59903,0.820212,0.24924,-0.057653,-0.001262,0.015768,0.998211
0.163576,0.666,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.49669,1.22965,0.352566,-0.000388,0.000615,-0.00005,1,0.554851,1.127681,0.262995,0.000142,0.001478,0.000732,0.999999,0.599055,0.820205,0.249252,-0.057671,-0.001226,0.015813,0.99821
0.173738,0.666,0,0,-0.012,0.068,-0.022,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.49669,1.22965,0.352566,-0.000388,0.000615,-0.00005,1,0.554851,1.127681,0.262995,0.000142,0.001478,0.000732,0.999999,0.599055,0.820205,0.249252,-0.057671,-0.001226,0.015813,0.99821
0.183934,0.666,0,0,-0.012,0.068,-0.023,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496687,1.229648,0.352571,-0.000394,0.000617,-0.000049,1,0.55485,1.127674,0.262996,0.000161,0.001459,0.000779,0.999999,0.598989,0.820238,0.249301,-0.057715,-0.001185,0.015714,0.998209
0.194225,0.666,0,0,-0.012,0.068,-0.023,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496687,1.229648,0.352571,-0.000394,0.000617,-0.000049,1,0.55485,1.127674,0.262996,0.000161,0.001459,0.000779,0.999999,0.598989,0.820238,0.249301,-0.057715,-0.001185,0.015714,0.998209
0.204528,0.666,0,0,-0.012,0.068,-0.023,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496687,1.229648,0.352571,-0.000394,0.000617,-0.000049,1,0.55485,1.127674,0.262996,0.000161,0.001459,0.000779,0.999999,0.598989,0.820238,0.249301,-0.057715,-0.001185,0.015714,0.998209
0.214811,0.666,0,0,-0.012,0.068,-0.023,-0.014,-0.005,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496688,1.229648,0.352569,-0.000386,0.000609,-0.000046,1,0.554845,1.127677,0.262996,0.000169,0.001484,0.000764,0.999999,0.599065,0.820211,0.249253,-0.0577,-0.001235,0.015827,0.998208
0.225075,0.666,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496688,1.229648,0.352569,-0.000386,0.000609,-0.000046,1,0.554845,1.127677,0.262996,0.000169,0.001484,0.000764,0.999999,0.599065,0.820211,0.249253,-0.0577,-0.001235,0.015827,0.998208
0.235411,0.666,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496688,1.22965,0.352573,-0.00039,0.000613,-0.000048,1,0.554845,1.127677,0.262997,0.000144,0.001484,0.000751,0.999999,0.59908,0.820204,0.249237,-0.057704,-0.001268,0.015858,0.998207
0.24556,0.666,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496688,1.22965,0.352573,-0.00039,0.000613,-0.000048,1,0.554845,1.127677,0.262997,0.000144,0.001484,0.000751,0.999999,0.59908,0.820204,0.249237,-0.057704,-0.001268,0.015858,0.998207
0.255686,0.666,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.095,-0.037,0.496684,1.229648,0.352571,-0.000391,0.000615,-0.000045,1,0.554844,1.127677,0.262994,0.000145,0.001469,0.000722,0.999999,0.599057,0.820225,0.249274,-0.057727,-0.001216,0.015808,0.998206
0.265829,0.666,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496685,1.229648,0.352571,-0.000387,0.000614,-0.000046,1,0.554844,1.127673,0.262995,0.000173,0.001463,0.000756,0.999999,0.599031,0.820241,0.249316,-0.057759,-0.001155,0.015722,0.998206
0.275964,1.332,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496685,1.229648,0.352571,-0.000387,0.000614,-0.000046,1,0.554844,1.127673,0.262995,0.000173,0.001463,0.000756,0.999999,0.599031,0.820241,0.249316,-0.057759,-0.001155,0.015722,0.998206
0.286087,1.332,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496687,1.229645,0.35257,-0.000391,0.00061,-0.000045,1,0.55484,1.127679,0.262995,0.000149,0.001487,0.000743,0.999999,0.599084,0.820214,0.249245,-0.057747,-0.001271,0.015859,0.998204
0.296213,1.332,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496685,1.229647,0.35257,-0.000387,0.000618,-0.000045,1,0.554842,1.12768,0.262995,0.000179,0.001501,0.000762,0.999999,0.599082,0.820221,0.249255,-0.057765,-0.001258,0.01584,0.998204
0.306326,1.332,0,0,-0.012,0.068,-0.023,-0.014,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496686,1.229644,0.352571,-0.000389,0.000614,-0.000047,1,0.554844,1.12768,0.262997,0.00017,0.001526,0.000759,0.999999,0.599037,0.820248,0.249322,-0.057785,-0.001163,0.015725,0.998205
0.316501,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496685,1.229649,0.352569,-0.000383,0.000619,-0.000042,1,0.554859,1.12768,0.262996,0.000163,0.001501,0.000746,0.999999,0.599063,0.820231,0.249281,-0.057783,-0.001229,0.015809,0.998203
0.326681,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496685,1.229649,0.352569,-0.000383,0.000619,-0.000042,1,0.554859,1.12768,0.262996,0.000163,0.001501,0.000746,0.999999,0.599063,0.820231,0.249281,-0.057783,-0.001229,0.015809,0.998203
0.336812,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496685,1.229649,0.352569,-0.000383,0.000619,-0.000042,1,0.554859,1.12768,0.262996,0.000163,0.001501,0.000746,0.999999,0.599063,0.820231,0.249281,-0.057783,-0.001229,0.015809,0.998203
0.346932,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.002,0.023,-0.061,0.027,-0.001,-0.005,0.1,-0.037,0.496687,1.229646,0.352569,-0.000391,0.000615,-0.00005,1,0.554857,1.127681,0.262994,0.000151,0.001531,0.000732,0.999999,0.599072,0.820234,0.249273,-0.057808,-0.001257,0.01582,0.998202
0.357049,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.001,-0.005,0.1,-0.037,0.496687,1.229646,0.352569,-0.000391,0.000615,-0.00005,1,0.554857,1.127681,0.262994,0.000151,0.001531,0.000732,0.999999,0.599072,0.820234,0.249273,-0.057808,-0.001257,0.01582,0.998202
0.367174,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.001,-0.005,0.1,-0.037,0.496685,1.229648,0.352571,-0.000389,0.000612,-0.000047,1,0.55485,1.127681,0.262995,0.000147,0.001522,0.00075,0.999999,0.599079,0.820228,0.249268,-0.057819,-0.001268,0.015832,0.998201
0.377295,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.001,-0.005,0.1,-0.037,0.496685,1.229648,0.352571,-0.000389,0.000612,-0.000047,1,0.55485,1.127681,0.262995,0.000147,0.001522,0.00075,0.999999,0.599079,0.820228,0.249268,-0.057819,-0.001268,0.015832,0.998201
0.387456,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.001,-0.005,0.1,-0.037,0.496687,1.229649,0.352569,-0.000389,0.000609,-0.000043,1,0.554857,1.12768,0.262998,0.000162,0.0015,0.000773,0.999999,0.59902,0.820264,0.249349,-0.057847,-0.001153,0.015712,0.998201
0.397584,1.332,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.49669,1.229648,0.352567,-0.000384,0.000614,-0.000043,1,0.554859,1.12768,0.262989,0.00015,0.001449,0.00073,0.999999,0.599029,0.820271,0.249344,-0.057849,-0.001163,0.015723,0.998201
0.407691,1.999,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.49669,1.229648,0.352567,-0.000384,0.000614,-0.000043,1,0.554859,1.12768,0.262989,0.00015,0.001449,0.00073,0.999999,0.599029,0.820271,0.249344,-0.057849,-0.001163,0.015723,0.998201
0.417785,1.999,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.496688,1.22965,0.35257,-0.000388,0.000613,-0.000043,1,0.554854,1.127676,0.262993,0.000157,0.00148,0.000751,0.999999,0.599027,0.820267,0.249345,-0.057865,-0.001166,0.015732,0.9982
0.42795,1.999,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.496688,1.22965,0.35257,-0.000388,0.000613,-0.000043,1,0.554854,1.127676,0.262993,0.000157,0.00148,0.000751,0.999999,0.599027,0.820267,0.249345,-0.057865,-0.001166,0.015732,0.9982
0.438142,1.999,0,0,-0.014,0.068,-0.022,-0.012,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.496682,1.229647,0.352571,-0.000389,0.000611,-0.00005,1,0.55485,1.12768,0.262997,0.000162,0.001493,0.000746,0.999999,0.599024,0.82027,0.249347,-0.057886,-0.001165,0.015718,0.998199
0.448349,1.999,0,0,-0.014,0.061,-0.023,-0.015,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.496686,1.229644,0.352569,-0.000396,0.000612,-0.000047,1,0.554859,1.127683,0.262995,0.000132,0.001493,0.00074,0.999999,0.599028,0.820279,0.24935,-0.057902,-0.001172,0.015705,0.998198
0.458629,1.999,0,0,-0.014,0.061,-0.023,-0.015,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.496688,1.229647,0.35257,-0.000392,0.000611,-0.000056,1,0.554867,1.127679,0.262995,0.000154,0.001491,0.000734,0.999999,0.59903,0.820276,0.249351,-0.057907,-0.001172,0.015708,0.998198
0.469027,1.999,0,0,-0.014,0.061,-0.023,-0.015,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.496688,1.229647,0.35257,-0.000392,0.000611,-0.000056,1,0.554867,1.127679,0.262995,0.000154,0.001491,0.000734,0.999999,0.59903,0.820276,0.249351,-0.057907,-0.001172,0.015708,0.998198
0.479358,1.999,0,0,-0.014,0.061,-0.023,-0.015,0.005,0.019,-0.061,0.029,-0.009,-0.007,0.093,-0.036,0.496683,1.229644,0.352569,-0.000389,0.000614,-0.000051,1,0.554851,1.12768,0.262992,0.000132,0.001464,0.000717,0.999999,0.599026,0.820282,0.249363,-0.057911,-0.001163,0.015728,0.998197
0.489678,1.999,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.007,0.093,-0.036,0.496683,1.229644,0.352569,-0.000389,0.000614,-0.000051,1,0.554851,1.12768,0.262992,0.000132,0.001464,0.000717,0.999999,0.599026,0.820282,0.249363,-0.057911,-0.001163,0.015728,0.998197
0.49997,1.999,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.007,0.093,-0.036,0.496686,1.229648,0.352565,-0.000389,0.000615,-0.000041,1,0.554855,1.127679,0.26299,0.000165,0.001504,0.000775,0.999999,0.599029,0.820278,0.249358,-0.057937,-0.001169,0.015709,0.998196
0.510279,1.999,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.007,0.093,-0.036,0.49669,1.229646,0.352565,-0.000393,0.000609,-0.000045,1,0.554849,1.127673,0.262994,0.000168,0.00148,0.000754,0.999999,0.599029,0.820286,0.249361,-0.05795,-0.001176,0.015704,0.998195
0.520707,1.999,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.007,0.093,-0.036,0.49669,1.229646,0.352565,-0.000393,0.000609,-0.000045,1,0.554849,1.127673,0.262994,0.000168,0.00148,0.000754,0.999999,0.599029,0.820286,0.249361,-0.05795,-0.001176,0.015704,0.998195
0.531027,1.999,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496687,1.229646,0.352569,-0.000385,0.000618,-0.000046,1,0.554853,1.127682,0.262994,0.000148,0.001487,0.00074,0.999999,0.59903,0.820292,0.249367,-0.05795,-0.001177,0.015722,0.998195
0.541293,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496689,1.229645,0.352564,-0.000389,0.00062,-0.000048,1,0.55485,1.127677,0.262994,0.000154,0.001489,0.000734,0.999999,0.599031,0.82029,0.249372,-0.057963,-0.001174,0.01571,0.998194
0.551551,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496689,1.229645,0.352564,-0.000389,0.00062,-0.000048,1,0.55485,1.127677,0.262994,0.000154,0.001489,0.000734,0.999999,0.599031,0.82029,0.249372,-0.057963,-0.001174,0.01571,0.998194
0.561766,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496686,1.229643,0.352567,-0.000389,0.000613,-0.000043,1,0.55485,1.127678,0.262991,0.000161,0.001489,0.000732,0.999999,0.599024,0.820287,0.249374,-0.057981,-0.00117,0.015706,0.998193
0.572064,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496686,1.229643,0.352567,-0.000389,0.000613,-0.000043,1,0.55485,1.127678,0.262991,0.000161,0.001489,0.000732,0.999999,0.599024,0.820287,0.249374,-0.057981,-0.00117,0.015706,0.998193
0.58235,2,0,0,-0.014,0.067,-0.022,-0.012,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496687,1.229648,0.35257,-0.00039,0.000613,-0.000045,1,0.554851,1.127677,0.262994,0.000128,0.001448,0.000746,0.999999,0.599027,0.820299,0.249377,-0.058004,-0.001181,0.015717,0.998192
0.592609,2,0,0,-0.014,0.067,-0.022,-0.012,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496686,1.229646,0.352568,-0.000397,0.00062,-0.000045,1,0.554854,1.127675,0.262998,0.000146,0.001469,0.000744,0.999999,0.598991,0.820302,0.249381,-0.058017,-0.001187,0.015686,0.998192
0.602814,2,0,0,-0.014,0.067,-0.022,-0.012,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496686,1.229646,0.352568,-0.000397,0.00062,-0.000045,1,0.554854,1.127675,0.262998,0.000146,0.001469,0.000744,0.999999,0.598991,0.820302,0.249381,-0.058017,-0.001187,0.015686,0.998192
0.613045,2,0,0,-0.014,0.067,-0.022,-0.012,-0.007,0.024,-0.061,0.023,-0.009,-0.004,0.1,-0.037,0.496692,1.229646,0.352569,-0.000382,0.000615,-0.000045,1,0.554846,1.127681,0.262996,0.000148,0.001479,0.00073,0.999999,0.599025,0.820302,0.249385,-0.058015,-0.001172,0.015723,0.998191
0.623307,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.009,-0.004,0.1,-0.037,0.49669,1.229648,0.352571,-0.000388,0.000611,-0.000045,1,0.554847,1.127676,0.262994,0.000145,0.001494,0.00076,0.999999,0.599026,0.820303,0.249389,-0.05803,-0.001174,0.015721,0.99819
0.633486,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.009,-0.004,0.1,-0.037,0.49669,1.229648,0.352571,-0.000388,0.000611,-0.000045,1,0.554847,1.127676,0.262994,0.000145,0.001494,0.00076,0.999999,0.599026,0.820303,0.249389,-0.05803,-0.001174,0.015721,0.99819
0.643646,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.009,-0.004,0.1,-0.037,0.49669,1.229648,0.352571,-0.000388,0.000611,-0.000045,1,0.554847,1.127676,0.262994,0.000145,0.001494,0.00076,0.999999,0.599026,0.820303,0.249389,-0.05803,-0.001174,0.015721,0.99819
0.653801,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.009,-0.004,0.1,-0.037,0.496685,1.229647,0.352569,-0.000386,0.000613,-0.000045,1,0.55485,1.12768,0.262993,0.000135,0.001445,0.000732,0.999999,0.599025,0.820304,0.249393,-0.058045,-0.001174,0.01572,0.99819
0.663967,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496685,1.229647,0.352569,-0.000386,0.000613,-0.000045,1,0.55485,1.12768,0.262993,0.000135,0.001445,0.000732,0.999999,0.599025,0.820304,0.249393,-0.058045,-0.001174,0.01572,0.99819
0.674121,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496683,1.229645,0.352568,-0.000395,0.00061,-0.000049,1,0.554851,1.127683,0.262995,0.000138,0.001472,0.000724,0.999999,0.599014,0.820319,0.249396,-0.058092,-0.001197,0.01572,0.998187
0.684279,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496687,1.229649,0.352571,-0.000395,0.00061,-0.000053,1,0.554857,1.127682,0.262992,0.000131,0.001475,0.000754,0.999999,0.598999,0.820326,0.249398,-0.058104,-0.001203,0.015705,0.998186
0.69447,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496687,1.229649,0.352571,-0.000395,0.00061,-0.000053,1,0.554857,1.127682,0.262992,0.000131,0.001475,0.000754,0.999999,0.598999,0.820326,0.249398,-0.058104,-0.001203,0.015705,0.998186
0.704658,2,0,0,-0.014,0.067,-0.022,-0.012,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496684,1.229648,0.352569,-0.000392,0.000613,-0.000048,1,0.55486,1.127684,0.262995,0.000145,0.001476,0.00072,0.999999,0.599004,0.820331,0.249402,-0.058119,-0.001199,0.015711,0.998185
0.714817,2,0,0,-0.014,0.061,-0.023,-0.015,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496688,1.229649,0.352567,-0.000394,0.000615,-0.000052,1,0.554853,1.12768,0.262997,0.000163,0.00145,0.000785,0.999999,0.599026,0.820322,0.249408,-0.0581,-0.001188,0.015716,0.998186
0.724992,2,0,0,-0.014,0.061,-0.023,-0.015,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496688,1.229649,0.352567,-0.000394,0.000615,-0.000052,1,0.554853,1.12768,0.262997,0.000163,0.00145,0.000785,0.999999,0.599026,0.820322,0.249408,-0.0581,-0.001188,0.015716,0.998186
0.73516,2,0,0,-0.014,0.061,-0.023,-0.015,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496684,1.229648,0.352569,-0.000385,0.000613,-0.000047,1,0.554858,1.127681,0.262997,0.000156,0.001511,0.000736,0.999999,0.598958,0.820333,0.249394,-0.058144,-0.001223,0.015679,0.998184
0.745303,2,0,0,-0.014,0.061,-0.023,-0.015,-0.005,0.016,-0.061,0.029,-0.008,-0.007,0.098,-0.036,0.496685,1.229649,0.352569,-0.000386,0.000609,-0.000051,1,0.554852,1.127681,0.262994,0.000153,0.001481,0.000726,0.999999,0.598956,0.820337,0.2494,-0.058153,-0.001227,0.015681,0.998184
0.755482,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.008,-0.007,0.098,-0.036,0.496685,1.229649,0.352569,-0.000386,0.000609,-0.000051,1,0.554852,1.127681,0.262994,0.000153,0.001481,0.000726,0.999999,0.598956,0.820337,0.2494,-0.058153,-0.001227,0.015681,0.998184
0.765619,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.008,-0.007,0.098,-0.036,0.496688,1.229645,0.35257,-0.000396,0.00062,-0.000047,1,0.554862,1.127681,0.262993,0.000156,0.001473,0.000743,0.999999,0.599013,0.820334,0.249415,-0.058158,-0.001198,0.015706,0.998183
0.775775,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.008,-0.007,0.098,-0.036,0.496691,1.229649,0.352569,-0.000397,0.000611,-0.000046,1,0.554851,1.127676,0.262994,0.000159,0.001488,0.000735,0.999999,0.59897,0.82034,0.249409,-0.058181,-0.001234,0.015692,0.998182
0.785936,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.008,-0.007,0.098,-0.036,0.496691,1.229649,0.352569,-0.000397,0.000611,-0.000046,1,0.554851,1.127676,0.262994,0.000159,0.001488,0.000735,0.999999,0.59897,0.82034,0.249409,-0.058181,-0.001234,0.015692,0.998182
0.796119,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.005,0.103,-0.037,0.496685,1.229647,0.352571,-0.000389,0.00061,-0.000049,1,0.554851,1.127676,0.262994,0.000161,0.001474,0.00075,0.999999,0.598961,0.820341,0.249406,-0.05819,-0.00123,0.015679,0.998182
0.806298,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.005,0.103,-0.037,0.496685,1.229647,0.352571,-0.000389,0.00061,-0.000049,1,0.554851,1.127676,0.262994,0.000161,0.001474,0.00075,0.999999,0.598961,0.820341,0.249406,-0.05819,-0.00123,0.015679,0.998182
0.816461,2,0,0,-0.014,0.061,-0.023,-0.015,-0.007,0.024,-0.061,0.023,-0.009,-0.005,0.103,-0.037,0.49669,1.22965,0.352569,-0.000391,0.000616,-0.000044,1,0.554856,1.127679,0.262993,0.000158,0.001467,0.000758,0.999999,0.598954,0.820346,0.249408,-0.058195,-0.001229,0.015681,0.998181
