time,pd_4,pd_7,pd_8,pd_3,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,pm_3_1,pm_3_2,pm_3_3,pm_3_4,mocap1_x,mocap1_y,mocap1_z,mocap1_qx,mocap1_qy,mocap1_qz,mocap1_qw,mocap2_x,mocap2_y,mocap2_z,mocap2_qx,mocap2_qy,mocap2_qz,mocap2_qw,mocap3_x,mocap3_y,mocap3_z,mocap3_qx,mocap3_qy,mocap3_qz,mocap3_qw
0.001873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496637,1.229640,0.352371,-0.000344,0.000640,-0.000013,1.000000,0.554821,1.127908,0.262984,0.000294,0.002233,0.000575,0.999997,0.602436,0.817118,0.261845,-0.109224,-0.003143,0.033648,0.993443
0.022454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496637,1.229640,0.352371,-0.000344,0.000640,-0.000013,1.000000,0.554821,1.127908,0.262984,0.000294,0.002233,0.000575,0.999997,0.602436,0.817118,0.261845,-0.109224,-0.003143,0.033648,0.993443
0.032740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496639,1.229640,0.352374,-0.000335,0.000638,-0.000010,1.000000,0.554818,1.127908,0.262981,0.000302,0.002191,0.000593,0.999997,0.602431,0.817115,0.261856,-0.109233,-0.003164,0.033631,0.993442
0.043013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496639,1.229640,0.352374,-0.000335,0.000638,-0.000010,1.000000,0.554818,1.127908,0.262981,0.000302,0.002191,0.000593,0.999997,0.602431,0.817115,0.261856,-0.109233,-0.003164,0.033631,0.993442
0.053300,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496634,1.229637,0.352372,-0.000342,0.000640,-0.000010,1.000000,0.554824,1.127910,0.262987,0.000294,0.002220,0.000575,0.999997,0.602451,0.817110,0.261846,-0.109201,-0.003123,0.033642,0.993445
0.063513,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496634,1.229637,0.352372,-0.000342,0.000640,-0.000010,1.000000,0.554824,1.127910,0.262987,0.000294,0.002220,0.000575,0.999997,0.602451,0.817110,0.261846,-0.109201,-0.003123,0.033642,0.993445
0.073702,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496632,1.229640,0.352379,-0.000337,0.000630,-0.000011,1.000000,0.554818,1.127907,0.262981,0.000316,0.002194,0.000573,0.999997,0.602432,0.817119,0.261845,-0.109231,-0.003144,0.033640,0.993442
0.083959,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496635,1.229640,0.352374,-0.000337,0.000641,-0.000005,1.000000,0.554819,1.127907,0.262980,0.000326,0.002221,0.000601,0.999997,0.602456,0.817108,0.261847,-0.109201,-0.003119,0.033654,0.993445
0.094204,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496639,1.229638,0.352370,-0.000347,0.000642,-0.000013,1.000000,0.554815,1.127907,0.262983,0.000311,0.002223,0.000604,0.999997,0.602431,0.817117,0.261845,-0.109234,-0.003144,0.033646,0.993441
0.104370,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496639,1.229638,0.352370,-0.000347,0.000642,-0.000013,1.000000,0.554815,1.127907,0.262983,0.000311,0.002223,0.000604,0.999997,0.602431,0.817117,0.261845,-0.109234,-0.003144,0.033646,0.993441
0.114613,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496636,1.229644,0.352376,-0.000335,0.000631,-0.000003,1.000000,0.554824,1.127911,0.262982,0.000300,0.002185,0.000572,0.999997,0.602434,0.817119,0.261846,-0.109226,-0.003145,0.033649,0.993442
0.124818,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496636,1.229644,0.352376,-0.000335,0.000631,-0.000003,1.000000,0.554824,1.127911,0.262982,0.000300,0.002185,0.000572,0.999997,0.602434,0.817119,0.261846,-0.109226,-0.003145,0.033649,0.993442
0.134998,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.000,0.000,0.000,0.000,0.496636,1.229644,0.352376,-0.000335,0.000631,-0.000003,1.000000,0.554824,1.127911,0.262982,0.000300,0.002185,0.000572,0.999997,0.602434,0.817119,0.261846,-0.109226,-0.003145,0.033649,0.993442
0.145219,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.000,0.000,0.000,0.000,0.496640,1.229645,0.352371,-0.000339,0.000645,-0.000010,1.000000,0.554820,1.127908,0.262981,0.000328,0.002213,0.000604,0.999997,0.602439,0.817122,0.261842,-0.109221,-0.003145,0.033638,0.993443
0.155361,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.000,0.000,0.000,0.000,0.496636,1.229644,0.352378,-0.000327,0.000628,-0.000004,1.000000,0.554830,1.127909,0.262984,0.000301,0.002188,0.000566,0.999997,0.602435,0.817120,0.261845,-0.109225,-0.003143,0.033647,0.993442
0.165571,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.000,0.000,0.000,0.000,0.496636,1.229644,0.352378,-0.000327,0.000628,-0.000004,1.000000,0.554830,1.127909,0.262984,0.000301,0.002188,0.000566,0.999997,0.602435,0.817120,0.261845,-0.109225,-0.003143,0.033647,0.993442
0.175788,0.000,0.000,0.000,0.000,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496636,1.229644,0.352378,-0.000327,0.000628,-0.000004,1.000000,0.554830,1.127909,0.262984,0.000301,0.002188,0.000566,0.999997,0.602435,0.817120,0.261845,-0.109225,-0.003143,0.033647,0.993442
0.185952,0.873,0.000,0.000,0.873,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496635,1.229640,0.352376,-0.000339,0.000640,-0.000010,1.000000,0.554817,1.127910,0.262985,0.000296,0.002195,0.000601,0.999997,0.602433,0.817123,0.261844,-0.109224,-0.003148,0.033641,0.993443
0.196128,0.873,0.000,0.000,0.873,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496635,1.229640,0.352376,-0.000339,0.000640,-0.000010,1.000000,0.554817,1.127910,0.262985,0.000296,0.002195,0.000601,0.999997,0.602433,0.817123,0.261844,-0.109224,-0.003148,0.033641,0.993443
0.206306,0.873,0.000,0.000,0.873,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496629,1.229636,0.352377,-0.000341,0.000638,-0.000002,1.000000,0.554820,1.127905,0.262983,0.000315,0.002194,0.000600,0.999997,0.602437,0.817123,0.261843,-0.109222,-0.003153,0.033640,0.993443
0.216491,0.873,0.000,0.000,0.873,0.242,0.235,0.241,0.235,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496642,1.229642,0.352371,-0.000334,0.000643,-0.000012,1.000000,0.554826,1.127912,0.262982,0.000299,0.002191,0.000578,0.999997,0.602433,0.817123,0.261841,-0.109230,-0.003147,0.033641,0.993442
0.226674,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496642,1.229642,0.352371,-0.000334,0.000643,-0.000012,1.000000,0.554826,1.127912,0.262982,0.000299,0.002191,0.000578,0.999997,0.602433,0.817123,0.261841,-0.109230,-0.003147,0.033641,0.993442
0.236876,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496640,1.229641,0.352370,-0.000338,0.000640,-0.000008,1.000000,0.554818,1.127906,0.262984,0.000327,0.002204,0.000604,0.999997,0.602451,0.817117,0.261845,-0.109193,-0.003126,0.033649,0.993446
0.247038,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496634,1.229638,0.352374,-0.000331,0.000640,-0.000012,1.000000,0.554827,1.127910,0.262985,0.000277,0.002216,0.000577,0.999997,0.602453,0.817116,0.261846,-0.109190,-0.003122,0.033650,0.993446
0.257215,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.245,0.795,0.061,0.142,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496634,1.229638,0.352374,-0.000331,0.000640,-0.000012,1.000000,0.554827,1.127910,0.262985,0.000277,0.002216,0.000577,0.999997,0.602453,0.817116,0.261846,-0.109190,-0.003122,0.033650,0.993446
0.267364,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496639,1.229637,0.352371,-0.000343,0.000643,-0.000007,1.000000,0.554827,1.127912,0.262983,0.000295,0.002193,0.000568,0.999997,0.602435,0.817123,0.261840,-0.109229,-0.003148,0.033636,0.993442
0.277466,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496639,1.229637,0.352371,-0.000343,0.000643,-0.000007,1.000000,0.554823,1.127908,0.262985,0.000325,0.002231,0.000597,0.999997,0.602439,0.817122,0.261843,-0.109220,-0.003144,0.033642,0.993443
0.287642,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496639,1.229637,0.352371,-0.000343,0.000643,-0.000007,1.000000,0.554823,1.127908,0.262985,0.000325,0.002231,0.000597,0.999997,0.602439,0.817122,0.261843,-0.109220,-0.003144,0.033642,0.993443
0.297803,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.112,0.078,-0.037,0.328,0.339,0.352,0.366,0.496635,1.229643,0.352373,-0.000333,0.000636,-0.000007,1.000000,0.554823,1.127908,0.262985,0.000325,0.002231,0.000597,0.999997,0.602439,0.817122,0.261843,-0.109220,-0.003144,0.033642,0.993443
0.308027,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.328,0.339,0.352,0.366,0.496637,1.229638,0.352370,-0.000337,0.000637,-0.000009,1.000000,0.554826,1.127909,0.262983,0.000309,0.002207,0.000588,0.999997,0.602433,0.817124,0.261842,-0.109227,-0.003148,0.033647,0.993442
0.318221,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.328,0.339,0.352,0.366,0.496637,1.229638,0.352370,-0.000337,0.000637,-0.000009,1.000000,0.554826,1.127909,0.262983,0.000309,0.002207,0.000588,0.999997,0.602433,0.817124,0.261842,-0.109227,-0.003148,0.033647,0.993442
0.328380,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.328,0.339,0.352,0.366,0.496641,1.229643,0.352369,-0.000332,0.000639,-0.000006,1.000000,0.554831,1.127910,0.262978,0.000284,0.002196,0.000552,0.999997,0.602456,0.817118,0.261844,-0.109190,-0.003125,0.033649,0.993446
0.338540,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.328,0.339,0.352,0.366,0.496629,1.229644,0.352377,-0.000329,0.000633,-0.000002,1.000000,0.554825,1.127905,0.262978,0.000323,0.002194,0.000613,0.999997,0.602439,0.817123,0.261841,-0.109216,-0.003147,0.033653,0.993443
0.348673,0.873,0.000,0.000,0.873,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496638,1.229638,0.352373,-0.000346,0.000631,-0.000008,1.000000,0.554823,1.127905,0.262979,0.000327,0.002189,0.000600,0.999997,0.602436,0.817125,0.261843,-0.109219,-0.003153,0.033647,0.993443
0.358831,1.747,0.000,0.000,1.747,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496638,1.229638,0.352373,-0.000346,0.000631,-0.000008,1.000000,0.554823,1.127905,0.262979,0.000327,0.002189,0.000600,0.999997,0.602436,0.817125,0.261843,-0.109219,-0.003153,0.033647,0.993443
0.368971,1.747,0.000,0.000,1.747,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496640,1.229638,0.352371,-0.000340,0.000647,-0.000008,1.000000,0.554830,1.127908,0.262981,0.000306,0.002182,0.000564,0.999997,0.602455,0.817116,0.261848,-0.109192,-0.003128,0.033650,0.993446
0.379134,1.747,0.000,0.000,1.747,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496640,1.229638,0.352371,-0.000340,0.000647,-0.000008,1.000000,0.554830,1.127908,0.262981,0.000306,0.002182,0.000564,0.999997,0.602455,0.817116,0.261848,-0.109192,-0.003128,0.033650,0.993446
0.389407,1.747,0.000,0.000,1.747,0.244,0.241,0.237,0.233,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496640,1.229643,0.352374,-0.000333,0.000640,-0.000011,1.000000,0.554824,1.127908,0.262982,0.000292,0.002194,0.000593,0.999997,0.602430,0.817114,0.261847,-0.109220,-0.003160,0.033621,0.993444
0.399667,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496640,1.229643,0.352374,-0.000333,0.000640,-0.000011,1.000000,0.554824,1.127908,0.262982,0.000292,0.002194,0.000593,0.999997,0.602430,0.817114,0.261847,-0.109220,-0.003160,0.033621,0.993444
0.409883,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496642,1.229645,0.352369,-0.000328,0.000645,-0.000010,1.000000,0.554827,1.127907,0.262978,0.000298,0.002183,0.000569,0.999997,0.602437,0.817124,0.261840,-0.109219,-0.003149,0.033649,0.993443
0.420148,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496638,1.229639,0.352374,-0.000345,0.000640,-0.000012,1.000000,0.554826,1.127906,0.262980,0.000345,0.002173,0.000601,0.999997,0.602433,0.817123,0.261840,-0.109220,-0.003148,0.033647,0.993443
0.430364,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.247,0.795,0.061,0.144,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496638,1.229639,0.352374,-0.000345,0.000640,-0.000012,1.000000,0.554826,1.127906,0.262980,0.000345,0.002173,0.000601,0.999997,0.602433,0.817123,0.261840,-0.109220,-0.003148,0.033647,0.993443
0.440587,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496637,1.229645,0.352374,-0.000329,0.000632,-0.000009,1.000000,0.554828,1.127905,0.262981,0.000315,0.002180,0.000597,0.999997,0.602427,0.817121,0.261843,-0.109222,-0.003145,0.033651,0.993443
0.450784,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496639,1.229646,0.352370,-0.000333,0.000635,-0.000016,1.000000,0.554827,1.127906,0.262975,0.000295,0.002193,0.000578,0.999997,0.602453,0.817115,0.261846,-0.109182,-0.003121,0.033653,0.993447
0.460980,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496639,1.229646,0.352370,-0.000333,0.000635,-0.000016,1.000000,0.554827,1.127906,0.262975,0.000295,0.002193,0.000578,0.999997,0.602453,0.817115,0.261846,-0.109182,-0.003121,0.033653,0.993447
0.471165,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.123,0.113,0.086,-0.037,0.325,0.346,0.346,0.358,0.496640,1.229644,0.352372,-0.000329,0.000639,-0.000010,1.000000,0.554829,1.127905,0.262979,0.000309,0.002207,0.000573,0.999997,0.602464,0.817108,0.261854,-0.109162,-0.003106,0.033651,0.993449
0.481276,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.325,0.346,0.346,0.358,0.496638,1.229642,0.352375,-0.000343,0.000645,-0.000009,1.000000,0.554827,1.127907,0.262979,0.000329,0.002188,0.000588,0.999997,0.602467,0.817108,0.261851,-0.109164,-0.003105,0.033654,0.993449
0.491388,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.325,0.346,0.346,0.358,0.496642,1.229644,0.352370,-0.000326,0.000641,-0.000012,1.000000,0.554826,1.127910,0.262979,0.000304,0.002176,0.000588,0.999997,0.602465,0.817110,0.261853,-0.109164,-0.003108,0.033650,0.993449
0.501501,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.325,0.346,0.346,0.358,0.496642,1.229644,0.352370,-0.000326,0.000641,-0.000012,1.000000,0.554826,1.127910,0.262979,0.000304,0.002176,0.000588,0.999997,0.602465,0.817110,0.261853,-0.109164,-0.003108,0.033650,0.993449
0.511596,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.325,0.346,0.346,0.358,0.496647,1.229644,0.352372,-0.000334,0.000641,-0.000013,1.000000,0.554832,1.127905,0.262982,0.000316,0.002171,0.000580,0.999997,0.602470,0.817102,0.261856,-0.109147,-0.003087,0.033655,0.993451
0.521687,1.747,0.000,0.000,1.747,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496647,1.229644,0.352372,-0.000334,0.000641,-0.000013,1.000000,0.554832,1.127905,0.262982,0.000316,0.002171,0.000580,0.999997,0.602470,0.817102,0.261856,-0.109147,-0.003087,0.033655,0.993451
0.531804,2.000,0.000,0.000,2.000,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496647,1.229647,0.352372,-0.000330,0.000639,-0.000012,1.000000,0.554831,1.127909,0.262981,0.000304,0.002190,0.000595,0.999997,0.602436,0.817125,0.261839,-0.109218,-0.003151,0.033645,0.993443
0.541911,2.000,0.000,0.000,2.000,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496647,1.229647,0.352372,-0.000330,0.000639,-0.000012,1.000000,0.554831,1.127909,0.262981,0.000304,0.002190,0.000595,0.999997,0.602436,0.817125,0.261839,-0.109218,-0.003151,0.033645,0.993443
0.552088,2.000,0.000,0.000,2.000,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496648,1.229646,0.352369,-0.000332,0.000637,-0.000007,1.000000,0.554829,1.127906,0.262979,0.000307,0.002159,0.000583,0.999997,0.602432,0.817127,0.261838,-0.109219,-0.003155,0.033642,0.993443
0.562247,2.000,0.000,0.000,2.000,0.242,0.233,0.239,0.234,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496641,1.229646,0.352373,-0.000331,0.000639,-0.000008,1.000000,0.554835,1.127913,0.262979,0.000288,0.002182,0.000574,0.999997,0.602464,0.817110,0.261852,-0.109166,-0.003102,0.033649,0.993449
0.572351,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496641,1.229646,0.352373,-0.000331,0.000639,-0.000008,1.000000,0.554835,1.127913,0.262979,0.000288,0.002182,0.000574,0.999997,0.602464,0.817110,0.261852,-0.109166,-0.003102,0.033649,0.993449
0.582452,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496641,1.229642,0.352373,-0.000338,0.000635,-0.000011,1.000000,0.554833,1.127912,0.262985,0.000281,0.002179,0.000558,0.999997,0.602434,0.817123,0.261840,-0.109215,-0.003150,0.033647,0.993443
0.592555,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496643,1.229645,0.352368,-0.000337,0.000641,-0.000009,1.000000,0.554836,1.127912,0.262984,0.000294,0.002191,0.000569,0.999997,0.602456,0.817115,0.261842,-0.109187,-0.003115,0.033649,0.993447
0.602617,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.794,0.059,0.145,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496643,1.229645,0.352368,-0.000337,0.000641,-0.000009,1.000000,0.554836,1.127912,0.262984,0.000294,0.002191,0.000569,0.999997,0.602456,0.817115,0.261842,-0.109187,-0.003115,0.033649,0.993447
0.612732,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496645,1.229644,0.352372,-0.000333,0.000634,-0.000010,1.000000,0.554827,1.127910,0.262980,0.000322,0.002164,0.000587,0.999997,0.602462,0.817110,0.261851,-0.109170,-0.003105,0.033654,0.993448
0.622857,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496646,1.229643,0.352368,-0.000344,0.000636,-0.000004,1.000000,0.554828,1.127913,0.262977,0.000315,0.002188,0.000572,0.999997,0.602444,0.817123,0.261840,-0.109206,-0.003144,0.033643,0.993445
0.632956,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496646,1.229643,0.352368,-0.000344,0.000636,-0.000004,1.000000,0.554828,1.127913,0.262977,0.000315,0.002188,0.000572,0.999997,0.602444,0.817123,0.261840,-0.109206,-0.003144,0.033643,0.993445
0.643057,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.126,0.112,0.086,-0.037,0.342,0.345,0.358,0.362,0.496641,1.229645,0.352374,-0.000338,0.000645,-0.000011,1.000000,0.554823,1.127910,0.262977,0.000313,0.002183,0.000613,0.999997,0.602450,0.817115,0.261842,-0.109184,-0.003123,0.033649,0.993447
0.653161,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.117,0.112,0.078,-0.037,0.342,0.345,0.358,0.362,0.496641,1.229645,0.352374,-0.000338,0.000645,-0.000011,1.000000,0.554823,1.127910,0.262977,0.000313,0.002183,0.000613,0.999997,0.602450,0.817115,0.261842,-0.109184,-0.003123,0.033649,0.993447
0.663282,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.117,0.112,0.078,-0.037,0.342,0.345,0.358,0.362,0.496641,1.229645,0.352374,-0.000338,0.000645,-0.000011,1.000000,0.554823,1.127910,0.262977,0.000313,0.002183,0.000613,0.999997,0.602450,0.817115,0.261842,-0.109184,-0.003123,0.033649,0.993447
0.673406,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.117,0.112,0.078,-0.037,0.342,0.345,0.358,0.362,0.496642,1.229648,0.352375,-0.000335,0.000629,-0.000010,1.000000,0.554821,1.127910,0.262977,0.000323,0.002191,0.000600,0.999997,0.602438,0.817123,0.261837,-0.109213,-0.003146,0.033651,0.993444
0.683521,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.117,0.112,0.078,-0.037,0.342,0.345,0.358,0.362,0.496644,1.229644,0.352370,-0.000334,0.000637,-0.000016,1.000000,0.554823,1.127910,0.262980,0.000318,0.002182,0.000608,0.999997,0.602434,0.817124,0.261839,-0.109218,-0.003149,0.033643,0.993443
0.693660,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.117,0.112,0.078,-0.037,0.335,0.352,0.351,0.358,0.496644,1.229644,0.352370,-0.000334,0.000637,-0.000016,1.000000,0.554823,1.127910,0.262980,0.000318,0.002182,0.000608,0.999997,0.602434,0.817124,0.261839,-0.109218,-0.003149,0.033643,0.993443
0.703791,2.000,0.000,0.000,2.000,0.244,0.235,0.233,0.233,0.245,0.795,0.061,0.144,0.117,0.112,0.078,-0.037,0.335,0.352,0.351,0.358,0.496640,1.229645,0.352370,-0.000331,0.000633,-0.000008,1.000000,0.554834,1.127913,0.262982,0.000325,0.002194,0.000621,0.999997,0.602436,0.817124,0.261837,-0.109215,-0.003152,0.033651,0.993443
