6.6e-05, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.42,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.000893, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.42,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.001421, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.42,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.001824, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.42,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.002333, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.002789, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.003205, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.003593, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.004027, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.004445, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.004907, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.005356, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.005788, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
0.006249, 2.  , 1.  , 2.  , 2.  ,-0.6 ,67.  ,66.05, 7.98,67.  ,67.  ,-0.45,-0.67, -0.52, 8.28,67.  ,67.  ,-0.6 ,-0.38,-0.38, 8.2 ,67.  ,67.  ,-0.67,67.  , 65.97, 8.28,67.  ,67.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  , 0.  ,  0.  
