7.2e-05, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.000811, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.001258, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.001657, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.00208, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.002467, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.002847, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.003263, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.003653, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
0.004068, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00,-4.62280e+00, -4.62280e+00,-4.73530e+00,-6.87000e+00,-4.62280e+00,-4.62280e+00, -4.75500e+00,-6.86720e+00,-1.59000e-02,-1.50900e-01,-3.00000e-02, -3.00000e-02,-4.41000e-02,-3.56000e-02,-2.16000e-02, 1.22000e-02, -1.48334e-01, 6.19870e-01, 1.29432e-01, 4.80000e-05,-1.62000e-04,  7.00000e-06, 1.00000e+00,-1.12466e-01, 5.44441e-01, 2.47268e-01,  5.43000e-04,-5.69800e-03, 2.59000e-04, 9.99984e-01,-1.05844e-01,  4.12284e-01, 2.49911e-01, 3.30300e-03, 2.41200e-03,-9.77200e-03,  9.99944e-01
