5e-05, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.001438, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.001878, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.002253, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.002604, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.002967, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.003342, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.00373, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.004094, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
0.004455, 5.00000e+00, 0.00000e+00, 3.00000e+00, 0.00000e+00, 1.00000e+03,  1.00000e+03, 1.00000e+03, 1.00000e+03,-9.21060e-02,-6.62991e-01,  2.31810e-02,-2.24100e-02,-9.93535e-01, 1.11283e-01,-1.36000e-03, -8.86420e-02,-5.64588e-01, 2.08190e-02, 2.14230e-01,-4.08030e-02, -9.75926e-01,-3.06800e-03,-8.55800e-02,-5.05403e-01, 2.10840e-02,  7.12100e-03, 6.96000e-04,-4.03800e-03, 9.99966e-01
