3.6e-05, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.005932, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.006577, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.007032, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.007563, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.008003, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.008455, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.008901, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.009373, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.009818, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.18963832e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.010422, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.19941349e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.010806, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.19941349e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.0112, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.19941349e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
0.01159, 5.00000000e+00, 0.00000000e+00, 5.00000000e+00, 0.00000000e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  2.28739003e+02, 2.29716520e+02, 2.28739003e+02, 2.22873900e+02,  2.17008798e+02, 2.19941349e+02, 2.19941349e+02, 2.19941349e+02, -9.26970000e-02,-6.61972000e-01, 2.39850000e-02,-3.50000000e-05,  1.31000000e-03,-5.90000000e-05, 9.99999000e-01,-8.71160000e-02, -5.65841000e-01, 1.21440000e-02, 1.98786000e-01,-3.57100000e-02, -9.79391000e-01,-1.46200000e-03,-8.43360000e-02,-5.05815000e-01,  1.10530000e-02,-1.57270000e-02, 5.26000000e-04,-1.03060000e-02,  9.99823000e-01
