time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.001104,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011398,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021556,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633687,1.220340,0.153963,-0.000001,0.000050,-0.000009,1.000000,0.459109,1.124272,0.209317,0.000734,-0.000273,-0.001493,0.999999,0.558220,0.830352,0.239483,-0.000038,0.000112,0.000206,1.000000
0.031696,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633680,1.220343,0.153964,0.000000,0.000061,-0.000011,1.000000,0.459108,1.124271,0.209317,0.000757,-0.000291,-0.001609,0.999998,0.558206,0.830338,0.239545,-0.000010,0.000129,0.000183,1.000000
0.041821,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633680,1.220343,0.153964,0.000000,0.000061,-0.000011,1.000000,0.459108,1.124271,0.209317,0.000757,-0.000291,-0.001609,0.999998,0.558206,0.830338,0.239545,-0.000010,0.000129,0.000183,1.000000
0.052004,2.000,0.000,0.000,0.000,-0.051600,-0.047300,-0.062800,-0.057200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633682,1.220343,0.153965,-0.000000,0.000054,-0.000004,1.000000,0.459113,1.124273,0.209319,0.000736,-0.000251,-0.001529,0.999999,0.558230,0.830348,0.239548,-0.000018,0.000163,0.000208,1.000000
0.062287,2.000,0.000,0.000,0.000,-0.051600,-0.047300,-0.062800,-0.057200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633682,1.220343,0.153965,-0.000000,0.000054,-0.000004,1.000000,0.459113,1.124273,0.209319,0.000736,-0.000251,-0.001529,0.999999,0.558230,0.830348,0.239548,-0.000018,0.000163,0.000208,1.000000
0.072550,2.000,0.000,0.000,0.000,-0.051600,-0.047300,-0.062800,-0.057200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633682,1.220343,0.153965,-0.000000,0.000054,-0.000004,1.000000,0.459113,1.124273,0.209319,0.000736,-0.000251,-0.001529,0.999999,0.558230,0.830348,0.239548,-0.000018,0.000163,0.000208,1.000000
0.082816,2.000,0.000,0.000,0.000,-0.051600,-0.047300,-0.062800,-0.057200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633686,1.220343,0.153964,-0.000001,0.000056,-0.000012,1.000000,0.459115,1.124271,0.209322,0.000810,-0.000202,-0.001686,0.999998,0.558208,0.830336,0.239560,-0.000013,0.000122,0.000169,1.000000
0.093089,2.000,0.000,0.000,0.000,-0.051600,-0.047300,-0.062800,-0.057200,0.318300,0.345000,0.346400,0.357700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633686,1.220343,0.153964,-0.000001,0.000056,-0.000012,1.000000,0.459115,1.124271,0.209322,0.000810,-0.000202,-0.001686,0.999998,0.558208,0.830336,0.239560,-0.000013,0.000122,0.000169,1.000000
