time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.000942,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011338,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021532,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531325,0.822967,0.202165,-0.061505,-0.001173,0.029113,0.997681
0.031739,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531328,0.823001,0.202125,-0.061373,-0.001172,0.029133,0.997689
0.041988,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531328,0.823001,0.202125,-0.061373,-0.001172,0.029133,0.997689
0.052208,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531328,0.823001,0.202125,-0.061373,-0.001172,0.029133,0.997689
0.062417,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531340,0.823019,0.202104,-0.061284,-0.001174,0.029151,0.997694
0.072560,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531340,0.823019,0.202104,-0.061284,-0.001174,0.029151,0.997694
0.082729,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531344,0.823046,0.202061,-0.061136,-0.001178,0.029160,0.997703
0.092894,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531350,0.823079,0.202021,-0.060989,-0.001181,0.029190,0.997711
0.103058,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531350,0.823079,0.202021,-0.060989,-0.001181,0.029190,0.997711
0.113267,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531379,0.823126,0.201962,-0.060848,-0.001162,0.029233,0.997718
0.123364,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531379,0.823126,0.201962,-0.060848,-0.001162,0.029233,0.997718
0.133493,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.000000,0.000000,0.000000,0.000000,0.531608,0.823349,0.201872,-0.060368,-0.001413,0.029129,0.997750
0.143639,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.000000,0.000000,0.000000,0.000000,0.531663,0.823405,0.201814,-0.060168,-0.001476,0.029127,0.997762
0.153772,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.000000,0.000000,0.000000,0.000000,0.531663,0.823405,0.201814,-0.060168,-0.001476,0.029127,0.997762
0.163853,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.000000,0.000000,0.000000,0.000000,0.531673,0.823438,0.201771,-0.060047,-0.001488,0.029148,0.997769
0.173969,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531662,0.823472,0.201722,-0.059873,-0.001474,0.029153,0.997779
0.184085,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531662,0.823472,0.201722,-0.059873,-0.001474,0.029153,0.997779
0.194199,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531662,0.823472,0.201722,-0.059873,-0.001474,0.029153,0.997779
0.204316,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531765,0.823562,0.201669,-0.059629,-0.001595,0.029191,0.997792
0.214429,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531765,0.823562,0.201669,-0.059629,-0.001595,0.029191,0.997792
0.224558,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531751,0.823579,0.201647,-0.059548,-0.001600,0.029191,0.997797
0.234672,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531751,0.823602,0.201628,-0.059469,-0.001584,0.029196,0.997802
0.244778,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531751,0.823602,0.201628,-0.059469,-0.001584,0.029196,0.997802
0.254889,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531749,0.823617,0.201588,-0.059406,-0.001554,0.029199,0.997806
0.264969,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531749,0.823617,0.201588,-0.059406,-0.001554,0.029199,0.997806
0.275077,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531749,0.823617,0.201588,-0.059406,-0.001554,0.029199,0.997806
0.285192,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531753,0.823638,0.201572,-0.059345,-0.001561,0.029202,0.997809
0.295331,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531753,0.823638,0.201572,-0.059345,-0.001561,0.029202,0.997809
0.305442,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531753,0.823638,0.201572,-0.059345,-0.001561,0.029202,0.997809
0.315551,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531750,0.823650,0.201548,-0.059274,-0.001558,0.029211,0.997813
0.325667,2.000,2.000,0.000,2.000,0.176200,0.503900,0.193100,0.195900,0.232500,0.170600,0.169200,0.090500,0.142500,0.138300,-0.005200,-0.038900,0.531750,0.823650,0.201548,-0.059274,-0.001558,0.029211,0.997813
