time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001152,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011459,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528280,0.827925,0.187832,-0.001407,-0.002137,0.021454,0.999767
0.021609,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528277,0.827923,0.187836,-0.001405,-0.002136,0.021448,0.999767
0.031821,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528277,0.827923,0.187836,-0.001405,-0.002136,0.021448,0.999767
0.041965,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528274,0.827926,0.187838,-0.001401,-0.002132,0.021450,0.999767
0.052182,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528274,0.827926,0.187838,-0.001401,-0.002132,0.021450,0.999767
0.062364,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528276,0.827929,0.187838,-0.001406,-0.002126,0.021460,0.999767
0.072593,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528276,0.827929,0.187838,-0.001406,-0.002126,0.021460,0.999767
0.082827,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528276,0.827929,0.187838,-0.001406,-0.002126,0.021460,0.999767
0.093013,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528286,0.827930,0.187834,-0.001409,-0.002139,0.021451,0.999767
0.103256,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528282,0.827929,0.187839,-0.001422,-0.002137,0.021464,0.999766
0.113621,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528277,0.827931,0.187840,-0.001422,-0.002131,0.021457,0.999767
0.123771,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528276,0.827928,0.187839,-0.001422,-0.002132,0.021462,0.999766
0.133941,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,-0.031900,0.087700,0.098900,0.020200,0.000000,0.000000,0.000000,0.000000,0.528276,0.827928,0.187839,-0.001422,-0.002132,0.021462,0.999766
0.144073,0.000,0.000,0.000,0.000,-0.048800,-0.024800,-0.061400,-0.060000,-0.031900,0.087700,0.098900,0.020200,0.000000,0.000000,0.000000,0.000000,0.528276,0.827928,0.187839,-0.001422,-0.002132,0.021462,0.999766
