time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001028,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011457,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530126,0.837013,0.201360,0.028775,-0.033667,0.015468,0.998899
0.021740,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530126,0.837013,0.201360,0.028775,-0.033667,0.015468,0.998899
0.031972,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530126,0.837013,0.201360,0.028775,-0.033667,0.015468,0.998899
0.042174,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530105,0.837019,0.201363,0.028800,-0.033650,0.015487,0.998899
0.052500,2.000,0.000,0.000,0.000,0.023000,0.035600,0.013100,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530105,0.837019,0.201363,0.028800,-0.033650,0.015487,0.998899
0.062784,2.000,0.000,0.000,0.000,0.023000,0.035600,0.013100,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530105,0.837019,0.201363,0.028800,-0.033650,0.015487,0.998899
0.073136,2.000,0.000,0.000,0.000,0.023000,0.035600,0.013100,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530105,0.837019,0.201363,0.028800,-0.033650,0.015487,0.998899
0.083469,2.000,0.000,0.000,0.000,0.023000,0.035600,0.013100,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530114,0.837011,0.201362,0.028782,-0.033656,0.015477,0.998899
0.093730,2.000,0.000,0.000,0.000,0.023000,0.035600,0.013100,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530114,0.837011,0.201362,0.028782,-0.033656,0.015477,0.998899
0.104051,2.000,0.000,0.000,0.000,0.023000,0.035600,0.013100,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530122,0.837015,0.201362,0.028780,-0.033662,0.015481,0.998899
0.114448,2.000,0.000,0.000,0.000,0.023000,0.035600,0.013100,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530122,0.837015,0.201362,0.028780,-0.033662,0.015481,0.998899
