time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.000521,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010725,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511102,0.822739,0.231350,-0.064974,0.037652,0.016628,0.997038
0.020869,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511098,0.822737,0.231349,-0.064979,0.037655,0.016625,0.997037
0.031003,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511098,0.822737,0.231349,-0.064979,0.037655,0.016625,0.997037
0.041159,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511101,0.822745,0.231347,-0.064975,0.037644,0.016618,0.997038
0.051280,2.000,0.000,0.000,0.000,1.596600,1.619100,1.596600,1.596600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511086,0.822748,0.231329,-0.064977,0.037700,0.016661,0.997035
0.061499,2.000,0.000,0.000,0.000,1.596600,1.619100,1.596600,1.596600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511086,0.822748,0.231329,-0.064977,0.037700,0.016661,0.997035
0.071790,2.000,0.000,0.000,0.000,1.596600,1.619100,1.596600,1.596600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511104,0.822742,0.231344,-0.064981,0.037652,0.016617,0.997037
0.081982,2.000,0.000,0.000,0.000,1.596600,1.619100,1.596600,1.596600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511104,0.822742,0.231344,-0.064981,0.037652,0.016617,0.997037
0.092187,2.000,0.000,0.000,0.000,1.596600,1.619100,1.596600,1.596600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511105,0.822740,0.231346,-0.064983,0.037660,0.016625,0.997037
