time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.000817,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011406,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.021600,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528910,0.845741,0.190316,-0.018038,-0.002995,0.018728,0.999657
0.031948,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528910,0.845741,0.190316,-0.018038,-0.002995,0.018728,0.999657
0.042259,2.000,2.000,0.000,2.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528910,0.845741,0.190316,-0.018038,-0.002995,0.018728,0.999657
0.052428,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528906,0.845744,0.190302,-0.018045,-0.002959,0.018748,0.999657
0.062580,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528906,0.845744,0.190302,-0.018045,-0.002959,0.018748,0.999657
0.072767,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528906,0.845744,0.190302,-0.018045,-0.002959,0.018748,0.999657
0.082993,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528917,0.845746,0.190315,-0.018041,-0.002996,0.018729,0.999657
0.093213,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528917,0.845746,0.190315,-0.018041,-0.002996,0.018729,0.999657
0.103356,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528917,0.845746,0.190315,-0.018041,-0.002996,0.018729,0.999657
0.113566,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528912,0.845748,0.190318,-0.018036,-0.003000,0.018726,0.999658
0.123693,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528912,0.845748,0.190318,-0.018036,-0.003000,0.018726,0.999658
0.133884,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,0.000000,0.000000,0.000000,0.000000,0.528912,0.845748,0.190318,-0.018036,-0.003000,0.018726,0.999658
0.144042,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,0.000000,0.000000,0.000000,0.000000,0.528918,0.845753,0.190302,-0.018041,-0.002975,0.018743,0.999657
0.154264,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,0.000000,0.000000,0.000000,0.000000,0.528918,0.845753,0.190302,-0.018041,-0.002975,0.018743,0.999657
0.164494,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,0.000000,0.000000,0.000000,0.000000,0.528918,0.845753,0.190302,-0.018041,-0.002975,0.018743,0.999657
0.174634,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.529038,0.845817,0.190277,-0.017886,-0.003157,0.018734,0.999660
0.184756,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.529038,0.845817,0.190277,-0.017886,-0.003157,0.018734,0.999660
0.194890,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.529038,0.845817,0.190277,-0.017886,-0.003157,0.018734,0.999660
0.205040,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.529038,0.845817,0.190277,-0.017886,-0.003157,0.018734,0.999660
0.215238,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528928,0.845755,0.190298,-0.018036,-0.002980,0.018745,0.999657
0.225370,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528928,0.845755,0.190298,-0.018036,-0.002980,0.018745,0.999657
0.235537,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528919,0.845752,0.190316,-0.018026,-0.003008,0.018732,0.999658
0.245713,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528919,0.845752,0.190316,-0.018026,-0.003008,0.018732,0.999658
0.255872,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528925,0.845757,0.190296,-0.018027,-0.002983,0.018743,0.999657
0.266013,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528925,0.845757,0.190296,-0.018027,-0.002983,0.018743,0.999657
0.276183,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528918,0.845754,0.190315,-0.018025,-0.003003,0.018730,0.999658
0.286311,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528918,0.845754,0.190315,-0.018025,-0.003003,0.018730,0.999658
0.296451,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528918,0.845754,0.190315,-0.018025,-0.003003,0.018730,0.999658
0.306587,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528916,0.845753,0.190316,-0.018026,-0.003003,0.018727,0.999658
0.316741,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528916,0.845753,0.190316,-0.018026,-0.003003,0.018727,0.999658
0.326950,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528916,0.845753,0.190316,-0.018026,-0.003003,0.018727,0.999658
0.337209,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528919,0.845749,0.190314,-0.018025,-0.003006,0.018730,0.999658
0.347348,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528919,0.845749,0.190314,-0.018025,-0.003006,0.018730,0.999658
0.357502,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528919,0.845749,0.190314,-0.018025,-0.003006,0.018730,0.999658
0.367704,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528922,0.845750,0.190312,-0.018018,-0.003011,0.018731,0.999658
0.377851,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528923,0.845752,0.190316,-0.018021,-0.003009,0.018730,0.999658
0.387985,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528923,0.845752,0.190316,-0.018021,-0.003009,0.018730,0.999658
0.398148,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528926,0.845749,0.190314,-0.018020,-0.003013,0.018739,0.999658
0.408436,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528926,0.845749,0.190314,-0.018020,-0.003013,0.018739,0.999658
0.418606,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528930,0.845750,0.190311,-0.018020,-0.003015,0.018732,0.999658
0.428799,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528925,0.845752,0.190313,-0.018024,-0.003015,0.018737,0.999658
0.438981,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528925,0.845752,0.190313,-0.018024,-0.003015,0.018737,0.999658
0.449148,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528925,0.845752,0.190313,-0.018024,-0.003015,0.018737,0.999658
0.459270,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528924,0.845750,0.190317,-0.018029,-0.003006,0.018738,0.999657
0.469415,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528926,0.845753,0.190299,-0.018021,-0.002983,0.018753,0.999657
0.479559,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528926,0.845753,0.190299,-0.018021,-0.002983,0.018753,0.999657
0.489771,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528928,0.845752,0.190299,-0.018026,-0.002981,0.018754,0.999657
0.499923,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528928,0.845754,0.190297,-0.018024,-0.002984,0.018758,0.999657
0.510032,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528928,0.845754,0.190297,-0.018024,-0.002984,0.018758,0.999657
0.520143,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528928,0.845754,0.190297,-0.018024,-0.002984,0.018758,0.999657
0.530256,2.000,2.000,0.000,2.000,-0.040300,-0.024800,-0.054400,-0.048800,-0.022000,-1.270800,-0.008000,-0.090900,-0.034700,-0.043100,-0.027700,-0.041700,0.528927,0.845746,0.190314,-0.018024,-0.003011,0.018735,0.999658
