time,Desired_pressure_segment_1,Desired_pressure_segment_2,Desired_pressure_segment_3,Desired_pressure_segment_4,Measured_pressure_Segment_1_pouch_1,Measured_pressure_Segment_1_pouch_2,Measured_pressure_Segment_1_pouch_3,Measured_pressure_Segment_1_pouch_4,Measured_pressure_Segment_1_pouch_5,Measured_pressure_Segment_2_pouch_1,Measured_pressure_Segment_2_pouch_2,Measured_pressure_Segment_2_pouch_3,Measured_pressure_Segment_2_pouch_4,Measured_pressure_Segment_2_pouch_5,Measured_pressure_Segment_4,Measured_pressure_Segment_3,mocap_rigid_body_x,mocap_rigid_body_y,mocap_rigid_body_z,mocap_rigid_body_qx,mocap_rigid_body_qy,mocap_rigid_body_qz,mocap_rigid_body_qw
0.001072,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011490,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528191,0.809785,0.207027,-0.075830,-0.005435,0.014147,0.997006
0.021726,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528191,0.809785,0.207027,-0.075830,-0.005435,0.014147,0.997006
0.031871,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528203,0.809795,0.207012,-0.075852,-0.005404,0.014186,0.997003
0.042140,2.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528203,0.809795,0.207012,-0.075852,-0.005404,0.014186,0.997003
0.052397,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528203,0.809795,0.207012,-0.075852,-0.005404,0.014186,0.997003
0.062617,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528201,0.809798,0.207015,-0.075873,-0.005401,0.014192,0.997002
0.072855,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528201,0.809798,0.207015,-0.075873,-0.005401,0.014192,0.997002
0.083057,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528201,0.809798,0.207015,-0.075873,-0.005401,0.014192,0.997002
0.093319,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528188,0.809795,0.207048,-0.075893,-0.005435,0.014170,0.997001
0.103490,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528188,0.809795,0.207048,-0.075893,-0.005435,0.014170,0.997001
0.113687,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528207,0.809809,0.207029,-0.075925,-0.005404,0.014227,0.996997
0.123838,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528207,0.809809,0.207029,-0.075925,-0.005404,0.014227,0.996997
0.134038,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,2.040900,0.142500,0.142500,0.066600,0.000000,0.000000,0.000000,0.000000,0.528207,0.809809,0.207029,-0.075925,-0.005404,0.014227,0.996997
0.144403,2.000,0.000,0.000,0.000,2.019800,0.399800,2.007200,2.018400,2.040900,0.142500,0.142500,0.066600,0.000000,0.000000,0.000000,0.000000,0.528206,0.809815,0.207034,-0.075953,-0.005409,0.014227,0.996995
